RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK,household_id,individual_id
1,1,42,0,6,3,1,1,2,0,1,3,2,0,1,313,813
2,1,9,5,6,0,4,2,1,3,2,0,0,0,0,313,814
5,1,1,5,6,0,0,0,0,0,0,0,0,0,0,313,815
0,0,47,0,6,0,5,1,2,0,1,1,2,8,2,313,816
2,1,19,5,6,3,1,1,2,0,1,3,0,0,1,313,817
1,1,56,0,0,3,5,1,2,0,1,1,2,17,2,314,818
0,0,63,0,0,2,4,1,2,0,1,3,1,16,1,314,819
2,1,14,5,0,0,2,2,2,4,2,0,0,0,0,315,820
2,0,14,5,0,0,2,2,2,4,2,0,0,0,0,315,821
2,0,13,5,0,0,2,2,2,4,2,0,0,0,0,315,822
2,0,13,5,0,0,2,2,2,4,2,0,0,0,0,315,823
2,0,10,5,0,0,2,2,2,4,2,0,0,0,0,315,824
2,0,13,5,0,0,2,2,2,4,2,0,0,0,0,315,825
0,0,37,0,0,0,2,1,6,0,1,2,2,3,1,315,826
1,1,41,0,0,0,2,1,8,0,1,3,0,0,1,315,827
1,1,46,0,0,0,3,1,7,0,1,3,0,0,1,316,828
0,1,46,2,0,3,3,1,3,0,1,1,2,7,2,316,829
7,0,41,3,6,3,5,1,4,0,1,1,2,9,1,317,830
2,0,8,5,6,0,3,2,1,3,2,0,0,0,0,317,831
2,0,7,5,6,0,3,2,0,3,2,0,0,0,0,317,832
1,1,18,5,6,2,2,2,0,5,3,3,0,0,1,317,833
7,0,40,5,6,0,2,1,5,0,1,3,1,0,1,318,834
1,1,53,0,0,0,2,1,6,0,1,3,0,6,1,319,835
2,0,36,0,0,0,2,1,7,0,1,3,1,2,1,319,836
1,1,56,0,0,0,2,1,7,0,1,3,0,0,1,319,837
1,0,51,0,0,0,2,1,9,0,1,1,2,34,1,319,838
1,0,22,0,1,0,2,1,0,0,1,3,0,4,2,320,839
4,0,21,5,1,0,2,1,6,0,1,2,2,1,1,320,840
0,1,24,0,1,0,2,1,6,0,1,1,2,3,1,320,841
0,1,50,5,0,0,2,1,5,0,1,3,2,39,1,321,842
0,0,47,0,0,0,2,1,5,0,1,1,2,18,1,322,843
1,1,38,0,6,0,2,1,7,0,1,1,2,12,1,322,844
1,1,66,0,0,0,2,1,6,0,1,3,0,2,1,323,845
0,0,67,0,7,0,3,1,10,0,1,1,1,6,2,323,846
2,0,11,5,0,0,2,2,1,3,3,0,0,0,0,324,847
2,0,14,5,0,0,2,2,2,4,2,0,0,0,0,324,848
1,1,50,0,0,0,2,1,10,0,1,3,0,0,1,324,849
0,0,51,0,0,0,2,1,10,0,1,1,2,99,1,324,850
2,1,16,5,0,0,2,2,3,5,3,3,0,0,1,324,851
7,1,32,5,0,0,2,1,8,0,1,1,1,15,1,325,852
0,0,31,5,0,0,2,1,9,0,1,1,1,21,1,325,853
2,0,55,0,1,0,2,1,7,0,1,1,2,14,1,326,854
1,0,56,0,1,0,2,1,8,0,1,1,2,14,1,326,855
5,1,12,5,1,0,2,2,2,4,3,0,0,0,0,326,856
0,1,76,3,0,0,2,1,6,0,1,3,0,9,1,327,857
0,1,75,3,0,0,2,1,6,0,1,1,2,4,2,328,858
0,0,31,5,0,0,2,1,9,0,1,1,2,20,1,329,859
0,1,25,5,6,0,2,2,9,7,2,1,2,4,1,329,860
7,0,30,5,7,0,2,1,9,0,1,1,2,17,1,329,861
5,1,7,5,0,0,2,2,1,3,2,0,0,0,0,330,862
1,1,38,3,0,0,2,1,9,0,1,3,2,6,1,330,863
0,0,47,0,0,0,2,1,6,0,1,1,2,12,1,330,864
2,1,14,5,0,0,0,2,6,0,2,3,2,0,1,330,865
1,1,47,0,7,2,3,1,10,0,1,1,2,37,2,331,866
0,1,50,0,7,2,3,1,7,0,1,3,2,20,1,331,867
0,0,41,0,0,0,2,1,9,0,1,1,2,3,1,332,868
1,1,46,0,0,0,2,1,9,0,1,1,2,2,1,332,869
0,0,46,0,0,0,2,1,7,0,1,1,1,99,1,332,870
2,0,11,5,0,0,2,2,2,4,2,0,0,0,0,332,871
0,1,27,5,0,0,2,1,9,0,1,1,2,21,1,333,872
1,1,46,0,0,0,2,2,6,6,2,3,0,12,1,334,873
0,0,52,0,0,2,2,2,7,6,2,3,0,0,2,334,874
2,0,35,0,7,0,2,1,6,0,1,1,2,17,1,335,875
1,1,18,0,0,0,2,1,6,0,1,1,2,2,1,335,876
5,1,14,5,0,0,2,2,2,5,2,0,0,0,0,335,877
1,1,54,3,7,0,2,1,6,0,1,1,2,33,1,335,878
5,1,14,5,7,0,2,2,2,5,2,0,0,0,0,335,879
2,0,47,0,0,0,2,1,6,0,1,2,2,0,2,335,880
0,1,30,0,1,0,2,1,6,0,1,1,2,9,1,336,881
2,1,7,5,1,1,2,2,1,3,2,0,0,0,0,336,882
2,1,9,5,1,0,2,2,1,3,2,0,0,0,0,336,883
1,0,35,0,1,0,2,1,6,0,1,1,2,22,2,336,884
1,1,37,0,0,0,2,1,8,0,1,1,2,20,1,337,885
2,0,1,5,6,0,0,0,0,0,0,0,0,0,0,337,886
1,1,38,0,0,3,3,1,10,0,1,3,2,10,1,337,887
0,0,41,0,6,0,2,1,10,0,1,1,2,45,1,337,888
0,1,69,4,0,0,2,1,6,0,1,3,0,21,1,338,889
0,0,54,0,0,0,3,1,6,0,1,1,2,27,1,339,890
1,1,54,0,0,0,3,1,6,0,1,1,2,11,1,339,891
1,1,37,0,0,0,2,2,9,7,3,1,2,42,1,340,892
0,0,31,0,0,0,2,1,6,0,1,1,2,39,1,340,893
0,0,50,0,0,0,2,1,7,0,1,2,2,17,1,341,894
1,1,70,0,2,0,2,1,8,0,1,3,0,5,1,341,895
0,0,40,5,0,0,2,1,6,0,1,3,2,12,1,342,896
0,1,50,0,0,0,2,1,10,0,1,1,2,10,1,343,897
1,1,57,0,0,0,2,1,9,0,1,3,0,5,1,343,898
2,1,18,5,0,0,2,2,5,5,3,3,2,0,1,343,899
0,0,40,3,0,0,2,1,7,0,1,1,2,22,1,344,900
7,0,50,5,0,0,2,1,6,0,1,3,2,4,2,345,901
0,1,39,5,0,0,2,1,6,0,1,1,1,14,1,346,902
0,0,32,5,0,0,2,2,7,6,2,1,2,24,1,347,903
1,1,33,0,1,0,2,1,6,0,1,1,2,7,2,348,904
0,0,40,0,0,0,2,1,6,0,1,1,2,17,2,348,905
0,0,39,0,0,3,4,1,6,0,1,1,2,16,2,349,906
7,1,33,0,0,2,4,1,6,0,1,1,2,0,2,349,907
2,0,6,5,0,0,4,2,1,2,2,0,0,0,0,349,908
2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,349,909
2,0,13,5,0,0,2,2,2,4,2,0,0,0,0,350,910
0,1,46,0,0,0,2,1,7,0,1,1,2,12,1,350,911
1,0,48,0,0,2,2,1,7,0,1,1,1,5,1,350,912
2,1,11,5,0,0,3,2,2,4,2,0,0,0,0,351,913
0,1,31,0,0,3,4,1,6,0,1,3,0,0,1,351,914
1,0,38,0,0,2,4,1,6,0,1,3,2,14,1,351,915
2,0,10,5,0,0,3,2,1,3,2,0,0,0,0,351,916
2,1,11,5,0,0,3,2,2,4,2,0,0,0,0,351,917
2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,351,918
0,1,73,4,1,0,2,1,6,0,1,3,0,20,2,352,919
1,1,69,0,7,0,2,1,9,0,1,3,0,23,1,352,920
7,1,22,5,0,0,3,2,7,6,3,3,2,1,1,353,921
2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,354,922
0,0,31,5,0,3,4,1,6,0,1,1,2,21,1,354,923
4,0,28,5,0,3,5,1,4,0,1,1,2,10,1,354,924
4,0,28,5,0,3,4,1,6,0,1,1,2,15,1,354,925
2,1,7,5,0,0,5,2,1,3,2,0,0,0,0,354,926
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,354,927
1,1,33,0,0,3,5,1,4,0,1,3,2,0,1,354,928
0,0,51,3,1,0,2,1,6,0,1,1,0,9,1,355,929
7,1,85,1,0,0,2,1,6,0,1,3,0,3,2,356,930
0,0,30,5,0,0,2,1,9,0,1,1,2,24,1,357,931
0,0,33,5,5,3,5,1,6,0,1,1,1,2,1,358,932
1,0,50,0,8,0,2,1,7,0,1,3,2,4,1,359,933
0,0,44,0,0,0,2,1,7,0,1,1,2,5,1,359,934
7,0,34,1,0,3,1,1,2,0,1,1,2,4,1,360,935
7,0,23,5,0,3,1,1,2,0,1,1,2,5,1,360,936
7,1,31,5,0,3,5,2,3,6,2,3,2,0,1,360,937
7,0,35,1,0,3,1,1,2,0,1,1,2,5,1,360,938
6,0,26,1,0,3,1,1,3,0,1,1,2,3,1,360,939
6,1,2,5,0,0,0,0,0,0,0,0,0,0,0,360,940
4,0,25,1,0,3,1,1,3,0,1,1,2,3,1,360,941
4,1,22,5,0,3,5,1,3,0,1,3,0,0,1,360,942
7,1,31,5,0,3,5,2,3,6,2,3,2,0,1,360,943
2,0,16,5,0,3,4,2,4,5,2,3,0,0,1,360,944
7,1,31,5,0,3,5,2,3,6,2,3,2,0,1,360,945
2,0,14,5,0,3,4,2,2,4,2,0,0,0,0,360,946
0,1,61,4,0,0,2,1,7,0,1,3,0,10,1,361,947
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,362,948
1,1,28,0,0,0,2,1,9,0,1,1,2,84,1,362,949
0,0,38,0,0,0,2,2,6,6,2,1,2,20,1,362,950
1,1,44,0,5,2,3,2,9,6,2,1,2,16,1,363,951
2,1,19,5,0,2,3,2,4,5,2,3,0,0,1,363,952
2,1,9,5,0,0,2,2,1,3,2,0,0,0,0,363,953
0,0,47,0,0,2,4,1,9,0,1,1,2,24,1,363,954
2,1,8,5,7,0,3,2,0,3,2,0,0,0,0,364,955
0,1,29,5,6,0,3,2,8,6,2,1,2,10,1,364,956
2,0,4,5,6,0,0,2,0,2,2,0,0,0,0,364,957
2,1,10,5,6,0,3,2,2,4,2,0,0,0,0,364,958
1,0,53,0,0,0,2,1,7,0,1,1,2,29,1,365,959
0,0,47,0,0,0,2,1,10,0,1,1,2,17,1,365,960
2,1,1,5,6,0,0,0,0,0,0,0,0,0,0,366,961
0,1,33,0,0,0,3,2,7,6,1,1,2,15,1,366,962
0,0,36,0,6,0,3,1,6,0,1,3,2,19,1,366,963
1,1,49,0,0,0,2,1,7,0,1,1,2,46,1,367,964
0,0,49,0,0,0,2,1,7,0,1,1,2,33,1,367,965
2,0,11,5,0,0,4,2,2,4,2,0,0,0,0,368,966
2,0,8,5,0,0,4,2,1,3,2,0,0,0,0,368,967
1,0,37,0,0,3,3,1,4,0,1,3,0,0,1,368,968
2,0,11,5,0,0,4,2,2,4,2,0,0,0,0,368,969
0,0,44,0,0,2,4,1,3,0,1,1,2,9,1,368,970
2,0,8,5,0,0,4,2,1,3,2,0,0,0,0,368,971
0,0,59,0,0,0,2,1,6,0,1,3,2,55,1,369,972
1,1,55,0,0,0,4,1,6,0,1,3,0,0,1,369,973
0,0,55,0,7,2,5,1,9,0,1,1,2,8,1,370,974
1,1,50,0,3,3,1,1,8,0,1,1,2,12,2,370,975
0,0,40,3,0,0,3,1,7,0,1,1,2,28,1,371,976
0,0,23,0,6,0,3,1,6,0,1,1,2,13,1,372,977
2,1,2,5,6,0,0,0,0,0,0,0,0,0,0,372,978
0,0,22,0,5,0,2,1,5,0,1,1,2,15,1,372,979
1,1,21,0,7,0,2,1,5,0,1,1,2,10,1,372,980
0,0,74,0,0,0,2,1,10,0,1,1,1,86,2,373,981
1,1,72,0,0,0,2,1,9,0,1,1,1,7,2,373,982
0,0,50,3,6,0,3,1,1,0,1,3,0,5,1,374,983
3,1,68,4,5,2,5,1,6,0,1,3,0,3,1,375,984
0,0,32,0,5,2,3,1,6,0,2,1,2,11,1,375,985
4,0,30,0,0,2,4,1,7,0,1,1,2,17,1,375,986
0,0,29,0,5,2,3,2,8,6,2,1,2,12,2,375,987
2,0,27,5,6,0,3,1,5,0,1,1,2,2,1,376,988
0,0,40,0,6,2,3,1,9,0,1,1,2,17,1,376,989
2,0,9,5,6,0,2,2,1,3,2,0,0,0,0,376,990
2,1,11,5,6,0,4,2,2,4,3,0,0,0,0,376,991
2,0,14,5,6,0,3,2,2,5,2,0,0,0,0,376,992
0,1,25,0,1,0,2,1,6,0,1,1,2,3,1,377,993
1,0,21,0,1,0,2,1,0,0,1,3,0,4,2,377,994
4,0,21,5,1,3,2,1,6,0,1,1,2,1,1,377,995
2,0,41,0,0,0,2,1,4,0,1,3,2,3,1,378,996
0,1,59,4,0,0,2,1,2,0,1,1,2,4,1,378,997
2,0,38,5,0,0,2,1,5,0,1,3,0,0,1,378,998
7,1,40,3,0,0,2,1,7,0,2,1,2,6,1,378,999
7,0,34,5,0,0,2,2,6,6,2,1,2,5,2,378,1000
0,1,76,3,0,0,2,1,4,0,1,3,0,3,2,379,1001
1,1,53,0,5,2,3,1,9,0,1,1,2,4,1,380,1002
0,0,53,0,5,2,3,1,9,0,1,1,2,24,1,380,1003
0,1,26,5,6,3,4,1,5,0,1,1,2,13,1,381,1004
2,1,6,5,6,0,4,2,1,3,2,0,0,0,0,381,1005
2,1,6,5,6,0,4,2,1,3,2,0,0,0,0,381,1006
2,1,18,5,3,0,3,2,5,5,2,3,0,0,1,382,1007
1,1,53,0,3,2,3,1,9,0,1,1,2,19,2,382,1008
0,0,47,0,3,0,5,2,10,0,1,1,2,12,2,382,1009
2,1,14,5,3,0,3,2,2,4,2,0,0,0,0,382,1010
2,1,13,5,3,0,3,2,2,4,2,0,0,0,0,382,1011
2,1,19,5,3,0,3,2,7,5,2,3,0,0,1,382,1012
7,0,33,5,0,0,1,1,6,0,1,3,2,3,2,383,1013
1,1,51,0,0,0,2,2,9,7,2,1,2,4,1,384,1014
0,0,52,0,0,0,2,1,7,0,1,1,2,16,1,384,1015
0,0,47,0,0,0,2,1,9,0,1,3,2,22,1,385,1016
0,0,46,0,0,0,2,1,8,0,1,1,2,22,1,385,1017
2,1,5,5,0,0,2,2,0,1,2,0,0,0,0,385,1018
7,1,44,5,0,0,3,1,7,0,1,3,0,3,1,386,1019
0,1,53,3,0,0,2,1,9,0,1,1,2,36,1,387,1020
0,0,59,0,6,2,5,1,10,0,1,1,2,5,1,388,1021
1,1,49,0,6,2,4,1,10,0,1,1,1,25,1,388,1022
0,0,24,5,0,0,2,1,7,0,1,1,2,0,1,389,1023
7,0,31,0,0,3,5,1,6,0,1,1,1,7,1,390,1024
0,0,36,5,6,0,3,1,7,0,1,1,2,4,1,390,1025
7,0,37,0,0,3,1,1,6,0,1,3,2,0,1,390,1026
2,0,21,5,0,0,5,1,2,0,1,1,0,0,1,390,1027
7,0,35,5,0,3,1,1,6,0,1,1,2,0,1,390,1028
0,0,22,5,2,0,2,2,7,6,2,2,2,3,1,391,1029
2,1,12,5,0,0,3,2,2,4,2,0,0,0,0,392,1030
2,1,8,5,0,0,4,2,1,3,3,0,0,0,0,392,1031
2,0,4,5,0,0,0,1,0,0,1,0,0,0,0,392,1032
1,1,44,0,3,0,4,1,10,0,1,1,2,14,1,392,1033
2,1,20,5,3,0,2,2,5,6,2,3,0,0,1,392,1034
2,0,47,0,6,0,4,1,2,0,1,3,2,0,1,393,1035
0,0,52,0,6,2,5,1,0,0,1,3,2,5,1,393,1036
1,1,44,0,6,2,5,2,6,6,2,2,2,5,1,393,1037
7,0,30,5,6,0,3,1,5,0,1,3,2,0,1,394,1038
2,0,7,5,6,0,3,2,1,3,2,0,0,0,0,394,1039
0,1,27,5,6,3,3,1,5,0,1,1,2,10,2,394,1040
0,1,77,4,0,0,2,1,7,0,1,3,0,18,1,395,1041
1,0,52,0,4,3,3,1,6,0,1,1,2,40,1,396,1042
0,1,50,0,4,2,3,1,8,0,1,3,0,0,1,396,1043
0,1,57,5,0,0,2,1,10,0,1,3,2,13,1,397,1044
0,0,50,0,0,0,2,1,9,0,1,3,2,15,2,398,1045
7,1,49,0,1,0,2,1,6,0,1,1,2,26,1,398,1046
0,0,41,5,0,0,2,1,6,0,1,1,2,50,1,399,1047
0,1,44,0,0,0,2,1,7,0,1,1,2,16,1,400,1048
2,1,12,5,0,0,2,2,2,4,2,0,0,0,0,400,1049
1,0,45,0,0,2,2,1,4,0,1,1,1,4,1,400,1050
2,1,17,5,0,0,2,2,5,5,2,3,2,0,1,400,1051
2,1,30,5,2,0,2,1,4,0,1,1,2,3,1,400,1052
1,0,62,0,0,0,2,1,10,0,1,3,2,26,1,401,1053
0,0,66,0,0,0,2,1,6,0,1,3,2,49,1,401,1054
0,0,29,0,3,2,4,2,8,6,2,1,2,9,2,402,1055
1,1,30,0,3,3,1,2,8,6,2,1,2,3,2,402,1056
0,0,24,0,6,3,3,1,6,0,1,1,2,3,1,403,1057
1,0,25,0,6,0,3,1,6,0,1,1,2,9,1,403,1058
1,1,61,0,6,3,4,1,1,0,1,3,0,0,1,404,1059
1,1,44,0,6,2,4,1,6,0,3,2,2,5,1,404,1060
0,0,45,0,6,2,5,2,6,6,2,3,0,4,1,404,1061
1,1,77,0,0,0,2,1,7,0,1,3,0,5,1,405,1062
5,1,2,5,0,0,0,0,0,0,0,0,0,0,0,405,1063
5,1,23,2,0,0,2,1,7,0,1,2,2,4,1,405,1064
2,0,5,5,0,0,2,1,0,0,1,0,0,0,0,405,1065
0,0,85,0,0,0,2,1,2,0,1,3,0,7,1,405,1066
2,1,28,2,0,0,2,1,8,0,1,2,2,5,1,405,1067
2,1,18,5,0,0,2,2,5,5,2,3,0,0,1,406,1068
2,1,12,5,0,0,2,2,2,4,2,0,0,0,0,406,1069
7,1,38,3,0,0,2,1,8,0,1,1,2,22,2,406,1070
7,0,21,5,0,0,2,2,7,5,2,3,2,0,1,406,1071
2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,406,1072
0,1,53,3,0,0,2,1,6,0,1,1,1,13,1,407,1073
0,0,52,5,0,0,2,1,9,0,1,3,1,11,1,408,1074
1,1,55,0,0,0,3,1,9,0,1,3,1,13,1,408,1075
2,0,14,5,0,0,2,2,2,4,2,0,0,0,0,408,1076
0,0,52,0,0,3,2,1,10,0,1,1,2,30,1,409,1077
0,0,53,0,0,0,2,1,10,0,1,1,2,32,1,409,1078
7,1,21,5,0,0,2,1,6,0,1,1,2,6,1,410,1079
7,0,21,5,0,0,2,2,6,6,2,1,2,7,1,410,1080
0,0,20,5,0,0,2,1,6,0,1,1,2,6,1,410,1081
1,1,38,0,0,3,5,1,2,0,1,1,2,6,1,411,1082
2,1,6,5,0,0,4,2,0,3,2,0,0,0,0,411,1083
2,1,2,5,0,0,0,2,0,0,0,0,0,0,0,411,1084
2,1,9,5,1,0,2,2,1,3,3,0,0,0,0,411,1085
0,0,37,0,0,2,5,1,6,0,1,3,2,13,1,411,1086
2,0,11,5,0,3,3,2,2,0,2,0,0,0,0,411,1087
0,0,38,0,0,0,2,1,6,0,1,1,2,17,1,412,1088
1,1,39,0,0,0,2,1,9,0,1,1,2,28,1,412,1089
2,0,35,5,4,3,2,1,9,0,1,1,2,5,1,413,1090
2,0,9,5,4,3,3,2,1,4,2,0,0,0,0,413,1091
2,0,9,5,4,3,2,2,1,4,2,0,0,0,0,413,1092
0,0,40,0,4,0,3,1,6,0,1,1,2,32,1,413,1093
0,1,47,3,6,2,4,1,2,0,1,1,2,4,1,414,1094
2,1,16,5,6,0,3,2,5,5,2,3,0,0,1,414,1095
1,1,41,0,5,0,2,1,7,0,1,1,2,3,2,415,1096
0,0,50,3,3,2,2,1,6,0,1,1,2,11,2,415,1097
2,0,31,5,5,0,3,2,9,6,3,1,2,9,1,415,1098
0,1,36,3,0,0,2,1,9,0,1,1,2,22,1,416,1099
2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,416,1100
7,0,32,3,0,1,2,1,6,0,1,1,2,6,1,416,1101
2,1,8,5,0,0,2,2,1,3,2,0,0,0,0,416,1102
0,1,41,3,0,0,2,1,9,0,1,1,2,33,1,417,1103
0,1,37,0,1,0,2,1,6,0,1,1,2,5,1,418,1104
2,1,23,5,7,0,2,1,4,0,1,3,2,6,1,418,1105
5,0,6,5,7,0,2,2,1,2,2,0,0,0,0,418,1106
1,1,44,0,0,0,2,1,7,0,1,1,2,7,1,418,1107
0,1,85,4,0,0,2,1,2,0,1,3,0,5,2,419,1108
7,0,22,5,0,0,2,2,7,6,2,1,2,5,1,420,1109
2,0,21,5,6,3,3,2,7,6,2,1,2,2,1,420,1110
7,1,31,5,0,0,2,1,8,0,1,1,2,7,1,420,1111
0,0,21,5,0,0,2,2,7,6,2,3,2,6,1,420,1112
1,1,47,0,0,2,3,1,6,0,1,1,2,30,2,421,1113
2,0,17,5,0,0,3,2,6,5,3,3,0,0,1,421,1114
0,1,49,0,0,2,3,1,9,0,1,1,2,22,1,421,1115
5,0,2,5,1,0,0,0,0,0,0,0,0,0,0,422,1116
2,0,17,5,1,0,2,2,6,5,2,3,0,0,1,422,1117
1,1,40,0,2,0,2,1,8,0,1,1,2,8,1,422,1118
0,1,49,4,2,0,2,1,6,0,1,1,0,15,1,422,1119
2,1,28,5,1,0,2,1,6,0,1,1,2,6,1,422,1120
5,1,14,5,1,0,2,2,3,5,2,0,0,0,0,422,1121
0,0,53,0,4,0,2,1,8,0,1,1,2,32,1,423,1122
1,1,58,0,0,0,2,1,7,0,1,3,2,3,1,423,1123
1,1,53,0,0,2,2,1,6,0,1,1,2,14,1,424,1124
0,0,59,0,0,0,2,1,6,0,1,1,2,27,1,424,1125
0,1,44,3,0,0,2,1,7,0,1,1,1,30,1,425,1126
2,0,6,5,0,0,2,2,1,2,2,0,0,0,0,425,1127
0,0,22,5,0,0,2,2,5,5,2,3,2,2,1,425,1128
2,0,11,5,0,0,3,2,2,4,2,0,0,0,0,426,1129
0,0,44,0,0,2,4,1,3,0,1,1,2,9,1,426,1130
2,0,11,5,0,0,3,2,2,4,2,0,0,0,0,426,1131
2,0,9,5,0,0,1,2,1,4,2,0,0,0,0,426,1132
2,1,18,5,0,3,4,2,5,5,2,3,0,0,1,426,1133
1,1,34,5,0,0,5,2,6,6,2,3,2,0,1,426,1134
2,1,7,5,0,0,3,2,1,3,2,0,0,0,0,427,1135
2,0,14,5,0,0,3,2,3,5,2,0,0,0,0,427,1136
0,0,51,0,0,0,3,1,6,0,1,1,2,3,1,427,1137
1,1,46,0,0,3,5,2,2,4,2,3,2,0,1,427,1138
2,0,25,5,0,3,3,1,6,0,1,3,2,8,1,427,1139
0,0,40,0,0,0,5,2,6,7,2,2,2,20,1,428,1140
2,1,14,5,0,0,3,2,2,5,2,0,0,0,0,428,1141
1,1,48,0,6,0,3,1,4,0,1,3,2,3,1,428,1142
0,0,47,0,0,0,3,1,6,0,1,1,2,22,1,428,1143
1,1,38,0,0,0,2,1,6,0,1,1,2,13,1,429,1144
0,1,29,0,0,0,2,1,7,0,1,1,2,14,1,429,1145
0,0,24,5,1,0,2,2,7,6,2,1,2,7,1,430,1146
2,0,8,5,1,0,2,2,0,3,2,0,0,0,0,430,1147
3,1,43,3,1,0,2,1,6,0,1,3,0,0,1,430,1148
0,0,77,3,0,0,2,1,9,0,1,3,0,7,1,431,1149
0,0,50,0,3,2,1,0,5,0,1,3,0,7,1,432,1150
2,1,18,5,5,0,3,2,5,5,2,3,0,0,1,432,1151
1,1,40,0,3,2,4,1,8,0,1,1,2,12,1,432,1152
0,0,44,0,5,3,4,1,6,0,1,1,2,8,1,432,1153
3,1,56,0,5,2,5,1,6,0,1,1,0,5,1,432,1154
2,0,13,5,5,0,2,2,2,4,2,0,0,0,0,432,1155
2,0,35,1,5,3,5,1,6,0,1,1,2,5,1,432,1156
0,0,28,5,0,0,2,1,9,0,1,1,2,26,1,433,1157
0,0,46,0,5,2,4,1,6,0,1,1,2,14,1,434,1158
2,0,8,5,5,2,3,2,1,3,2,0,0,0,0,434,1159
1,1,41,0,5,2,3,1,9,0,1,3,2,29,1,434,1160
1,1,40,0,0,0,2,1,9,0,1,1,2,20,1,435,1161
0,0,40,0,0,0,2,1,8,0,1,1,2,39,1,435,1162
0,0,45,0,5,2,4,1,8,0,1,1,2,24,1,436,1163
1,1,51,0,5,2,4,1,7,0,1,2,2,0,1,436,1164
1,1,48,0,5,2,4,1,8,0,1,1,2,15,1,436,1165
2,1,15,5,3,0,3,2,4,5,3,0,0,0,0,436,1166
1,1,40,0,7,2,3,1,6,0,1,1,1,10,1,437,1167
0,0,33,0,7,0,2,2,6,7,2,1,2,14,1,437,1168
2,0,8,5,7,0,2,2,1,3,2,0,0,0,0,437,1169
2,1,8,5,7,0,2,2,1,3,2,0,0,0,0,437,1170
0,1,72,3,0,0,2,1,6,0,1,3,0,8,2,438,1171
1,1,40,0,0,0,2,1,6,0,1,1,2,12,1,439,1172
2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,439,1173
2,0,5,5,0,0,2,2,1,2,2,0,0,0,0,439,1174
0,0,38,0,0,0,2,1,5,0,1,1,1,4,1,439,1175
5,1,2,5,0,0,0,0,0,0,0,0,0,0,0,440,1176
2,0,5,5,0,0,2,1,0,0,1,0,0,0,0,440,1177
5,1,28,2,0,0,2,1,7,0,1,2,2,4,1,440,1178
7,0,37,5,0,0,2,1,9,0,1,3,2,5,1,440,1179
2,0,5,5,0,0,2,1,0,0,1,0,0,0,0,440,1180
0,0,85,0,0,0,2,1,2,0,1,3,0,8,1,440,1181
7,1,19,5,0,0,2,2,6,6,2,3,2,0,1,441,1182
0,0,37,5,0,0,2,1,7,0,1,1,2,8,1,442,1183
0,1,80,4,0,0,2,1,6,0,1,3,0,19,1,443,1184
0,0,29,0,6,3,5,1,3,0,1,3,2,9,2,444,1185
0,0,30,0,6,3,5,1,3,0,1,3,0,5,2,444,1186
4,0,28,1,6,3,1,1,2,0,1,3,2,5,2,444,1187
0,0,21,5,0,3,4,2,6,5,2,3,0,0,2,445,1188
6,0,19,5,1,0,2,2,7,6,2,3,2,0,1,445,1189
0,0,22,5,1,0,2,1,7,0,1,1,2,40,1,445,1190
0,0,63,0,0,0,2,1,6,0,1,1,0,11,1,446,1191
1,1,63,0,0,0,2,1,6,0,1,3,0,9,1,446,1192
2,0,1,5,5,0,0,0,0,0,0,0,0,0,0,447,1193
2,0,5,5,5,0,5,2,1,2,2,0,0,0,0,447,1194
0,1,25,5,5,2,4,2,6,0,1,3,0,0,1,447,1195
7,1,74,4,0,0,3,1,6,0,1,3,0,6,2,448,1196
2,1,20,5,6,3,5,2,6,5,2,3,2,3,1,449,1197
1,1,44,0,6,3,5,1,0,0,1,3,1,2,1,449,1198
2,0,2,5,6,0,0,0,0,0,0,0,0,0,0,449,1199
2,0,17,5,6,3,4,2,5,5,2,3,2,0,1,449,1200
2,1,8,5,6,3,4,2,1,3,2,0,0,0,0,449,1201
0,0,47,0,6,3,5,1,0,0,1,1,2,9,2,449,1202
2,1,11,5,6,3,4,2,2,4,2,0,0,0,0,449,1203
2,0,23,1,6,3,5,1,0,0,1,1,2,6,2,449,1204
1,1,33,0,0,2,3,1,8,0,1,1,2,17,1,450,1205
2,1,3,5,0,0,0,1,0,0,1,0,0,0,0,450,1206
0,0,38,0,0,2,3,1,7,0,1,1,2,37,1,450,1207
1,0,58,0,1,0,2,1,6,0,1,3,0,12,2,451,1208
0,1,58,0,1,0,2,1,6,0,1,1,0,5,2,451,1209
7,1,40,3,1,0,2,1,6,0,1,1,2,7,1,451,1210
6,0,55,3,1,0,2,1,8,0,1,1,2,37,1,451,1211
2,0,26,5,1,0,2,1,5,0,1,1,2,6,1,452,1212
1,1,47,0,1,0,2,1,6,0,1,1,2,19,1,452,1213
5,0,1,5,1,0,0,0,0,0,0,0,0,0,0,452,1214
