RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK,household_id,individual_id
2,1,16,5,5,0,3,2,5,5,2,3,0,0,1,313,813
1,0,40,0,6,0,4,1,2,0,1,3,2,7,1,313,814
2,1,11,5,3,0,2,2,2,4,2,0,0,0,0,313,815
2,0,12,5,6,0,2,2,2,4,2,0,0,0,0,313,816
5,0,7,5,6,0,4,2,1,3,2,0,0,0,0,313,817
1,1,60,0,5,2,2,1,6,0,1,3,2,15,1,314,818
0,0,68,0,5,2,3,1,6,0,1,1,1,32,1,314,819
2,0,19,5,6,3,4,2,7,6,2,3,1,4,2,315,820
2,0,9,5,6,3,4,2,1,3,2,0,0,0,0,315,821
2,0,9,5,6,3,4,2,1,3,2,0,0,0,0,315,822
2,1,18,5,6,3,4,2,5,5,2,3,0,0,1,315,823
2,0,15,5,6,3,4,2,3,5,2,0,0,0,0,315,824
1,1,39,0,6,3,5,2,4,5,2,0,0,0,1,315,825
1,1,41,0,6,3,5,2,4,5,2,3,0,0,1,315,826
4,0,51,5,6,2,4,1,5,0,1,3,2,7,2,315,827
0,1,75,5,0,0,3,1,7,0,1,3,0,12,1,316,828
4,1,76,5,0,0,2,1,7,0,1,3,0,7,1,316,829
1,1,40,0,0,0,2,1,7,0,1,1,2,7,1,317,830
2,1,14,5,0,0,2,2,2,4,2,0,0,0,0,317,831
0,0,46,0,0,2,2,1,7,0,1,3,1,9,1,317,832
2,1,18,5,0,0,3,2,7,6,2,1,2,0,1,317,833
0,1,65,3,0,0,2,1,10,0,1,1,1,31,1,318,834
2,0,15,5,0,0,2,2,2,5,2,0,0,0,0,319,835
0,0,40,0,7,2,3,1,6,0,1,1,2,13,1,319,836
2,0,15,5,0,0,2,2,2,5,2,0,0,0,0,319,837
0,0,40,0,0,0,2,1,6,0,1,1,2,17,1,319,838
7,1,20,5,5,0,4,2,6,6,2,3,2,1,1,320,839
7,1,25,5,0,0,2,2,8,6,2,1,2,5,1,320,840
2,1,41,5,0,0,5,1,5,0,1,3,0,0,1,320,841
0,0,85,4,0,0,2,1,4,0,1,3,0,9,1,321,842
0,0,58,0,0,0,2,1,6,0,1,1,2,25,1,322,843
1,1,45,0,5,0,2,1,6,0,1,1,2,12,1,322,844
0,0,44,0,0,0,2,1,7,0,1,3,2,34,1,323,845
1,1,48,0,0,0,2,1,7,0,1,1,2,53,1,323,846
2,0,8,5,3,0,3,2,1,3,2,0,0,0,0,324,847
2,0,1,5,3,0,0,0,0,0,0,0,0,0,0,324,848
2,1,6,5,3,0,0,2,1,3,2,0,0,0,0,324,849
0,0,39,0,5,2,3,1,10,0,1,1,2,23,1,324,850
0,0,38,2,5,0,3,1,10,0,1,1,2,7,1,324,851
0,0,38,0,0,0,2,1,6,0,1,1,2,27,1,325,852
1,1,37,0,6,0,2,1,6,0,1,1,2,19,1,325,853
1,1,46,0,0,0,2,1,6,0,1,1,1,9,1,326,854
2,0,14,5,0,0,2,2,2,5,2,0,0,0,0,326,855
0,0,48,0,0,0,2,1,7,0,1,1,1,12,1,326,856
0,0,74,4,0,0,2,1,6,0,1,3,0,4,1,327,857
0,1,78,4,0,0,2,1,5,0,1,3,0,5,1,328,858
3,1,43,3,1,0,2,1,6,0,1,3,0,0,1,329,859
7,0,42,5,0,0,2,1,6,0,1,3,0,0,1,329,860
0,0,25,5,1,0,2,1,6,0,1,1,2,8,1,329,861
0,0,50,0,0,0,2,1,7,0,1,3,0,10,2,330,862
2,0,14,5,0,3,3,2,2,4,2,0,0,0,0,330,863
1,1,39,0,0,3,3,1,6,0,1,3,2,0,1,330,864
2,0,10,5,0,3,3,2,1,3,2,0,0,0,0,330,865
0,0,53,0,5,1,4,1,6,0,1,1,2,27,1,331,866
0,0,54,0,5,1,4,1,6,0,1,1,2,26,1,331,867
7,0,41,3,0,0,2,1,7,0,1,1,2,45,1,332,868
2,1,42,3,0,0,3,1,9,0,1,1,2,22,1,332,869
5,0,17,5,0,0,2,2,6,6,2,1,2,0,1,332,870
0,1,67,4,0,0,2,1,5,0,1,3,2,7,1,332,871
7,1,85,4,0,0,2,1,6,0,1,3,0,0,2,333,872
1,1,68,4,0,0,2,1,6,0,1,3,0,10,1,334,873
1,0,68,0,0,0,2,1,8,0,1,3,0,19,1,334,874
2,0,3,5,0,0,0,1,0,0,1,0,0,0,0,335,875
1,1,35,0,0,3,3,1,6,0,1,3,2,4,1,335,876
1,1,35,0,0,3,3,1,6,0,1,3,2,5,1,335,877
0,0,34,0,2,3,5,2,2,4,2,3,2,27,1,335,878
2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,335,879
5,1,6,5,0,0,3,2,0,3,2,0,0,0,0,335,880
1,0,68,4,6,3,4,1,6,0,1,3,0,0,1,336,881
5,1,6,5,6,0,3,2,1,3,2,0,0,0,0,336,882
0,0,46,0,5,3,4,1,7,0,1,1,2,27,1,336,883
1,1,40,0,6,0,3,1,1,0,1,3,2,3,1,336,884
0,1,41,0,0,2,2,1,9,0,1,1,2,40,1,337,885
2,1,15,5,0,0,2,1,0,0,1,0,0,0,0,337,886
2,0,12,5,0,0,2,2,2,4,3,0,0,0,0,337,887
0,1,18,5,0,0,2,1,9,0,1,1,0,0,0,337,888
0,1,50,2,0,0,2,1,8,0,1,3,2,0,1,338,889
0,0,68,0,0,0,2,1,4,0,1,3,2,26,1,339,890
1,1,55,0,0,0,2,1,6,0,1,3,0,0,1,339,891
0,0,30,5,1,0,2,1,9,0,1,1,2,4,1,340,892
7,1,22,5,1,0,2,2,7,6,2,1,2,8,1,340,893
1,0,36,0,3,2,4,2,8,6,3,1,0,4,2,341,894
0,0,34,0,6,0,4,2,6,6,2,1,2,5,1,341,895
7,1,77,1,0,0,2,1,6,0,1,3,2,0,2,342,896
2,1,6,5,6,2,2,2,1,3,2,0,0,0,0,343,897
1,0,48,0,0,2,2,1,7,0,1,1,1,8,1,343,898
0,1,43,0,0,0,2,1,7,0,1,1,2,12,1,343,899
0,1,44,0,1,0,2,1,6,0,1,3,2,3,1,344,900
0,1,85,4,1,0,2,1,7,0,1,3,0,6,2,345,901
0,1,77,4,0,0,2,1,7,0,1,1,1,6,1,346,902
0,0,23,5,6,0,2,1,5,0,1,2,2,3,2,347,903
0,0,58,0,0,0,2,1,10,0,1,1,2,43,2,348,904
1,1,57,0,0,0,2,1,7,0,1,3,0,0,1,348,905
2,1,15,5,1,0,2,2,3,5,2,0,0,0,0,349,906
2,0,13,5,1,0,2,2,2,4,2,0,0,0,0,349,907
2,1,20,5,1,0,2,1,6,0,1,1,2,3,1,349,908
2,1,41,0,1,0,2,2,7,6,2,1,2,21,1,349,909
2,0,4,5,7,0,2,1,0,0,1,0,0,0,0,350,910
2,0,4,5,7,0,2,1,0,0,1,0,0,0,0,350,911
0,1,42,4,1,0,2,1,8,0,1,3,0,0,1,350,912
2,0,22,5,0,0,5,1,2,0,1,3,0,0,2,351,913
2,1,25,0,6,3,3,1,0,0,1,1,2,5,1,351,914
2,0,10,5,6,0,3,2,1,3,2,0,0,0,0,351,915
2,0,2,5,7,0,0,0,0,0,0,0,0,0,0,351,916
0,1,30,0,1,0,3,2,7,6,2,1,2,12,1,351,917
1,0,28,0,6,3,4,1,1,0,1,1,2,16,1,351,918
0,0,47,0,0,0,2,1,4,0,1,1,2,33,1,352,919
1,1,44,0,0,0,2,1,10,0,1,1,2,27,1,352,920
0,0,53,3,0,0,2,1,7,0,1,1,2,8,1,353,921
0,0,33,0,6,0,3,1,6,0,1,1,2,19,1,354,922
1,1,33,0,6,3,5,1,6,0,1,3,2,0,2,354,923
2,0,10,5,6,0,3,2,2,4,2,0,0,0,0,354,924
7,0,3,5,0,0,0,1,0,0,1,0,0,0,0,354,925
7,0,3,5,0,0,0,1,0,0,1,0,0,0,0,354,926
7,1,1,5,0,0,0,0,0,0,0,0,0,0,0,354,927
2,0,9,5,6,0,3,2,2,4,2,0,0,0,0,354,928
0,1,78,4,0,0,2,1,5,0,1,3,0,5,1,355,929
0,1,41,5,0,0,3,1,9,0,1,1,2,37,1,356,930
0,1,49,2,0,0,2,1,5,0,1,3,2,9,1,357,931
0,1,85,4,0,0,2,1,6,0,1,3,0,6,1,358,932
1,1,46,0,5,2,3,1,6,0,1,1,2,9,1,359,933
0,0,59,0,0,0,3,1,6,0,1,1,2,27,1,359,934
4,0,51,3,6,3,1,1,1,0,1,3,2,0,1,360,935
4,0,33,0,6,3,4,1,5,0,1,1,2,17,1,360,936
4,1,42,0,6,2,1,1,2,0,1,1,2,3,1,360,937
2,0,19,5,6,2,5,1,4,0,1,3,2,0,1,360,938
4,0,34,0,6,3,4,1,6,0,1,1,2,17,1,360,939
4,0,21,5,6,3,3,2,8,6,2,1,2,5,1,360,940
3,0,80,0,6,3,1,1,0,0,1,1,2,4,1,360,941
2,1,12,5,6,2,4,2,2,4,2,0,0,0,0,360,942
2,1,22,5,6,0,2,1,5,0,1,3,2,3,1,360,943
4,0,34,0,6,3,4,1,6,0,1,1,2,16,1,360,944
0,0,44,5,6,2,5,1,6,0,1,1,2,19,1,360,945
2,1,12,5,6,2,4,2,2,4,2,0,0,0,0,360,946
0,0,30,5,0,0,2,1,9,0,1,1,2,13,1,361,947
2,0,14,5,0,0,2,2,2,4,2,0,0,0,0,362,948
1,1,49,0,0,0,2,1,9,0,1,1,1,2,1,362,949
0,0,53,0,0,0,2,1,10,0,1,1,1,69,1,362,950
0,0,34,0,0,0,2,1,9,0,1,1,2,45,1,363,951
1,1,31,0,0,0,2,1,7,0,1,3,2,0,1,363,952
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,363,953
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,363,954
2,0,6,5,0,0,2,2,0,2,2,0,0,0,0,364,955
1,1,39,0,0,0,2,1,6,0,1,1,1,10,1,364,956
0,1,45,0,0,0,2,1,6,0,1,1,2,17,1,364,957
2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,364,958
0,1,43,3,0,0,2,1,6,0,1,1,2,19,1,365,959
2,1,64,3,0,0,3,1,6,0,1,3,0,10,1,365,960
7,0,20,5,0,0,2,1,6,0,1,1,2,5,1,366,961
0,1,22,5,0,0,3,1,6,0,1,1,2,15,1,366,962
7,0,20,5,0,0,2,1,6,0,1,1,2,6,1,366,963
1,1,68,0,0,0,2,1,6,0,1,3,0,3,1,367,964
0,0,73,0,7,0,2,1,9,0,1,3,0,31,1,367,965
2,1,21,1,6,3,4,2,7,6,2,3,0,0,1,368,966
2,0,18,5,6,3,4,2,6,5,2,1,2,3,2,368,967
1,1,44,0,6,3,1,1,3,0,1,2,0,0,2,368,968
2,1,22,1,6,3,4,2,7,6,2,3,0,0,1,368,969
0,0,44,0,6,3,5,1,2,0,1,3,2,17,1,368,970
0,0,44,0,6,3,5,1,2,0,1,3,2,15,2,368,971
0,0,55,0,0,0,2,1,9,0,1,1,2,7,1,369,972
1,1,57,0,0,0,2,1,6,0,1,3,2,17,1,369,973
0,0,54,0,0,0,2,1,10,0,1,1,2,41,1,370,974
1,1,57,0,0,0,2,2,10,7,3,1,2,42,1,370,975
0,1,29,5,0,0,2,1,7,0,1,1,1,10,1,371,976
2,1,19,5,1,0,2,1,0,0,1,3,2,5,1,372,977
1,1,42,0,1,0,2,1,6,0,1,1,2,11,1,372,978
2,0,11,5,1,0,2,2,2,4,2,0,0,0,0,372,979
0,0,43,0,1,0,2,1,7,0,1,1,2,15,1,372,980
0,1,43,3,0,0,2,1,9,0,1,1,2,18,1,373,981
3,1,70,3,0,0,2,1,6,0,1,3,0,10,1,373,982
7,1,41,5,0,0,2,1,7,0,1,3,0,3,1,374,983
0,0,46,0,3,3,4,1,7,0,1,1,2,7,2,375,984
2,0,15,5,3,2,2,2,2,5,3,0,0,0,0,375,985
1,1,23,5,0,2,3,2,6,6,2,0,2,5,2,375,986
2,0,18,5,3,2,4,2,7,6,2,1,2,0,1,375,987
7,0,33,5,0,3,5,1,6,0,1,1,2,12,1,376,988
0,1,31,5,0,3,1,1,6,0,1,1,2,7,1,376,989
4,1,28,5,0,3,5,1,6,0,1,1,2,0,1,376,990
7,0,35,5,0,3,1,1,6,0,1,1,2,0,1,376,991
7,0,32,5,0,3,1,1,6,0,1,1,2,0,1,376,992
0,0,78,0,1,0,2,1,6,0,1,3,0,4,1,377,993
0,0,79,0,1,0,2,1,6,0,1,3,0,4,1,377,994
2,0,36,5,1,0,2,1,6,0,1,2,2,7,2,377,995
5,0,4,5,6,0,3,1,1,2,1,0,0,0,0,378,996
2,1,21,5,6,0,3,2,6,6,2,3,0,0,1,378,997
0,1,44,3,6,3,5,1,2,0,1,1,2,6,1,378,998
2,0,26,1,6,3,5,1,2,0,1,1,2,7,1,378,999
2,0,30,1,6,3,5,1,2,0,1,1,2,8,1,378,1000
0,0,43,5,3,0,4,1,9,0,1,1,2,24,1,379,1001
2,1,9,5,7,0,2,2,2,3,2,0,0,0,0,380,1002
0,1,30,2,7,0,2,1,6,0,1,1,2,10,1,380,1003
4,0,21,5,1,0,2,1,6,0,1,2,2,1,1,381,1004
0,1,25,0,1,0,2,1,6,0,1,1,2,3,1,381,1005
1,0,20,0,1,0,2,1,0,0,1,3,0,4,2,381,1006
2,1,19,5,5,2,3,2,7,6,2,3,0,0,1,382,1007
2,1,20,5,5,2,3,2,7,6,2,3,0,0,1,382,1008
0,0,50,0,7,0,4,1,9,0,1,1,2,37,1,382,1009
1,1,40,0,5,2,3,1,0,0,1,3,0,0,1,382,1010
2,0,20,5,5,2,3,2,7,6,2,3,0,0,1,382,1011
2,0,11,5,5,0,2,2,2,4,2,0,0,0,0,382,1012
7,1,72,4,0,0,3,1,6,0,1,3,0,6,2,383,1013
0,0,70,0,1,0,2,1,4,0,1,1,2,48,1,384,1014
1,1,58,0,1,0,2,1,4,0,1,3,0,0,1,384,1015
1,1,44,0,0,0,2,1,6,0,1,1,2,12,1,385,1016
5,0,37,1,0,0,2,1,6,0,1,1,2,23,2,385,1017
0,0,78,0,0,0,2,1,6,0,1,1,2,41,2,385,1018
0,0,68,3,0,0,2,1,7,0,1,3,0,3,2,386,1019
0,1,77,4,0,0,2,1,7,0,1,1,1,7,1,387,1020
1,1,50,0,5,3,5,1,0,0,1,3,2,0,1,388,1021
0,0,79,0,0,3,3,1,10,0,1,3,0,0,1,388,1022
0,1,44,3,0,0,2,1,8,0,1,1,2,19,1,389,1023
2,1,9,5,0,0,2,2,1,3,2,0,0,0,0,390,1024
2,0,5,5,0,0,2,2,0,1,3,0,0,0,0,390,1025
2,1,12,5,0,0,2,2,2,4,2,0,0,0,0,390,1026
0,1,42,0,0,3,3,1,7,0,1,1,2,5,1,390,1027
1,1,37,0,0,0,4,1,2,0,1,1,2,5,2,390,1028
0,0,35,5,0,0,2,2,7,6,2,1,2,10,2,391,1029
2,0,35,0,0,0,2,2,7,6,2,1,2,26,1,392,1030
1,1,40,0,0,0,2,1,8,0,1,1,2,12,2,392,1031
2,0,31,0,0,0,2,1,8,0,1,3,2,0,1,392,1032
0,0,46,0,0,0,2,1,9,0,1,1,2,26,2,392,1033
5,0,2,5,7,0,0,0,0,0,0,0,0,0,0,392,1034
2,0,23,5,0,3,3,1,6,0,1,1,2,6,2,393,1035
2,0,23,5,6,3,2,1,6,0,1,1,2,6,2,393,1036
1,0,40,0,0,3,4,1,6,0,1,1,2,11,2,393,1037
0,0,33,5,0,0,2,1,6,0,1,2,1,6,2,394,1038
2,1,9,5,0,0,2,2,1,3,2,0,0,0,0,394,1039
2,0,6,5,0,0,0,2,0,0,1,0,0,0,0,394,1040
0,0,53,3,1,0,2,1,6,0,1,1,2,15,1,395,1041
0,0,47,0,0,0,2,1,6,0,1,1,2,21,1,396,1042
1,1,47,0,0,0,2,1,6,0,1,1,2,5,1,396,1043
7,1,23,5,6,2,3,2,5,0,2,1,2,2,1,397,1044
0,0,63,5,0,0,2,1,6,0,1,1,2,48,1,398,1045
7,0,50,3,0,0,2,1,9,0,1,1,2,13,1,398,1046
7,1,82,4,0,0,2,1,6,0,1,3,0,6,2,399,1047
1,1,42,0,0,0,2,1,9,0,1,1,2,22,1,400,1048
2,1,17,5,0,0,2,2,5,5,2,1,2,0,1,400,1049
0,0,42,0,0,0,2,1,10,0,1,1,2,32,1,400,1050
2,1,15,5,0,0,2,2,2,5,2,0,0,0,0,400,1051
2,0,10,5,0,0,2,2,1,4,2,0,0,0,0,400,1052
2,0,33,2,7,0,2,1,9,0,1,1,1,24,1,401,1053
1,1,41,3,0,0,2,1,7,0,1,1,2,13,1,401,1054
0,0,58,0,0,0,2,1,6,0,1,3,2,27,1,402,1055
1,1,56,0,0,0,2,1,6,0,1,1,1,28,1,402,1056
0,1,50,0,0,0,4,1,4,0,1,3,2,13,1,403,1057
0,0,47,0,0,0,2,1,6,0,1,1,2,26,1,403,1058
0,1,44,0,0,0,3,1,6,0,1,1,2,5,2,404,1059
2,0,22,5,0,3,3,1,6,0,1,1,2,6,2,404,1060
1,0,38,0,0,3,4,1,6,0,1,1,2,11,2,404,1061
2,0,3,5,0,0,0,1,0,0,1,0,0,0,0,405,1062
6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,405,1063
0,1,31,0,0,0,2,1,6,0,1,1,2,11,1,405,1064
0,0,31,0,0,0,2,1,9,6,2,3,2,24,1,405,1065
2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,405,1066
4,1,30,5,0,0,2,1,6,0,1,1,2,8,1,405,1067
4,1,9,5,6,0,3,2,1,3,2,0,0,0,0,406,1068
2,1,12,5,0,0,3,2,2,4,2,0,0,0,0,406,1069
1,1,38,0,3,3,5,1,1,0,1,3,2,4,1,406,1070
2,0,5,5,3,0,0,2,0,0,2,0,0,0,0,406,1071
2,1,23,5,0,0,3,2,6,4,2,1,2,1,1,406,1072
0,1,53,3,1,0,2,1,9,0,1,1,2,49,2,407,1073
2,1,1,5,3,0,0,0,0,0,0,0,0,0,0,408,1074
2,0,7,5,0,0,2,2,1,3,2,0,0,0,0,408,1075
0,0,36,3,5,2,3,1,9,0,1,1,2,19,1,408,1076
1,1,23,0,6,3,1,1,1,0,1,3,0,0,1,409,1077
0,0,28,0,6,3,5,1,2,0,1,1,2,12,1,409,1078
0,1,41,1,0,0,2,1,8,0,1,1,2,16,1,410,1079
2,0,14,5,0,0,2,2,3,5,2,0,0,0,0,410,1080
2,0,14,5,0,0,2,2,3,5,2,0,0,0,0,410,1081
2,1,6,5,0,0,2,2,1,3,2,0,0,0,0,411,1082
4,1,36,5,0,0,4,1,7,0,1,2,2,2,1,411,1083
2,1,11,5,0,0,3,2,2,4,2,0,0,0,0,411,1084
0,1,20,5,0,0,4,1,6,0,1,1,2,12,1,411,1085
4,1,8,5,1,0,2,2,1,3,3,0,0,0,0,411,1086
2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,411,1087
0,0,41,3,0,0,2,1,8,0,1,1,2,54,1,412,1088
2,0,8,5,0,0,2,2,1,4,3,0,0,0,0,412,1089
0,1,47,3,0,0,2,1,9,0,1,1,2,19,1,413,1090
2,0,31,3,0,0,1,1,1,0,1,2,2,3,1,413,1091
0,1,44,3,0,0,2,1,7,0,1,1,2,17,1,413,1092
2,1,23,5,0,0,2,2,6,6,2,1,2,0,2,413,1093
0,0,38,0,0,0,2,1,6,0,1,1,1,99,1,414,1094
1,1,53,0,0,0,2,1,10,0,1,1,2,25,1,414,1095
2,0,18,5,6,3,3,2,6,5,2,3,0,0,1,415,1096
1,0,44,0,6,3,1,1,2,0,1,3,2,4,1,415,1097
0,1,44,0,6,3,5,1,2,0,1,3,0,1,1,415,1098
2,0,2,5,7,0,0,0,0,0,0,0,0,0,0,416,1099
1,1,41,0,0,0,2,1,10,0,1,3,2,27,1,416,1100
2,1,6,5,7,0,3,2,1,1,2,0,0,0,0,416,1101
0,0,42,0,0,0,2,1,10,0,1,1,1,99,1,416,1102
7,0,34,1,0,0,2,1,0,0,1,1,2,10,2,417,1103
5,0,8,5,6,0,4,2,1,3,2,0,0,0,0,418,1104
0,0,38,0,6,0,4,1,5,0,1,1,2,7,1,418,1105
1,1,36,0,6,3,1,1,2,0,1,3,0,0,1,418,1106
2,1,30,5,6,3,1,1,4,0,1,3,2,4,1,418,1107
7,0,19,5,0,0,2,1,6,0,1,1,2,6,1,419,1108
2,1,6,5,5,3,3,2,1,3,2,0,0,0,0,420,1109
1,1,25,0,5,3,0,1,9,0,1,3,0,0,1,420,1110
0,0,34,0,5,3,3,1,1,0,1,1,2,0,1,420,1111
2,1,4,5,5,0,0,1,0,0,1,0,0,0,0,420,1112
0,1,41,3,0,0,2,1,7,0,1,1,2,27,1,421,1113
2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,421,1114
2,0,11,5,0,0,2,2,1,3,3,0,0,0,0,421,1115
0,0,33,5,6,2,4,2,2,5,2,1,2,17,2,422,1116
2,0,5,5,6,0,3,2,1,2,2,0,0,0,0,422,1117
2,0,9,5,6,0,3,2,1,3,2,0,0,0,0,422,1118
6,0,23,5,6,3,5,2,5,5,2,3,2,12,1,422,1119
2,0,1,5,6,0,0,0,0,0,0,0,0,0,0,422,1120
7,1,31,0,6,3,1,1,6,0,1,3,2,0,1,422,1121
0,0,42,0,0,2,3,1,10,0,1,1,2,99,1,423,1122
1,1,42,0,0,0,2,1,9,0,1,1,2,26,1,423,1123
0,0,85,0,0,0,2,1,6,0,1,1,2,94,1,424,1124
1,1,77,0,0,0,2,1,6,0,1,3,0,79,2,424,1125
2,0,24,5,0,0,2,1,7,0,1,1,2,22,1,425,1126
1,1,45,0,0,0,2,1,8,0,1,1,2,20,1,425,1127
0,0,54,0,0,0,2,1,6,0,1,1,1,18,1,425,1128
1,1,44,0,2,0,2,1,6,0,1,1,2,25,1,426,1129
0,0,34,0,1,0,2,2,7,6,2,1,1,35,1,426,1130
2,1,25,5,1,0,2,1,6,0,1,1,2,7,1,426,1131
0,1,6,5,0,0,0,1,0,0,1,0,0,0,0,426,1132
5,0,1,5,1,0,0,0,0,0,0,0,0,0,0,426,1133
5,0,2,5,1,0,0,0,0,0,0,0,0,0,0,426,1134
1,0,23,0,6,3,3,1,2,0,1,1,2,2,1,427,1135
0,1,30,0,6,3,1,1,0,0,1,3,2,8,1,427,1136
2,1,7,5,6,0,3,2,1,3,2,0,0,0,0,427,1137
2,0,13,5,6,3,4,2,2,4,2,0,0,0,0,427,1138
2,0,6,5,6,0,5,2,1,3,2,0,0,0,0,427,1139
7,1,37,3,0,0,2,1,9,0,1,1,2,9,1,428,1140
6,1,27,5,0,0,3,1,6,0,1,1,2,3,1,428,1141
6,0,37,5,0,0,2,1,10,6,1,1,2,15,1,428,1142
2,0,23,5,6,0,2,2,7,6,2,1,2,11,1,428,1143
0,0,38,0,6,0,3,1,6,0,1,1,2,12,2,429,1144
1,1,38,0,1,0,2,1,6,0,1,1,2,5,1,429,1145
1,0,30,0,0,0,2,2,6,6,1,3,2,15,1,430,1146
2,1,0,5,8,0,0,0,0,0,0,0,0,0,0,430,1147
0,1,37,0,1,0,2,1,8,0,1,3,0,0,1,430,1148
7,1,19,5,0,0,2,2,6,6,2,3,2,0,1,431,1149
2,0,15,5,0,0,2,2,3,5,2,0,0,0,0,432,1150
2,0,15,5,0,0,2,2,3,5,2,0,0,0,0,432,1151
1,0,44,0,0,0,2,1,6,0,1,1,2,22,1,432,1152
2,0,18,5,0,0,2,2,6,5,2,1,2,0,1,432,1153
0,1,40,0,0,0,2,1,6,0,1,1,2,7,1,432,1154
2,0,12,5,0,0,2,2,2,5,2,0,0,0,0,432,1155
2,0,15,5,0,0,2,2,2,5,2,0,0,0,0,432,1156
0,0,62,5,0,0,2,1,7,0,1,1,2,54,1,433,1157
2,0,13,5,0,0,2,2,2,4,2,0,0,0,0,434,1158
0,0,37,3,0,0,2,1,6,0,1,1,2,15,1,434,1159
7,1,40,3,0,0,2,1,6,0,1,1,2,10,2,434,1160
2,0,3,5,0,0,0,2,1,0,2,0,0,0,0,435,1161
0,1,37,2,0,3,5,1,5,0,1,2,0,0,2,435,1162
1,1,43,0,0,3,4,1,6,0,1,3,2,7,1,436,1163
2,1,14,5,0,3,4,2,2,4,2,0,0,0,0,436,1164
0,0,40,0,0,3,4,1,10,0,1,1,2,49,1,436,1165
2,1,7,5,0,3,4,2,1,3,2,0,0,0,0,436,1166
1,1,38,0,0,0,2,1,6,0,1,1,2,0,1,437,1167
2,0,11,5,0,0,2,2,2,4,2,0,0,0,0,437,1168
0,0,40,0,0,0,2,1,6,0,1,1,1,13,2,437,1169
2,0,15,5,0,0,2,2,3,5,2,0,0,0,0,437,1170
7,1,85,4,0,0,2,1,6,0,1,3,0,0,2,438,1171
0,0,39,0,7,0,2,1,6,0,1,3,0,10,2,439,1172
1,1,37,0,6,1,5,1,6,0,1,1,2,3,1,439,1173
2,1,6,5,6,0,3,2,1,3,2,0,0,0,0,439,1174
2,0,6,5,6,0,5,2,1,2,2,0,0,0,0,439,1175
0,0,30,0,1,0,5,1,2,4,2,1,2,8,1,440,1176
1,0,31,0,6,3,3,1,2,0,1,1,2,6,1,440,1177
2,0,4,5,6,0,4,1,0,0,1,0,0,0,0,440,1178
2,1,6,5,6,0,4,2,1,3,2,0,0,0,0,440,1179
2,1,3,5,6,0,4,1,0,0,1,0,0,0,0,440,1180
2,1,14,5,6,2,1,1,3,0,1,3,0,0,0,440,1181
0,1,49,5,0,0,2,1,9,0,1,1,2,40,1,441,1182
0,1,60,5,0,0,2,1,6,0,1,3,0,4,1,442,1183
0,1,85,4,7,0,2,1,6,0,1,3,0,9,2,443,1184
5,1,14,5,0,0,2,2,2,5,2,0,0,0,0,444,1185
0,1,30,5,0,0,2,2,7,6,2,1,2,7,1,444,1186
0,1,51,3,0,0,2,1,6,0,1,3,0,4,1,444,1187
2,0,18,5,6,0,3,1,6,0,1,3,0,0,1,445,1188
1,1,49,0,6,3,1,1,1,0,1,1,2,9,1,445,1189
0,0,49,0,6,3,1,1,1,0,1,3,2,0,1,445,1190
1,1,78,0,0,0,2,1,8,0,1,3,0,4,1,446,1191
0,0,72,0,0,0,2,1,9,0,1,3,0,33,1,446,1192
2,0,6,5,0,0,2,2,1,2,2,0,0,0,0,447,1193
0,1,43,5,0,0,3,1,9,0,1,2,1,8,1,447,1194
7,1,35,5,6,3,5,1,6,0,1,1,1,3,1,447,1195
0,0,58,3,0,0,2,1,6,0,1,1,2,36,1,448,1196
1,1,33,0,6,3,4,1,1,0,1,3,0,0,1,449,1197
4,1,37,5,7,3,4,1,6,0,1,3,2,4,1,449,1198
4,0,34,5,0,2,5,1,6,0,1,1,2,3,2,449,1199
6,0,20,5,0,3,4,2,7,6,2,3,0,0,1,449,1200
2,0,1,5,6,0,0,0,0,0,0,0,0,0,0,449,1201
2,1,12,5,6,0,4,2,2,4,2,0,0,0,0,449,1202
4,1,37,5,7,3,4,1,6,0,1,3,2,4,1,449,1203
2,0,1,5,6,0,0,0,0,0,0,0,0,0,0,449,1204
0,0,63,0,0,0,2,1,6,0,1,1,2,38,1,450,1205
5,1,27,5,0,0,2,1,6,0,1,1,2,0,1,450,1206
1,1,61,0,0,0,2,1,6,0,1,3,0,1,1,450,1207
1,1,43,0,0,0,2,1,9,0,1,3,2,5,1,451,1208
0,0,41,0,0,0,2,1,6,0,1,1,2,53,1,451,1209
7,0,45,5,0,3,3,2,5,5,2,3,0,0,1,451,1210
7,0,37,5,0,3,3,2,5,5,2,3,0,0,1,451,1211
1,1,46,0,0,0,5,1,2,0,1,1,2,5,2,452,1212
2,1,23,0,0,0,3,1,6,0,1,1,2,10,1,452,1213
2,1,12,5,0,0,3,2,2,4,2,0,0,0,0,452,1214
