province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,loyalty_history_id,country
7,14,20,2,2,0,2,3,3008.58,2,2016,11,2017.0,0.0,678,1
7,21,31,2,2,0,2,2,7790.24,2,2016,4,0.0,0.0,679,1
2,7,49,1,1,77251,2,3,9440.71,1,2018,3,0.0,0.0,680,1
9,13,16,2,2,0,2,3,5919.7,2,2015,12,0.0,0.0,681,1
7,21,23,2,2,0,3,3,3966.4,2,2017,4,0.0,0.0,682,1
7,7,32,1,1,67201,2,3,3012.12,2,2015,5,0.0,0.0,683,1
7,21,24,2,4,54911,3,3,6676.6,2,2015,7,0.0,0.0,684,1
9,13,9,2,2,0,2,3,8740.28,2,2018,5,0.0,0.0,685,1
2,24,48,2,2,0,3,2,5566.68,2,2016,12,0.0,0.0,686,1
7,21,32,2,1,62726,3,2,5183.94,2,2012,11,0.0,0.0,687,1
7,12,23,1,1,48067,3,3,4979.18,1,2018,4,0.0,0.0,688,1
9,13,18,2,1,69140,3,3,5341.96,2,2014,6,0.0,0.0,689,1
7,13,24,1,2,0,3,3,3966.45,2,2014,2,0.0,0.0,690,1
7,21,33,2,1,92365,3,3,5741.43,2,2013,9,0.0,0.0,691,1
9,14,17,2,2,0,3,3,7509.68,2,2012,1,0.0,0.0,692,1
7,21,29,2,2,0,3,3,3672.53,2,2013,4,0.0,0.0,693,1
9,13,10,2,2,0,2,3,16705.32,2,2015,1,0.0,0.0,694,1
9,14,10,1,1,78624,2,2,9451.19,2,2013,12,0.0,0.0,695,1
9,14,14,1,1,61549,2,2,6738.54,2,2013,10,0.0,0.0,696,1
7,21,33,2,1,62386,2,3,10965.16,2,2013,9,0.0,0.0,697,1
7,21,21,1,2,0,2,2,3512.29,2,2018,8,0.0,0.0,698,1
7,20,20,1,2,0,3,3,6685.76,2,2014,3,0.0,0.0,699,1
7,21,32,1,2,0,3,3,2373.16,2,2017,3,0.0,0.0,700,1
3,26,51,1,2,0,2,3,9460.03,2,2017,9,0.0,0.0,701,1
1,6,37,2,1,88914,2,2,8195.63,2,2016,4,0.0,0.0,702,1
9,14,12,2,1,76495,3,2,5553.24,2,2013,8,0.0,0.0,703,1
7,14,18,1,1,95732,2,2,8483.15,2,2017,5,0.0,0.0,704,1
6,7,5,1,1,58197,2,3,6526.96,2,2017,6,0.0,0.0,705,1
7,14,17,2,1,77018,2,1,9150.9,2,2012,9,0.0,0.0,706,1
9,15,15,2,2,0,2,1,5174.7,2,2015,4,0.0,0.0,707,1
7,14,20,2,1,70762,2,2,5465.99,2,2015,7,0.0,0.0,708,1
7,21,30,1,1,87207,3,1,8861.95,2,2013,12,0.0,0.0,709,1
7,21,27,2,1,72669,3,1,6758.42,2,2018,10,0.0,0.0,710,1
7,21,21,1,2,0,2,3,5246.1,2,2016,8,0.0,0.0,711,1
6,12,6,1,1,79428,1,3,4414.06,2,2015,10,0.0,0.0,712,1
7,15,19,1,5,99304,1,1,5571.48,2,2013,3,0.0,0.0,713,1
2,26,53,1,2,0,1,2,15072.22,2,2017,7,0.0,0.0,714,1
7,21,32,2,1,72645,1,3,5370.59,2,2015,2,0.0,0.0,715,1
6,8,3,2,1,90968,2,1,5409.96,2,2016,10,0.0,0.0,716,1
3,29,39,2,1,48613,2,1,17161.51,2,2018,10,0.0,0.0,717,1
2,24,51,1,3,171516,2,2,9046.05,2,2018,6,0.0,0.0,718,1
10,20,40,2,1,54448,2,3,5603.84,1,2018,3,0.0,0.0,719,1
2,24,51,2,1,58542,2,3,5826.52,2,2012,11,0.0,0.0,720,1
2,24,51,2,1,101646,1,3,4549.12,2,2014,11,0.0,0.0,721,1
7,19,18,2,1,65706,3,2,6642.66,2,2015,11,0.0,0.0,722,1
7,21,33,1,2,0,3,2,3716.46,2,2012,5,0.0,0.0,723,1
9,13,10,2,1,56454,2,3,8348.47,2,2015,3,0.0,0.0,724,1
2,24,51,2,2,0,3,3,6439.45,2,2014,2,0.0,0.0,725,1
7,21,33,1,1,56178,2,3,4791.1,2,2015,7,0.0,0.0,726,1
2,23,50,1,1,60682,3,1,9873.15,2,2017,12,0.0,0.0,727,1
9,19,16,2,1,86681,1,3,3097.07,2,2015,12,0.0,0.0,728,1
7,21,26,1,2,0,3,2,4646.1,2,2015,6,0.0,0.0,729,1
9,13,11,1,1,80265,2,2,7968.78,2,2016,11,0.0,0.0,730,1
7,21,33,1,1,68913,2,3,2730.17,2,2016,7,0.0,0.0,731,1
2,4,46,2,2,0,3,2,3754.67,2,2018,7,0.0,0.0,732,1
9,13,10,1,1,80005,2,3,7205.12,2,2013,6,0.0,0.0,733,1
1,5,42,2,2,0,3,3,5963.96,2,2012,11,0.0,0.0,734,1
9,13,9,1,1,70953,2,3,5102.7,2,2017,7,0.0,0.0,735,1
7,21,27,2,1,65747,2,3,7345.52,2,2018,5,0.0,0.0,736,1
2,5,46,2,5,102489,1,3,2623.41,2,2015,8,0.0,0.0,737,1
2,24,50,2,1,76217,2,2,5445.59,2,2013,10,0.0,0.0,738,1
7,21,22,2,3,117654,2,3,8223.44,2,2017,10,0.0,0.0,739,1
2,27,53,2,1,70886,2,1,8952.1,2,2016,3,2016.0,3.0,740,1
1,5,45,2,1,95577,2,2,10100.05,2,2016,7,0.0,0.0,741,1
10,15,35,1,4,70408,1,1,7677.03,1,2018,2,0.0,0.0,742,1
7,21,31,1,1,72939,3,2,8440.03,2,2013,6,0.0,0.0,743,1
2,24,49,1,1,61240,2,2,6229.42,2,2017,4,0.0,0.0,744,1
7,21,26,1,1,70690,1,3,10750.18,2,2013,3,0.0,0.0,745,1
7,17,19,2,2,0,3,3,5463.34,2,2014,10,0.0,0.0,746,1
7,12,33,1,4,69675,2,3,2439.87,2,2014,7,2018.0,3.0,747,1
9,11,9,2,2,0,3,3,9226.58,2,2015,8,0.0,0.0,748,1
9,18,17,1,2,0,3,3,7592.56,2,2015,12,0.0,0.0,749,1
2,24,51,2,2,0,2,3,2792.9,2,2017,3,0.0,0.0,750,1
6,7,11,2,1,91472,1,3,2856.94,2,2016,10,0.0,0.0,751,1
9,13,15,2,2,0,3,2,12248.0,2,2013,4,0.0,0.0,752,1
3,29,38,2,1,52214,2,3,8522.99,2,2012,7,0.0,0.0,753,1
1,13,45,1,2,0,3,3,6902.67,2,2015,7,0.0,0.0,754,1
2,24,49,1,2,0,3,1,3692.22,2,2012,7,0.0,0.0,755,1
7,13,30,1,1,69473,2,3,16989.55,1,2018,3,0.0,0.0,756,1
9,13,9,1,1,69419,1,3,5245.99,2,2013,9,0.0,0.0,757,1
9,14,7,2,1,58928,2,1,12466.02,2,2015,1,0.0,0.0,758,1
2,24,52,2,1,74467,1,3,4728.94,2,2015,10,0.0,0.0,759,1
7,19,26,1,1,87389,2,2,7413.1,1,2018,2,0.0,0.0,760,1
7,13,30,1,4,63328,2,3,2721.14,2,2014,11,2018.0,2.0,761,1
7,21,29,2,1,71779,3,3,8369.4,1,2018,4,0.0,0.0,762,1
4,7,7,2,1,62243,2,2,3282.38,2,2013,6,0.0,0.0,763,1
9,13,11,2,1,52699,2,1,8848.29,2,2014,1,0.0,0.0,764,1
9,8,4,2,1,86267,2,3,7559.43,2,2017,1,0.0,0.0,765,1
9,13,15,1,2,0,2,3,13808.59,2,2013,4,0.0,0.0,766,1
7,21,22,1,1,92483,1,3,2397.94,2,2015,9,2016.0,10.0,767,1
7,21,33,2,1,54353,3,2,5001.02,1,2018,3,0.0,0.0,768,1
9,14,10,1,1,82952,2,3,6526.92,2,2012,10,0.0,0.0,769,1
7,20,21,1,2,0,2,3,2595.09,2,2014,4,0.0,0.0,770,1
9,13,8,1,1,60869,2,3,5724.1,2,2013,7,0.0,0.0,771,1
9,21,17,2,1,62932,3,2,3817.11,1,2018,4,0.0,0.0,772,1
2,24,49,2,1,75526,2,2,8606.1,2,2014,6,0.0,0.0,773,1
7,21,32,2,2,0,3,1,3534.76,2,2013,12,0.0,0.0,774,1
9,13,10,2,1,98504,1,2,4860.33,1,2018,4,0.0,0.0,775,1
9,13,8,2,2,0,2,1,7464.73,2,2014,12,0.0,0.0,776,1
7,21,35,2,1,91610,2,3,6906.77,2,2014,9,0.0,0.0,777,1
4,6,6,2,1,89616,2,2,2599.86,2,2013,12,0.0,0.0,778,1
9,17,9,1,2,0,2,2,6826.01,2,2016,12,0.0,0.0,779,1
7,21,29,2,1,82254,2,1,7231.06,2,2015,4,0.0,0.0,780,1
9,13,14,1,1,71565,2,2,6940.53,2,2015,5,0.0,0.0,781,1
7,18,19,1,2,0,3,3,5119.99,2,2016,6,0.0,0.0,782,1
7,21,23,1,1,59433,3,3,2581.91,2,2015,1,0.0,0.0,783,1
9,13,10,1,1,84119,2,2,5812.58,2,2013,12,0.0,0.0,784,1
6,8,4,2,1,85520,2,3,5725.15,2,2017,11,0.0,0.0,785,1
9,21,16,2,1,62342,1,3,3535.49,2,2015,12,0.0,0.0,786,1
7,24,25,1,2,0,3,3,5894.55,2,2013,2,0.0,0.0,787,1
7,21,21,1,1,103136,3,3,34257.73,2,2015,4,0.0,0.0,788,1
2,24,51,1,2,0,3,3,5664.37,2,2017,7,0.0,0.0,789,1
9,14,18,2,1,70392,2,2,7085.78,2,2017,1,0.0,0.0,790,1
9,21,12,2,1,94592,2,1,8835.63,2,2016,12,0.0,0.0,791,1
2,24,50,1,1,53365,2,2,14544.72,2,2012,7,0.0,0.0,792,1
7,14,14,1,2,0,2,3,10598.62,2,2017,3,0.0,0.0,793,1
7,18,20,2,2,0,1,3,3759.0,2,2013,2,0.0,0.0,794,1
2,3,47,1,2,0,3,3,3024.48,2,2012,12,0.0,0.0,795,1
7,21,36,2,5,94502,2,1,9639.61,2,2014,11,0.0,0.0,796,1
7,21,35,1,1,81462,3,1,8664.38,2,2013,9,0.0,0.0,797,1
7,21,29,2,2,0,3,3,5607.54,2,2014,12,0.0,0.0,798,1
5,10,3,2,2,0,3,3,5169.25,2,2015,8,0.0,0.0,799,1
7,21,21,1,1,72067,2,3,6815.53,2,2017,4,0.0,0.0,800,1
10,13,47,2,3,66319,1,2,4714.95,2,2017,2,0.0,0.0,801,1
4,6,6,1,5,123371,1,2,17525.51,2,2013,11,2014.0,7.0,802,1
2,24,51,2,1,84733,2,2,5129.19,2,2015,8,0.0,0.0,803,1
9,20,17,2,2,0,3,2,9654.61,2,2013,8,0.0,0.0,804,1
7,21,27,2,1,78177,2,3,9035.41,2,2014,5,0.0,0.0,805,1
9,16,15,2,1,64045,2,2,8322.55,2,2015,10,0.0,0.0,806,1
7,18,17,2,1,65771,3,2,5194.99,2,2015,11,0.0,0.0,807,1
7,20,20,1,2,0,3,2,7824.58,2,2015,4,0.0,0.0,808,1
2,24,50,1,3,136522,2,1,9174.69,2,2015,11,0.0,0.0,809,1
7,21,37,1,2,0,2,2,5789.26,2,2012,6,0.0,0.0,810,1
2,24,52,1,2,0,2,1,13456.69,2,2018,12,0.0,0.0,811,1
4,12,5,2,1,90727,1,2,4353.79,2,2013,10,0.0,0.0,812,1
9,16,17,2,2,0,3,3,2746.86,2,2016,7,2017.0,7.0,813,1
9,15,14,2,4,77236,2,1,5647.73,1,2018,3,0.0,0.0,814,1
7,8,30,2,1,48124,2,3,4897.66,1,2018,4,0.0,0.0,815,1
9,13,16,1,3,71404,2,2,7280.26,2,2016,8,0.0,0.0,816,1
4,10,12,1,1,69440,1,3,13355.04,2,2012,5,0.0,0.0,817,1
7,21,31,2,2,0,2,3,5756.93,2,2012,12,0.0,0.0,818,1
7,17,21,1,2,0,3,1,4024.6,2,2018,9,0.0,0.0,819,1
7,18,26,1,2,0,2,3,3637.15,2,2017,3,0.0,0.0,820,1
1,7,25,1,1,60794,3,2,5694.21,2,2014,7,0.0,0.0,821,1
7,21,32,1,1,67810,3,2,6025.33,2,2014,9,0.0,0.0,822,1
7,17,19,2,2,0,3,1,3858.57,2,2015,8,0.0,0.0,823,1
2,5,42,1,2,0,3,3,4177.48,2,2016,1,0.0,0.0,824,1
7,21,29,1,1,58222,2,3,3750.94,2,2015,10,0.0,0.0,825,1
7,21,31,2,2,0,3,3,2362.55,2,2013,4,0.0,0.0,826,1
1,8,44,1,1,88219,2,3,13048.07,2,2016,4,0.0,0.0,827,1
9,13,10,1,1,71669,2,1,9042.22,2,2012,12,0.0,0.0,828,1
7,13,30,2,1,84988,2,3,2565.75,2,2013,8,0.0,0.0,829,1
4,12,6,2,1,81499,2,3,2862.66,2,2017,2,0.0,0.0,830,1
10,15,38,2,1,54278,2,1,8690.22,2,2017,3,0.0,0.0,831,1
2,28,51,2,3,77241,1,3,5727.06,2,2016,4,2018.0,0.0,832,1
7,21,35,1,1,53698,2,3,3881.98,2,2015,2,2018.0,6.0,833,1
7,21,37,2,1,77864,1,1,8949.69,2,2012,11,0.0,0.0,834,1
4,6,6,2,1,71995,2,2,8247.42,2,2013,12,0.0,0.0,835,1
7,21,36,2,1,72060,3,2,8864.14,2,2012,12,0.0,0.0,836,1
7,14,21,2,2,0,2,3,3759.03,2,2017,8,0.0,0.0,837,1
9,21,23,2,1,58777,2,1,7016.0,2,2016,7,0.0,0.0,838,1
9,13,10,2,1,95603,2,2,5589.44,2,2015,1,0.0,0.0,839,1
7,21,22,2,1,62106,2,3,10750.49,2,2012,9,0.0,0.0,840,1
6,6,3,1,1,81278,1,2,2607.69,2,2012,6,0.0,0.0,841,1
9,12,19,2,2,0,3,2,5919.84,2,2013,1,0.0,0.0,842,1
7,21,27,2,2,0,2,3,2201.7,2,2012,7,0.0,0.0,843,1
9,14,9,1,1,79099,3,1,9921.89,2,2016,5,0.0,0.0,844,1
1,5,38,2,1,103464,2,3,4448.98,2,2013,4,0.0,0.0,845,1
7,21,31,1,1,72902,2,3,3583.67,2,2016,8,0.0,0.0,846,1
7,21,33,1,1,80025,2,3,13592.16,2,2012,12,0.0,0.0,847,1
7,21,23,2,1,55783,1,3,5988.33,1,2018,3,0.0,0.0,848,1
7,21,34,1,4,58303,2,3,2669.61,2,2015,2,0.0,0.0,849,1
7,21,29,2,1,60350,2,3,5028.25,2,2017,11,0.0,0.0,850,1
2,24,49,1,1,95670,2,3,6546.88,2,2016,9,0.0,0.0,851,1
1,7,40,1,3,61004,2,2,5449.62,2,2017,9,0.0,0.0,852,1
2,13,34,2,3,71856,1,2,4334.92,2,2016,10,0.0,0.0,853,1
7,21,27,1,1,63295,2,3,7797.56,2,2014,9,0.0,0.0,854,1
3,29,45,2,1,70270,2,3,8779.75,2,2012,11,0.0,0.0,855,1
9,13,10,1,1,76259,2,1,9676.94,2,2013,8,0.0,0.0,856,1
7,21,23,2,1,80207,2,3,11329.28,2,2013,1,2017.0,5.0,857,1
7,21,30,1,2,0,3,3,8863.38,2,2013,1,0.0,0.0,858,1
7,21,22,1,1,84839,2,1,6544.44,2,2016,10,0.0,0.0,859,1
7,21,34,2,2,0,3,2,6052.59,2,2017,6,0.0,0.0,860,1
7,19,20,2,4,78858,2,1,7429.54,2,2013,6,0.0,0.0,861,1
7,21,29,2,1,73567,2,3,10870.14,2,2016,2,0.0,0.0,862,1
7,16,19,1,1,88720,1,1,4676.99,2,2013,4,0.0,0.0,863,1
1,11,27,2,2,0,3,3,6050.15,2,2012,9,0.0,0.0,864,1
9,21,19,2,1,67520,2,3,5313.05,2,2015,12,0.0,0.0,865,1
7,21,25,2,1,68041,1,2,3747.41,2,2014,10,0.0,0.0,866,1
7,21,29,1,1,89589,2,3,7794.07,2,2016,7,0.0,0.0,867,1
7,13,22,2,1,67133,1,3,47396.3,2,2017,5,0.0,0.0,868,1
7,6,36,2,1,90164,2,1,5601.8,2,2016,5,2016.0,1.0,869,1
7,21,30,2,1,85022,3,3,4973.0,2,2013,6,0.0,0.0,870,1
2,24,50,1,1,47899,2,2,35893.46,2,2014,5,0.0,0.0,871,1
2,24,51,2,1,70380,1,3,5861.21,2,2016,11,0.0,0.0,872,1
7,21,27,2,2,0,3,3,10739.19,2,2016,2,0.0,0.0,873,1
7,21,34,2,1,74876,3,3,8605.36,2,2012,12,0.0,0.0,874,1
2,27,53,2,2,0,2,2,7030.05,2,2016,10,0.0,0.0,875,1
9,12,8,2,1,87080,2,3,7802.87,2,2013,12,0.0,0.0,876,1
7,21,24,2,1,59240,3,3,3019.87,2,2017,1,2018.0,0.0,877,1
9,13,7,1,2,0,3,2,4995.46,2,2018,11,0.0,0.0,878,1
7,21,33,2,1,66179,2,1,5855.26,2,2013,11,0.0,0.0,879,1
2,24,51,1,1,51639,2,2,5857.3,1,2018,3,0.0,0.0,880,1
7,21,34,1,1,51482,2,2,8295.06,1,2018,4,2018.0,0.0,881,1
7,16,17,1,1,83731,2,2,5876.4,2,2012,11,0.0,0.0,882,1
7,24,52,2,3,103769,2,3,3239.28,2,2014,10,0.0,0.0,883,1
2,24,51,2,1,64259,2,3,5092.35,2,2012,11,0.0,0.0,884,1
2,27,52,2,1,89818,3,3,12329.36,2,2016,6,0.0,0.0,885,1
7,21,34,1,1,79459,2,2,2478.75,2,2016,10,0.0,0.0,886,1
7,21,21,1,1,82493,2,2,7550.17,2,2015,11,0.0,0.0,887,1
7,21,33,1,1,80189,2,1,8309.46,2,2013,4,0.0,0.0,888,1
7,21,37,2,1,70134,2,2,2853.78,2,2018,8,0.0,0.0,889,1
7,16,30,1,2,0,3,3,7707.17,2,2014,1,0.0,0.0,890,1
7,21,34,1,1,62471,2,2,4201.76,2,2014,6,0.0,0.0,891,1
6,8,4,1,1,95126,3,3,3589.99,2,2016,8,0.0,0.0,892,1
7,21,34,1,1,84445,2,2,6436.45,2,2013,6,0.0,0.0,893,1
1,7,41,1,1,68174,2,3,5795.07,2,2014,10,0.0,0.0,894,1
2,24,52,1,1,91934,2,3,5313.04,2,2014,1,0.0,0.0,895,1
7,21,33,1,2,0,2,2,5076.13,2,2012,8,0.0,0.0,896,1
7,21,27,2,1,92241,2,2,4012.65,2,2017,10,0.0,0.0,897,1
7,21,24,1,2,0,3,2,4999.16,2,2017,9,0.0,0.0,898,1
9,13,10,1,2,0,3,2,7308.75,2,2013,12,0.0,0.0,899,1
7,13,30,1,1,78586,2,1,11490.37,2,2015,9,0.0,0.0,900,1
7,13,23,2,1,78081,2,3,10157.64,2,2014,3,0.0,0.0,901,1
1,19,44,1,1,69266,1,1,6023.35,2,2014,4,2014.0,12.0,902,1
7,21,35,2,1,80661,2,2,5021.11,2,2012,11,0.0,0.0,903,1
7,21,34,2,1,93340,2,3,6927.62,2,2017,5,0.0,0.0,904,1
2,24,52,1,2,0,3,3,2460.23,2,2018,9,0.0,0.0,905,1
9,13,17,1,1,76017,2,2,8309.74,2,2014,5,0.0,0.0,906,1
2,24,50,2,2,0,3,1,5276.0,2,2018,9,0.0,0.0,907,1
1,21,36,1,3,78810,2,1,8719.74,2,2016,8,0.0,0.0,908,1
2,24,49,2,1,68676,2,2,5633.96,2,2017,11,0.0,0.0,909,1
7,21,24,1,2,0,3,2,5197.82,2,2014,12,0.0,0.0,910,1
7,21,21,2,2,0,3,3,2393.88,2,2014,12,0.0,0.0,911,1
7,21,33,1,1,62056,3,3,8473.82,2,2016,3,0.0,0.0,912,1
7,8,32,2,1,71069,2,2,3760.91,2,2013,10,0.0,0.0,913,1
7,8,30,2,1,17440,3,3,2849.79,1,2018,4,0.0,0.0,914,1
7,18,24,1,2,0,2,3,4692.41,2,2016,10,0.0,0.0,915,1
2,13,18,2,1,75832,2,2,8423.28,2,2014,2,0.0,0.0,916,1
9,23,15,1,2,0,3,2,3521.45,2,2018,12,0.0,0.0,917,1
7,13,35,1,1,64460,2,3,2767.8,2,2015,5,0.0,0.0,918,1
7,21,32,2,1,76793,2,3,10500.07,2,2016,9,0.0,0.0,919,1
7,15,14,2,1,94315,1,3,5239.69,2,2015,5,0.0,0.0,920,1
7,21,24,1,1,76750,2,1,21700.76,2,2016,10,0.0,0.0,921,1
9,13,10,1,1,95689,2,2,7616.31,2,2016,11,0.0,0.0,922,1
9,13,10,1,1,77343,2,3,5561.7,2,2013,9,0.0,0.0,923,1
9,14,10,1,1,75606,3,1,5390.55,2,2016,5,0.0,0.0,924,1
7,21,33,2,1,55135,2,1,5197.91,2,2016,2,0.0,0.0,925,1
7,19,20,2,2,0,3,3,2937.1,2,2015,3,0.0,0.0,926,1
2,24,51,1,3,238514,2,3,2507.99,2,2013,10,0.0,0.0,927,1
7,21,22,2,1,92234,1,3,3524.81,2,2015,5,0.0,0.0,928,1
9,12,15,2,1,59201,2,1,12730.92,2,2013,1,0.0,0.0,929,1
9,8,17,1,1,103778,2,2,11422.93,2,2016,7,0.0,0.0,930,1
7,21,32,2,1,94841,2,3,4153.47,2,2013,9,0.0,0.0,931,1
2,24,51,2,1,70722,2,2,7384.05,2,2016,1,0.0,11.0,932,1
7,21,33,2,1,71071,2,3,5444.1,2,2016,5,0.0,0.0,933,1
9,13,16,2,1,62550,2,2,5281.8,2,2017,12,2018.0,8.0,934,1
7,18,21,1,5,84427,2,2,5219.19,2,2015,2,0.0,0.0,935,1
6,10,6,1,2,0,3,3,8474.26,2,2015,12,0.0,0.0,936,1
7,21,27,2,2,0,2,2,8647.16,2,2016,6,0.0,0.0,937,1
9,15,9,2,1,76212,2,2,15576.28,2,2016,6,0.0,0.0,938,1
9,12,10,1,1,67919,3,3,28808.04,2,2015,11,0.0,0.0,939,1
9,13,19,1,2,0,1,3,5811.71,2,2012,12,0.0,0.0,940,1
6,7,3,1,1,72146,3,3,2776.96,2,2013,10,0.0,0.0,941,1
9,11,17,2,5,117852,2,3,6729.37,2,2013,12,2018.0,0.0,942,1
9,13,10,2,2,0,3,3,8210.31,2,2016,10,0.0,0.0,943,1
7,18,31,1,3,88275,2,2,4828.3,2,2014,11,0.0,0.0,944,1
7,21,33,1,1,75219,2,2,6082.48,2,2013,3,0.0,0.0,945,1
2,26,53,2,2,0,2,2,2743.24,2,2015,9,0.0,0.0,946,1
2,24,51,1,1,75645,1,3,3694.29,2,2015,1,0.0,0.0,947,1
7,18,24,2,2,0,3,2,3311.14,2,2015,9,0.0,0.0,948,1
7,21,24,2,1,85658,3,3,6137.53,2,2012,9,0.0,0.0,949,1
2,24,49,2,1,67224,2,2,7487.28,2,2014,12,0.0,3.0,950,1
6,24,51,2,4,61091,2,2,2824.21,2,2013,11,0.0,0.0,951,1
7,14,23,1,4,69244,2,3,5347.8,2,2016,8,0.0,0.0,952,1
9,13,10,1,1,97172,2,2,7992.4,2,2016,11,0.0,0.0,953,1
9,13,8,2,1,57820,2,3,2757.28,2,2018,10,0.0,0.0,954,1
9,29,41,2,3,120536,1,2,7522.5,2,2016,6,0.0,0.0,955,1
6,7,3,2,1,64974,1,3,8165.35,2,2018,11,0.0,0.0,956,1
9,13,10,1,1,71839,2,1,6855.2,2,2012,7,0.0,0.0,957,1
7,14,22,2,1,70358,3,3,8786.19,2,2013,8,0.0,0.0,958,1
9,14,16,1,2,0,2,3,2742.61,2,2017,4,0.0,0.0,959,1
9,13,10,2,1,100392,2,2,9245.31,2,2016,12,0.0,0.0,960,1
7,21,25,1,1,69096,1,1,22338.45,2,2013,3,0.0,0.0,961,1
9,13,11,2,1,81694,2,1,7502.94,2,2016,7,0.0,0.0,962,1
9,15,7,2,1,72672,3,2,5620.2,1,2018,4,0.0,0.0,963,1
9,20,16,2,2,0,3,2,3851.68,2,2018,6,0.0,0.0,964,1
9,14,9,1,2,0,3,2,5165.37,2,2016,12,0.0,0.0,965,1
7,21,33,2,1,77301,2,3,9713.06,2,2016,9,0.0,0.0,966,1
7,21,26,1,2,0,3,3,3041.88,2,2016,7,0.0,0.0,967,1
7,21,30,2,1,70045,2,3,5423.28,2,2013,12,0.0,0.0,968,1
7,21,32,1,2,0,3,2,4949.05,2,2017,12,0.0,0.0,969,1
9,13,9,2,3,51889,3,3,5456.92,2,2015,3,0.0,0.0,970,1
7,21,21,2,1,99637,2,1,5242.84,2,2015,4,0.0,0.0,971,1
2,24,51,1,1,91266,1,2,5996.5,2,2015,9,0.0,0.0,972,1
7,8,31,1,1,52166,2,3,5688.1,1,2018,4,2018.0,12.0,973,1
2,5,45,1,2,0,3,3,8318.9,2,2017,5,0.0,0.0,974,1
7,21,20,2,1,65877,2,2,4519.76,2,2013,1,0.0,0.0,975,1
9,16,17,2,1,76239,2,1,8496.78,2,2016,12,0.0,0.0,976,1
2,24,51,2,1,58145,2,2,8404.55,2,2013,11,0.0,0.0,977,1
2,24,51,2,2,0,3,3,5600.04,2,2014,11,0.0,0.0,978,1
2,24,52,1,2,0,3,3,2629.48,2,2018,6,0.0,0.0,979,1
7,15,17,1,2,0,3,3,4243.83,2,2016,6,0.0,0.0,980,1
6,7,2,2,1,57077,2,2,7669.33,2,2012,11,0.0,0.0,981,1
7,21,28,1,1,66857,1,1,8935.82,2,2014,6,0.0,0.0,982,1
2,24,49,2,5,83429,1,3,3577.92,2,2015,5,0.0,0.0,983,1
7,16,32,1,1,78334,2,3,5339.39,2,2012,11,0.0,0.0,984,1
7,21,26,2,1,50657,2,2,5409.85,1,2018,3,0.0,0.0,985,1
9,13,9,1,1,99982,2,3,5000.48,2,2015,5,0.0,0.0,986,1
4,10,7,1,1,70314,2,2,7467.83,2,2013,12,0.0,0.0,987,1
9,23,16,2,1,90101,2,2,3936.8,2,2018,5,0.0,0.0,988,1
7,21,32,2,2,0,2,2,5092.18,2,2013,2,0.0,0.0,989,1
7,18,17,1,1,61307,3,3,2711.32,2,2015,1,0.0,0.0,990,1
2,5,48,2,2,0,3,3,3777.61,2,2015,10,0.0,0.0,991,1
7,13,10,2,1,86400,2,3,8338.18,2,2012,4,0.0,0.0,992,1
7,14,17,2,2,0,2,3,5054.67,2,2012,12,0.0,0.0,993,1
9,13,9,1,1,100471,2,3,2532.93,2,2014,2,0.0,0.0,994,1
9,10,15,1,1,87168,2,2,5183.83,2,2015,11,0.0,0.0,995,1
1,4,44,2,1,72939,1,2,9013.43,2,2018,10,0.0,0.0,996,1
2,24,51,1,1,67451,3,3,4168.72,2,2015,4,0.0,0.0,997,1
7,21,23,2,1,76910,2,2,5078.35,2,2014,8,0.0,0.0,998,1
6,8,2,2,1,90885,2,3,2961.72,2,2018,7,0.0,0.0,999,1
