province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,loyalty_history_id,country
2,25,52,1,1,78869,2,1,3051.48,2,2018,8,0.0,0.0,678,1
7,21,31,2,1,89455,2,3,19974.11,2,2017,5,0.0,0.0,679,1
2,24,50,2,1,84200,1,1,6494.53,1,2018,2,0.0,0.0,680,1
9,12,15,1,1,89583,1,3,7627.77,2,2016,3,2018.0,0.0,681,1
5,13,1,2,2,0,3,1,5274.76,2,2016,8,0.0,0.0,682,1
7,21,26,2,1,66638,2,1,9521.94,2,2013,9,0.0,0.0,683,1
9,13,11,1,3,125638,2,1,7351.49,2,2015,2,0.0,0.0,684,1
7,21,23,2,1,82204,3,2,8087.81,2,2014,12,0.0,0.0,685,1
7,20,25,1,5,108548,1,2,5852.0,2,2013,11,0.0,0.0,686,1
1,3,34,1,2,0,3,3,2405.2,2,2016,6,0.0,0.0,687,1
7,12,28,1,1,32599,2,3,5407.08,1,2018,4,2018.0,12.0,688,1
7,16,19,2,3,109736,2,2,8167.28,2,2016,11,0.0,0.0,689,1
7,21,23,1,1,61134,2,1,9213.91,2,2016,4,0.0,0.0,690,1
2,24,50,2,1,101146,2,2,5484.18,2,2015,12,0.0,0.0,691,1
1,1,39,1,1,77758,2,3,6170.16,2,2012,6,0.0,0.0,692,1
2,24,47,1,1,68947,3,2,7409.29,2,2012,6,0.0,0.0,693,1
2,24,49,2,1,100459,1,2,10168.06,2,2016,8,0.0,0.0,694,1
4,6,7,1,1,88764,1,1,13631.69,2,2015,5,0.0,0.0,695,1
9,13,10,1,1,72371,3,3,3897.51,2,2017,7,0.0,0.0,696,1
9,21,22,2,1,86611,2,2,15526.97,2,2016,8,0.0,0.0,697,1
9,13,15,1,1,93940,2,1,4684.87,2,2013,11,0.0,0.0,698,1
9,13,13,1,1,53445,2,2,5478.2,2,2018,10,0.0,0.0,699,1
7,21,19,2,1,59714,2,3,7351.38,2,2018,11,0.0,0.0,700,1
3,29,36,1,1,89306,2,2,5924.69,2,2015,5,0.0,0.0,701,1
9,13,17,2,1,52767,2,2,17475.75,2,2015,8,0.0,0.0,702,1
2,24,50,1,1,63327,2,2,11072.43,2,2014,9,0.0,0.0,703,1
6,7,3,2,2,0,3,3,5642.0,2,2018,8,0.0,0.0,704,1
4,13,9,1,1,94434,2,3,7445.6,2,2018,12,2014.0,12.0,705,1
6,7,3,2,1,98959,2,2,2689.83,2,2018,7,0.0,0.0,706,1
3,29,36,1,1,67571,3,1,23385.81,2,2016,6,0.0,0.0,707,1
7,9,30,1,1,85383,2,1,8958.95,2,2018,9,0.0,0.0,708,1
2,24,51,2,1,83880,2,3,5520.25,2,2016,9,0.0,0.0,709,1
2,24,50,1,4,59500,2,3,24522.56,2,2013,4,0.0,0.0,710,1
4,13,4,2,1,93135,2,2,2809.72,2,2018,11,0.0,0.0,711,1
7,21,30,1,1,77268,2,1,14072.54,2,2014,9,2018.0,0.0,712,1
7,21,37,1,2,0,3,1,8719.07,2,2015,6,0.0,0.0,713,1
3,29,40,2,1,73428,2,1,6145.13,2,2012,11,0.0,0.0,714,1
2,24,51,2,1,82033,1,2,8405.24,2,2015,9,0.0,0.0,715,1
2,24,49,2,1,68158,1,3,4366.91,2,2015,3,0.0,0.0,716,1
7,15,17,1,2,0,3,3,12963.38,2,2017,2,0.0,0.0,717,1
7,21,32,1,1,66240,2,3,8600.5,2,2016,3,2017.0,12.0,718,1
7,12,22,1,1,60436,2,3,8285.54,1,2018,3,0.0,0.0,719,1
4,5,15,1,1,73484,2,3,5329.1,2,2018,7,0.0,0.0,720,1
2,24,50,2,1,57437,2,3,3215.93,2,2018,12,0.0,0.0,721,1
7,14,33,2,1,70503,2,3,2848.2,2,2012,5,0.0,0.0,722,1
7,21,34,2,1,70466,2,1,7926.61,2,2013,11,0.0,0.0,723,1
3,29,37,2,1,52450,2,3,10027.69,2,2012,7,0.0,0.0,724,1
7,21,28,1,2,0,1,2,6747.9,2,2018,11,0.0,0.0,725,1
7,21,31,1,1,68102,3,3,8922.76,2,2016,1,2018.0,10.0,726,1
6,7,4,2,2,0,2,3,4984.75,2,2016,4,0.0,0.0,727,1
2,24,51,2,2,0,1,2,9390.28,2,2017,9,0.0,0.0,728,1
9,10,16,2,1,80669,1,3,5816.83,2,2015,7,0.0,0.0,729,1
3,29,34,2,1,62144,2,2,10535.13,2,2015,5,0.0,11.0,730,1
1,4,41,2,1,58674,2,2,14069.29,2,2017,6,2018.0,0.0,731,1
2,24,52,1,2,0,3,1,16212.92,2,2016,2,0.0,0.0,732,1
10,18,30,2,2,0,2,2,8458.63,2,2016,8,0.0,0.0,733,1
9,10,15,1,2,0,1,2,4330.2,2,2017,1,0.0,0.0,734,1
7,13,18,2,1,70328,2,1,23160.16,2,2015,10,0.0,0.0,735,1
4,6,7,1,1,89763,3,2,2851.54,2,2016,9,0.0,0.0,736,1
7,21,34,2,1,65415,2,1,55883.9,2,2013,11,0.0,0.0,737,1
3,29,34,2,2,0,3,3,7217.31,2,2015,1,2017.0,11.0,738,1
2,24,50,2,1,58586,3,3,8312.15,2,2014,5,0.0,0.0,739,1
7,21,25,2,1,62645,2,3,8714.75,2,2014,6,0.0,0.0,740,1
6,8,4,1,1,91341,2,3,9716.23,2,2016,4,0.0,0.0,741,1
7,21,36,1,1,31166,2,3,47450.56,1,2018,3,0.0,0.0,742,1
2,24,50,2,1,60227,3,2,12174.01,2,2017,3,0.0,0.0,743,1
7,21,30,2,1,72832,3,1,13724.42,2,2013,4,0.0,0.0,744,1
7,21,27,2,1,59233,2,3,17783.38,2,2013,11,0.0,0.0,745,1
7,7,30,1,5,113282,2,3,3942.79,2,2013,4,0.0,0.0,746,1
7,21,25,1,4,61253,2,2,7270.75,2,2016,8,0.0,0.0,747,1
7,14,25,2,1,58105,3,2,6033.56,2,2013,6,2018.0,0.0,748,1
7,21,22,2,1,87573,2,3,5514.14,2,2013,6,0.0,0.0,749,1
1,5,44,1,4,81115,2,2,6929.07,2,2015,11,0.0,0.0,750,1
7,21,27,2,1,90838,2,2,8355.37,2,2014,5,0.0,0.0,751,1
7,21,23,2,1,68409,2,3,5354.42,2,2018,5,0.0,0.0,752,1
2,24,52,2,4,58595,2,3,14664.96,2,2013,4,0.0,0.0,753,1
7,16,15,1,1,91761,2,3,2850.82,2,2018,9,0.0,0.0,754,1
7,21,24,2,1,90582,2,3,2758.13,2,2014,12,0.0,0.0,755,1
3,29,37,1,4,57593,3,1,7775.63,1,2018,4,0.0,0.0,756,1
2,24,50,2,1,93721,3,1,16276.05,2,2017,1,0.0,0.0,757,1
9,13,14,1,2,0,3,3,14689.84,2,2014,3,0.0,0.0,758,1
7,21,27,1,1,57961,2,2,12179.64,2,2015,4,2015.0,12.0,759,1
1,3,35,1,1,78855,2,3,4909.63,1,2018,4,0.0,0.0,760,1
2,3,45,2,1,69698,1,1,4396.94,2,2015,6,0.0,0.0,761,1
1,13,21,2,1,74159,2,2,5546.21,1,2018,4,0.0,0.0,762,1
2,4,47,1,1,78143,3,2,11157.33,2,2016,3,0.0,0.0,763,1
7,21,21,1,1,53242,2,2,9068.48,2,2015,4,2015.0,12.0,764,1
9,13,10,2,2,0,3,3,5080.32,2,2013,6,0.0,0.0,765,1
9,13,12,1,1,78119,2,1,8871.52,2,2016,2,0.0,0.0,766,1
7,21,31,1,1,64507,1,1,16618.35,2,2013,3,0.0,0.0,767,1
9,13,10,1,1,61610,1,3,12362.29,1,2018,2,0.0,0.0,768,1
9,8,15,2,1,96495,2,1,5674.07,2,2015,9,0.0,0.0,769,1
11,26,55,1,1,77022,2,2,2507.89,2,2017,11,0.0,0.0,770,1
9,13,9,2,1,97259,3,3,2414.62,2,2017,12,0.0,0.0,771,1
2,27,53,2,1,50125,2,3,3208.52,1,2018,2,0.0,0.0,772,1
9,13,16,2,2,0,3,1,9242.18,2,2013,9,0.0,0.0,773,1
7,21,23,2,5,116246,2,3,8766.11,2,2014,7,0.0,0.0,774,1
6,6,4,2,1,83418,1,3,2785.82,1,2018,4,0.0,0.0,775,1
2,24,51,1,1,73975,1,3,5725.9,2,2015,3,0.0,0.0,776,1
2,21,44,1,4,62032,1,3,13160.41,2,2016,1,2017.0,3.0,777,1
7,21,30,1,2,0,3,1,4593.3,2,2017,10,0.0,0.0,778,1
1,5,44,2,1,68028,3,3,2704.8,2,2013,10,0.0,0.0,779,1
2,24,50,1,1,62365,2,1,20420.22,2,2018,11,0.0,0.0,780,1
7,9,30,1,2,0,3,3,12861.58,2,2014,3,0.0,0.0,781,1
7,21,34,2,2,0,2,3,2281.47,2,2017,5,0.0,0.0,782,1
9,21,16,2,1,92361,2,1,26412.81,2,2013,6,0.0,0.0,783,1
9,13,12,2,2,0,3,3,9978.04,2,2013,7,2017.0,8.0,784,1
1,5,42,2,1,88763,1,3,5654.13,2,2015,10,0.0,0.0,785,1
7,14,16,1,4,60790,2,3,8340.98,2,2014,9,0.0,0.0,786,1
5,19,1,2,1,83971,3,3,2776.65,2,2018,10,0.0,0.0,787,1
4,6,6,2,2,0,2,3,3415.28,2,2014,4,0.0,0.0,788,1
7,21,27,1,1,78927,2,3,8624.17,2,2016,2,2015.0,10.0,789,1
2,24,51,1,1,64138,2,2,4406.85,2,2013,11,0.0,0.0,790,1
9,12,9,1,1,92519,3,2,5477.86,2,2016,9,0.0,0.0,791,1
10,14,37,2,2,0,3,2,21404.92,2,2016,3,0.0,0.0,792,1
9,13,12,1,1,91232,2,2,8429.19,2,2014,1,0.0,0.0,793,1
9,12,14,1,3,128164,2,3,3242.39,2,2018,12,0.0,0.0,794,1
7,14,19,2,4,76269,1,3,13605.63,2,2014,10,0.0,0.0,795,1
7,21,29,2,1,63194,2,1,4954.5,2,2014,11,0.0,0.0,796,1
3,29,46,2,2,0,2,1,16115.18,2,2016,10,0.0,0.0,797,1
7,14,16,1,1,55469,3,3,9399.45,2,2017,3,0.0,0.0,798,1
7,21,21,2,1,79221,2,2,2915.53,2,2014,10,0.0,0.0,799,1
7,21,30,2,2,0,3,2,7548.53,2,2016,2,0.0,0.0,800,1
2,24,49,2,1,60095,2,3,6854.62,2,2017,2,2017.0,12.0,801,1
2,19,21,2,1,72056,1,2,21410.38,2,2013,2,0.0,0.0,802,1
7,15,18,2,1,94737,2,3,6452.42,2,2017,9,2018.0,0.0,803,1
7,19,20,2,3,64058,2,3,7090.66,2,2014,6,0.0,0.0,804,1
4,12,5,2,2,0,3,2,3841.75,2,2012,9,0.0,0.0,805,1
9,13,10,2,1,95199,1,2,5778.31,2,2015,3,0.0,0.0,806,1
3,29,34,2,1,65558,3,3,6090.49,2,2016,6,2016.0,9.0,807,1
2,24,50,1,1,124803,2,3,5231.46,2,2013,3,0.0,0.0,808,1
10,21,38,2,2,0,2,2,5100.09,2,2014,8,2018.0,2.0,809,1
9,12,11,1,1,88303,2,3,5041.59,2,2012,11,0.0,0.0,810,1
2,24,46,1,2,0,3,3,4290.22,2,2017,11,0.0,0.0,811,1
2,24,51,1,2,0,3,3,2528.7,2,2014,6,2017.0,0.0,812,1
7,21,30,1,1,67875,2,2,8990.15,2,2016,2,0.0,0.0,813,1
3,29,38,1,1,54389,3,2,5030.37,1,2018,3,0.0,0.0,814,1
10,17,37,2,1,93866,1,3,5226.46,1,2018,3,0.0,0.0,815,1
1,1,42,2,2,0,3,1,5273.1,2,2013,11,0.0,0.0,816,1
2,24,50,1,3,111231,1,2,6319.87,2,2015,1,0.0,0.0,817,1
2,24,51,2,4,66365,2,1,8341.74,2,2018,7,0.0,0.0,818,1
7,21,23,2,1,68774,2,3,6100.86,2,2012,5,0.0,0.0,819,1
7,17,17,2,2,0,3,3,5073.14,2,2012,7,0.0,0.0,820,1
2,26,52,1,1,90660,2,1,15805.6,2,2014,8,0.0,0.0,821,1
7,21,28,1,1,76047,2,2,4945.57,2,2012,6,0.0,0.0,822,1
9,13,11,2,1,64038,3,3,5812.56,2,2015,4,0.0,0.0,823,1
7,21,30,1,1,64335,3,3,5628.97,2,2014,4,0.0,0.0,824,1
2,5,39,1,1,77599,2,2,4999.47,2,2015,2,2015.0,9.0,825,1
2,24,49,2,1,54497,2,3,8261.7,2,2017,11,0.0,0.0,826,1
9,8,5,2,1,91669,1,2,3994.37,2,2015,3,0.0,0.0,827,1
9,13,13,2,1,67876,3,3,10526.06,2,2015,7,0.0,0.0,828,1
9,14,9,1,1,94588,3,3,6308.27,2,2014,3,2018.0,10.0,829,1
7,20,17,1,2,0,1,3,7562.98,2,2016,2,0.0,0.0,830,1
1,21,35,1,2,0,2,3,9706.25,2,2015,9,0.0,0.0,831,1
9,11,7,2,3,102486,2,2,12534.13,2,2012,6,0.0,0.0,832,1
7,21,33,1,1,93332,1,2,2618.92,2,2018,10,0.0,0.0,833,1
9,12,10,1,1,55135,2,3,7317.18,2,2015,1,0.0,0.0,834,1
7,21,29,2,1,61546,2,3,7058.84,2,2013,6,0.0,0.0,835,1
2,24,50,1,5,229894,2,1,6375.98,2,2018,1,2018.0,9.0,836,1
7,21,23,2,2,0,2,2,7008.98,2,2018,10,0.0,0.0,837,1
7,21,27,2,1,50650,2,3,19299.28,2,2016,10,0.0,0.0,838,1
7,14,18,2,1,63554,3,3,12369.2,2,2017,12,0.0,0.0,839,1
9,13,9,2,1,76011,2,3,4613.7,2,2014,11,0.0,0.0,840,1
6,8,2,2,1,78346,2,1,15594.97,2,2014,3,0.0,0.0,841,1
9,13,10,1,1,87495,1,1,7234.38,2,2015,4,0.0,0.0,842,1
4,6,9,2,1,61850,2,2,12362.1,2,2012,5,0.0,0.0,843,1
9,13,11,2,2,0,2,2,14327.9,2,2018,6,0.0,0.0,844,1
5,13,4,1,2,0,2,2,5287.82,2,2017,9,2017.0,2.0,845,1
2,24,50,1,1,69237,2,1,8975.5,2,2013,3,0.0,0.0,846,1
7,15,15,1,1,91175,2,1,9656.85,2,2015,4,2014.0,12.0,847,1
2,24,49,1,1,102563,2,2,7883.74,1,2018,2,2018.0,10.0,848,1
2,24,49,2,1,103435,1,2,8471.1,2,2016,8,0.0,0.0,849,1
2,24,49,1,1,95288,2,2,8459.08,2,2018,1,0.0,10.0,850,1
1,5,43,1,1,84086,2,2,6907.21,2,2016,10,0.0,0.0,851,1
2,24,43,1,2,0,3,3,2992.41,2,2012,11,0.0,0.0,852,1
7,10,28,2,2,0,2,3,2357.7,2,2018,9,0.0,0.0,853,1
7,21,32,1,4,77485,2,2,13103.69,2,2015,4,0.0,0.0,854,1
3,29,38,1,1,89105,2,1,6368.23,2,2016,5,2017.0,1.0,855,1
9,13,9,1,1,62830,2,1,9427.99,2,2015,3,0.0,0.0,856,1
2,24,47,1,2,0,3,1,11441.0,2,2015,11,0.0,0.0,857,1
9,13,9,2,2,0,2,2,8101.55,2,2017,9,0.0,0.0,858,1
2,24,50,2,1,63403,2,2,9842.05,2,2015,9,0.0,0.0,859,1
2,24,52,2,1,71135,2,3,8017.31,2,2012,11,0.0,0.0,860,1
2,24,51,2,2,0,2,3,5794.51,2,2014,1,0.0,0.0,861,1
9,13,6,2,2,0,3,3,7367.03,2,2012,7,0.0,0.0,862,1
2,24,51,1,1,77824,2,2,5570.7,2,2015,9,0.0,0.0,863,1
9,8,16,1,2,0,2,3,19621.27,2,2013,4,0.0,0.0,864,1
9,13,10,1,1,85233,2,1,7954.19,2,2013,1,0.0,0.0,865,1
7,21,26,1,4,77977,2,2,6468.48,2,2015,12,0.0,0.0,866,1
2,27,52,2,1,63087,2,1,7278.41,2,2015,1,0.0,0.0,867,1
7,13,11,2,2,0,3,3,5736.39,2,2016,8,0.0,0.0,868,1
2,24,51,1,4,71215,1,2,9861.92,2,2017,6,0.0,0.0,869,1
1,7,34,2,1,75099,2,3,7770.12,2,2016,3,0.0,0.0,870,1
2,24,49,1,1,71530,2,3,4924.41,2,2017,9,2018.0,5.0,871,1
7,21,35,1,1,63873,2,3,5352.32,2,2014,7,0.0,0.0,872,1
9,13,15,1,3,101899,2,3,6959.5,2,2015,1,0.0,0.0,873,1
4,6,5,1,4,80846,1,3,3084.27,2,2015,11,0.0,0.0,874,1
10,15,38,2,4,0,3,3,8403.95,2,2015,5,0.0,0.0,875,1
7,14,19,2,1,68261,3,3,5167.98,2,2015,9,0.0,0.0,876,1
3,29,36,2,3,87485,2,1,2975.45,2,2015,6,0.0,0.0,877,1
1,5,43,2,2,0,3,2,5838.07,2,2017,12,0.0,0.0,878,1
2,24,52,2,5,127211,1,3,2077.62,2,2015,11,0.0,0.0,879,1
2,26,52,1,1,85586,2,2,6294.22,1,2018,2,0.0,0.0,880,1
2,24,51,2,3,272390,2,3,3955.94,1,2018,4,0.0,0.0,881,1
9,13,9,2,2,0,3,2,12796.07,2,2018,3,0.0,0.0,882,1
7,13,16,1,1,77493,2,2,7375.13,2,2018,12,0.0,0.0,883,1
9,13,12,1,1,75264,3,2,10232.22,2,2018,9,0.0,0.0,884,1
3,29,38,1,1,70607,3,2,19168.89,2,2016,11,0.0,0.0,885,1
9,13,10,1,1,52094,1,1,7835.49,2,2014,11,0.0,0.0,886,1
2,24,46,2,1,61771,2,2,5403.16,2,2015,6,0.0,0.0,887,1
7,21,30,2,1,84516,2,1,6972.57,2,2016,6,0.0,0.0,888,1
2,24,50,1,1,94334,2,3,2767.04,2,2016,9,0.0,0.0,889,1
2,24,51,2,1,64962,2,1,6389.12,2,2017,11,0.0,0.0,890,1
2,24,51,1,1,56298,2,3,5463.58,2,2012,11,0.0,0.0,891,1
1,4,39,2,1,68695,2,2,11234.94,2,2017,5,2018.0,0.0,892,1
1,3,43,2,1,68279,1,1,5715.61,2,2015,6,0.0,0.0,893,1
2,24,50,2,1,58470,3,2,15869.37,2,2014,3,0.0,0.0,894,1
7,21,24,2,1,91782,2,1,5208.67,2,2015,1,0.0,0.0,895,1
6,6,5,2,2,0,2,3,5320.44,2,2015,8,0.0,0.0,896,1
2,27,53,2,2,0,3,1,10515.17,2,2016,3,0.0,0.0,897,1
4,12,5,2,1,88515,1,2,4037.95,2,2014,10,0.0,0.0,898,1
6,7,3,2,1,94059,2,2,14368.25,2,2017,4,0.0,0.0,899,1
2,24,51,1,1,79881,1,3,3598.77,2,2016,3,0.0,0.0,900,1
7,21,22,1,1,56330,2,3,8137.07,2,2013,5,2018.0,0.0,901,1
7,21,30,1,4,72172,2,1,8933.99,2,2013,9,0.0,0.0,902,1
2,24,47,1,2,0,3,2,9138.95,2,2016,5,0.0,0.0,903,1
7,21,29,1,1,82151,3,1,8335.19,2,2013,12,2017.0,10.0,904,1
2,24,50,1,3,144260,2,1,7727.59,2,2014,11,0.0,0.0,905,1
1,4,39,1,1,83166,3,3,2791.46,2,2018,5,0.0,0.0,906,1
5,8,1,2,2,0,3,1,5770.93,2,2016,7,0.0,0.0,907,1
7,21,28,2,2,0,2,2,16532.8,2,2013,6,0.0,0.0,908,1
7,21,24,2,1,77791,2,3,16141.98,2,2017,5,0.0,0.0,909,1
9,13,11,1,1,86269,2,2,3056.34,2,2016,12,0.0,0.0,910,1
7,21,22,2,2,0,3,2,4526.16,2,2013,6,0.0,0.0,911,1
7,14,16,2,1,60886,2,2,8798.85,2,2018,10,0.0,0.0,912,1
4,7,7,2,5,118789,2,2,6467.4,2,2013,8,0.0,0.0,913,1
7,21,20,2,2,0,2,1,5664.18,1,2018,4,0.0,0.0,914,1
7,21,32,1,1,76736,2,3,7073.27,2,2015,3,0.0,0.0,915,1
2,24,47,2,1,62185,2,1,13788.22,2,2014,3,0.0,0.0,916,1
9,13,10,1,3,102424,1,3,5162.86,2,2015,9,0.0,0.0,917,1
4,6,6,2,2,0,3,3,2481.65,2,2013,9,0.0,0.0,918,1
7,13,20,1,2,0,2,2,5355.4,2,2016,1,2016.0,9.0,919,1
2,24,51,1,1,90535,2,2,5355.24,2,2017,5,0.0,0.0,920,1
9,13,8,2,1,78409,2,3,9523.53,2,2015,9,0.0,0.0,921,1
4,6,6,1,1,94099,1,3,4509.28,2,2014,8,0.0,0.0,922,1
6,20,17,2,3,76593,3,1,16415.9,2,2014,4,0.0,0.0,923,1
2,24,44,1,1,68349,3,3,8243.96,2,2016,5,2018.0,10.0,924,1
2,24,51,1,3,126365,1,3,2961.86,2,2013,10,0.0,0.0,925,1
7,21,25,2,3,223931,2,3,2452.26,2,2017,10,0.0,0.0,926,1
1,6,33,2,5,72988,2,2,5374.54,2,2015,8,0.0,0.0,927,1
7,21,31,2,1,57991,2,1,7439.44,2,2015,11,0.0,0.0,928,1
7,17,19,2,1,50592,3,2,8617.65,2,2017,7,0.0,0.0,929,1
2,26,52,2,1,82513,1,3,5966.83,2,2015,12,0.0,0.0,930,1
6,8,3,2,4,80083,2,1,9440.8,2,2015,3,0.0,0.0,931,1
2,25,54,1,1,81444,3,3,5623.53,2,2015,9,0.0,0.0,932,1
7,13,24,2,2,0,3,2,7383.0,2,2016,7,0.0,0.0,933,1
7,21,25,2,4,57520,2,3,6302.45,2,2015,5,0.0,0.0,934,1
9,13,15,2,2,0,3,3,7687.52,2,2014,1,0.0,0.0,935,1
8,4,3,2,1,79414,1,2,8340.85,2,2018,7,0.0,0.0,936,1
9,21,15,2,1,85264,2,1,26333.08,2,2016,6,0.0,0.0,937,1
7,15,18,1,1,63308,2,2,10158.73,2,2016,8,0.0,0.0,938,1
9,13,15,1,1,73985,2,3,18546.24,2,2016,11,0.0,0.0,939,1
7,21,33,2,1,58991,1,2,5435.1,2,2015,5,0.0,0.0,940,1
6,7,3,1,1,78176,1,3,2767.23,2,2013,10,0.0,0.0,941,1
7,21,25,1,1,78366,3,2,7716.42,2,2016,9,0.0,0.0,942,1
7,19,20,1,2,0,3,2,6433.7,2,2014,2,0.0,0.0,943,1
9,13,14,2,1,82404,3,3,3292.38,2,2017,2,2017.0,5.0,944,1
2,24,50,1,3,98290,2,3,6630.89,2,2013,1,2013.0,11.0,945,1
8,8,3,2,1,85911,2,1,6335.32,2,2017,3,0.0,0.0,946,1
7,21,30,2,1,70060,2,3,9105.45,2,2014,3,0.0,0.0,947,1
2,24,50,1,1,93160,1,2,5696.16,2,2016,8,0.0,0.0,948,1
4,6,5,2,5,101740,2,2,7371.27,2,2015,8,0.0,0.0,949,1
1,5,39,2,1,59519,2,2,3684.04,2,2016,2,0.0,0.0,950,1
2,24,50,2,3,120244,1,3,5743.95,2,2018,10,0.0,0.0,951,1
7,21,26,2,1,70212,2,2,14753.4,2,2013,3,0.0,0.0,952,1
9,13,9,1,2,0,2,3,2824.27,2,2013,1,2018.0,6.0,953,1
4,6,6,1,2,0,2,3,3312.54,2,2014,4,0.0,0.0,954,1
10,14,34,2,1,59043,3,3,9160.37,2,2017,8,0.0,0.0,955,1
7,9,22,2,2,0,3,2,8955.57,2,2015,10,0.0,0.0,956,1
9,12,11,2,2,0,3,3,3537.52,2,2018,10,2018.0,3.0,957,1
1,5,43,1,1,67689,1,1,8366.95,2,2016,11,0.0,0.0,958,1
9,11,16,1,1,93154,2,3,10213.03,2,2015,12,0.0,0.0,959,1
9,9,17,1,1,84092,2,2,5769.88,2,2015,11,0.0,0.0,960,1
7,9,33,2,1,63720,3,1,23593.43,2,2015,9,0.0,0.0,961,1
2,24,47,1,2,0,3,2,7189.99,2,2013,8,0.0,0.0,962,1
7,21,33,2,1,62503,2,2,5372.63,1,2018,2,0.0,0.0,963,1
1,5,45,2,1,83013,1,2,5781.67,2,2013,10,0.0,0.0,964,1
9,17,9,1,1,78778,2,3,5426.52,2,2015,5,0.0,0.0,965,1
4,8,7,1,4,63825,2,1,6845.93,2,2014,11,0.0,0.0,966,1
3,29,38,1,2,0,3,3,3557.99,2,2017,1,0.0,0.0,967,1
7,21,30,1,1,62584,1,3,2717.78,2,2014,2,0.0,0.0,968,1
7,21,34,2,1,73629,2,2,5743.08,2,2016,5,0.0,0.0,969,1
7,14,19,1,1,81297,1,2,8421.68,2,2017,8,0.0,0.0,970,1
7,15,19,2,2,0,2,2,3309.28,2,2018,10,0.0,0.0,971,1
2,24,50,2,1,55363,2,3,5499.02,2,2018,10,0.0,0.0,972,1
9,18,7,1,2,0,2,3,2449.75,1,2018,2,0.0,0.0,973,1
6,9,4,1,1,90240,2,3,5359.07,2,2016,10,0.0,0.0,974,1
2,24,50,2,4,52705,2,3,2902.57,2,2018,11,0.0,0.0,975,1
6,7,4,2,1,63817,1,3,8134.66,2,2018,11,0.0,0.0,976,1
2,24,51,1,1,57025,2,1,17258.21,2,2014,12,0.0,0.0,977,1
7,21,28,1,1,67420,2,3,8011.89,2,2014,12,0.0,0.0,978,1
2,24,48,2,1,85824,3,3,8662.5,2,2018,1,2018.0,9.0,979,1
5,13,3,1,1,88870,3,3,7168.38,2,2016,10,0.0,0.0,980,1
2,24,49,2,1,73986,1,2,5425.76,2,2014,11,0.0,0.0,981,1
2,24,51,1,1,74957,3,3,8913.28,2,2018,9,0.0,0.0,982,1
5,18,1,1,5,111943,2,2,4437.55,2,2016,10,0.0,0.0,983,1
2,23,49,2,2,0,3,3,3454.8,2,2015,3,0.0,0.0,984,1
7,21,30,2,1,69601,3,3,11479.12,1,2018,3,0.0,0.0,985,1
7,21,15,1,2,0,3,3,7869.32,2,2015,5,0.0,0.0,986,1
2,24,51,2,1,83111,2,1,8660.37,2,2015,9,0.0,0.0,987,1
2,24,50,2,1,75012,2,3,5621.47,2,2013,5,0.0,0.0,988,1
7,21,31,2,1,61501,2,3,5700.03,2,2018,8,0.0,12.0,989,1
2,24,51,2,1,74412,2,3,4745.94,2,2013,7,0.0,0.0,990,1
9,21,12,2,4,73818,2,2,11106.11,2,2013,8,0.0,0.0,991,1
2,23,51,2,1,77615,2,2,6493.82,2,2014,11,0.0,0.0,992,1
7,17,23,2,1,57861,2,3,6100.24,2,2018,11,0.0,0.0,993,1
9,13,16,2,1,79988,2,3,3244.34,2,2018,10,0.0,0.0,994,1
2,24,50,2,1,79651,2,3,47009.18,2,2016,7,2016.0,3.0,995,1
7,19,33,2,2,0,3,1,5488.63,2,2016,9,0.0,0.0,996,1
7,22,31,1,2,0,3,3,3567.32,2,2015,3,0.0,0.0,997,1
5,9,5,2,1,80619,1,3,2799.09,2,2016,4,0.0,0.0,998,1
2,21,30,2,1,74423,2,1,5699.06,2,2016,11,0.0,0.0,999,1
