action,action_type,action_detail,device_type,secs_elapsed,user_id,session_id
23,2.0,17,6.0,38200,716,4353
74,0.0,0,6.0,2080,716,4354
158,7.0,57,6.0,199,716,4355
56,7.0,26,6.0,630,716,4356
74,3.0,34,8.0,460,831,4357
183,6.0,86,8.0,5993,831,4358
118,3.0,101,8.0,717,831,4359
132,0.0,0,8.0,547,831,4360
183,0.0,0,8.0,42090,831,4361
118,3.0,101,8.0,22,831,4362
60,7.0,28,8.0,2298,831,4363
54,6.0,24,8.0,127228,831,4364
118,3.0,101,8.0,1178,726,4365
118,3.0,101,8.0,1439,726,4366
158,7.0,57,8.0,10602,726,4367
165,3.0,78,8.0,991,726,4368
118,3.0,101,8.0,848,726,4369
23,2.0,17,8.0,2590,726,4370
165,3.0,78,8.0,32,726,4371
165,3.0,78,8.0,1194,726,4372
165,3.0,78,8.0,12,726,4373
74,3.0,34,8.0,1590,726,4374
153,2.0,99,0.0,2322,828,4375
187,0.0,0,11.0,39144,828,4376
183,6.0,86,11.0,4854,828,4377
79,0.0,0,11.0,1000,828,4378
153,2.0,99,0.0,1665,828,4379
50,6.0,54,11.0,29022,828,4380
25,0.0,0,11.0,42559,828,4381
158,7.0,92,11.0,671,828,4382
81,0.0,0,11.0,8871,828,4383
49,0.0,0,11.0,7994,828,4384
165,3.0,78,10.0,439,43,4385
23,2.0,17,10.0,14,43,4386
54,6.0,24,10.0,30564,43,4387
39,7.0,12,10.0,410958,43,4388
31,6.0,20,10.0,560,43,4389
49,2.0,19,10.0,174425,43,4390
81,7.0,99,10.0,22100,43,4391
81,7.0,99,10.0,4510,43,4392
56,7.0,26,10.0,1003,43,4393
31,6.0,20,10.0,650,43,4394
118,3.0,101,6.0,8793,279,4395
56,7.0,26,6.0,1927,279,4396
158,7.0,57,6.0,19289,279,4397
154,2.0,99,6.0,10172,279,4398
118,3.0,101,6.0,3999,279,4399
78,0.0,0,6.0,3822,279,4400
23,2.0,17,6.0,810,279,4401
23,2.0,17,6.0,1027,279,4402
49,2.0,19,6.0,53614,279,4403
74,3.0,34,6.0,558,279,4404
166,3.0,95,1.0,840,230,4405
158,7.0,92,1.0,385,230,4406
158,7.0,57,8.0,15076,230,4407
158,7.0,99,8.0,11155,230,4408
6,0.0,0,1.0,365,230,4409
153,2.0,99,1.0,35907,230,4410
158,7.0,92,8.0,9606,230,4411
166,3.0,95,1.0,657,230,4412
158,7.0,99,8.0,12981,230,4413
153,2.0,99,1.0,388,230,4414
81,7.0,50,6.0,44033,378,4415
81,7.0,50,6.0,12501,378,4416
56,7.0,26,6.0,507,378,4417
178,7.0,104,6.0,8431,378,4418
56,3.0,26,6.0,169,378,4419
56,7.0,26,6.0,1134,378,4420
23,2.0,17,6.0,650,378,4421
158,7.0,57,6.0,181,378,4422
81,7.0,50,6.0,734,378,4423
49,2.0,19,6.0,355830,378,4424
36,0.0,0,10.0,11571,247,4425
118,3.0,101,10.0,6234,247,4426
158,7.0,57,10.0,142,247,4427
158,7.0,57,10.0,386,247,4428
165,3.0,78,10.0,835,247,4429
158,7.0,57,10.0,821,247,4430
74,3.0,34,10.0,22459,247,4431
23,2.0,17,10.0,1371,247,4432
165,3.0,78,10.0,282,247,4433
158,7.0,92,10.0,38765,247,4434
11,0.0,0,10.0,11203,595,4435
74,3.0,34,10.0,22883,595,4436
183,6.0,88,10.0,75136,595,4437
74,3.0,34,10.0,1385,595,4438
10,0.0,0,10.0,318,595,4439
107,0.0,0,10.0,97,595,4440
56,7.0,26,10.0,722,595,4441
183,6.0,88,10.0,80031,595,4442
154,2.0,99,10.0,22527,595,4443
22,0.0,0,10.0,35,595,4444
165,3.0,78,8.0,28,191,4445
118,3.0,101,8.0,2104,191,4446
118,3.0,101,8.0,12,191,4447
154,2.0,99,8.0,4387,191,4448
158,7.0,57,8.0,62,191,4449
154,2.0,99,8.0,3487,191,4450
158,7.0,57,8.0,3822,191,4451
154,2.0,99,8.0,12,191,4452
118,3.0,101,8.0,1219,191,4453
81,7.0,97,8.0,1776,191,4454
145,2.0,68,8.0,23016,899,4455
56,7.0,26,2.0,955,899,4456
158,7.0,57,8.0,96332,899,4457
147,6.0,62,8.0,118101,899,4458
16,2.0,20,8.0,6591,899,4459
154,2.0,99,8.0,1063,899,4460
74,3.0,34,2.0,2323,899,4461
158,7.0,57,8.0,3243,899,4462
158,7.0,57,8.0,82497,899,4463
75,0.0,0,2.0,27724,899,4464
118,3.0,101,6.0,856,478,4465
49,6.0,26,11.0,27317,478,4466
158,7.0,57,6.0,5424,478,4467
158,7.0,92,6.0,1466,478,4468
158,7.0,57,6.0,376,478,4469
158,7.0,57,6.0,8767,478,4470
147,7.0,60,6.0,1561,478,4471
183,6.0,85,11.0,4065,478,4472
49,2.0,19,11.0,61697,478,4473
165,3.0,78,6.0,160,478,4474
23,2.0,17,8.0,1229,611,4475
23,2.0,17,8.0,1023,611,4476
154,2.0,99,8.0,7035,611,4477
59,0.0,0,8.0,613063,611,4478
154,2.0,99,8.0,952,611,4479
165,3.0,78,8.0,93,611,4480
154,2.0,99,8.0,436,611,4481
154,2.0,99,8.0,1505,611,4482
154,2.0,99,8.0,481,611,4483
154,2.0,99,8.0,4386,611,4484
118,3.0,101,6.0,26,329,4485
23,2.0,17,6.0,49,329,4486
81,7.0,99,6.0,33490,329,4487
183,6.0,85,6.0,32258,329,4488
118,3.0,101,6.0,1379,329,4489
49,2.0,19,11.0,22894,329,4490
158,7.0,57,6.0,6718,329,4491
183,6.0,85,6.0,53453,329,4492
23,2.0,17,6.0,620,329,4493
158,7.0,57,6.0,108182,329,4494
118,3.0,101,6.0,21,241,4495
81,7.0,50,6.0,39479,241,4496
81,0.0,0,6.0,66082,241,4497
183,6.0,85,6.0,16866,241,4498
158,7.0,99,6.0,18271,241,4499
158,7.0,57,6.0,100040,241,4500
183,6.0,85,6.0,9639,241,4501
158,7.0,57,6.0,6012,241,4502
154,2.0,99,6.0,204,241,4503
118,3.0,101,6.0,1859,241,4504
166,3.0,95,11.0,24859,359,4505
44,7.0,97,11.0,25412,359,4506
158,7.0,92,11.0,18,359,4507
150,3.0,41,11.0,99,359,4508
181,3.0,84,11.0,22200,359,4509
181,3.0,84,11.0,391,359,4510
182,3.0,84,11.0,151,359,4511
158,7.0,92,11.0,25,359,4512
158,7.0,92,11.0,168,359,4513
166,3.0,95,11.0,877,359,4514
118,3.0,101,6.0,765,855,4515
78,0.0,0,6.0,1015,855,4516
165,3.0,78,6.0,47,855,4517
118,3.0,101,6.0,27,855,4518
158,7.0,57,6.0,15780,855,4519
154,2.0,99,6.0,98401,855,4520
165,3.0,78,6.0,75,855,4521
81,7.0,99,6.0,1740,855,4522
154,2.0,99,6.0,17935,855,4523
78,0.0,0,6.0,2234,855,4524
158,7.0,57,6.0,86,167,4525
159,3.0,93,6.0,713,167,4526
158,7.0,57,6.0,8503,167,4527
158,7.0,57,6.0,406,167,4528
31,6.0,20,6.0,804,167,4529
165,3.0,78,6.0,164,167,4530
60,7.0,28,6.0,8406,167,4531
81,7.0,99,6.0,55059,167,4532
158,7.0,57,6.0,217,167,4533
118,3.0,101,6.0,1142,167,4534
20,0.0,0,8.0,145,711,4535
14,0.0,0,8.0,9979,711,4536
60,7.0,28,8.0,14027,711,4537
54,6.0,24,8.0,306320,711,4538
60,7.0,28,8.0,15487,711,4539
165,3.0,78,8.0,53,711,4540
81,7.0,50,8.0,9907,711,4541
23,2.0,17,8.0,49,711,4542
81,7.0,50,8.0,1386,711,4543
144,7.0,67,8.0,2420,711,4544
56,7.0,26,8.0,782,908,4545
31,6.0,20,8.0,389,908,4546
74,3.0,34,8.0,294,908,4547
74,3.0,34,8.0,18076,908,4548
118,3.0,101,8.0,285,908,4549
74,3.0,34,8.0,838,34,4550
49,2.0,19,8.0,20537,34,4551
147,7.0,60,8.0,1687,34,4552
76,0.0,0,8.0,95,34,4553
187,0.0,0,8.0,49047,34,4554
56,7.0,26,8.0,908,34,4555
54,6.0,24,8.0,35388,34,4556
54,6.0,24,8.0,148702,34,4557
49,2.0,19,8.0,0,34,4558
56,7.0,26,8.0,586,34,4559
165,3.0,78,10.0,138,724,4560
81,7.0,50,10.0,22016,724,4561
133,7.0,50,10.0,25678,724,4562
118,3.0,101,10.0,424,724,4563
16,2.0,20,10.0,57434,724,4564
74,3.0,34,10.0,2265,724,4565
81,7.0,99,10.0,4196,724,4566
54,6.0,24,10.0,52518,724,4567
118,3.0,101,10.0,112,724,4568
158,7.0,57,10.0,121869,724,4569
158,7.0,57,8.0,259,941,4570
23,2.0,17,8.0,24,941,4571
23,2.0,17,8.0,97,941,4572
118,3.0,101,8.0,646,941,4573
23,2.0,17,8.0,1833,941,4574
165,3.0,78,8.0,465,941,4575
183,6.0,85,8.0,15445,941,4576
49,2.0,19,8.0,0,941,4577
158,7.0,57,8.0,931,941,4578
74,3.0,34,8.0,1088,941,4579
74,3.0,34,6.0,6253,584,4580
19,0.0,0,6.0,563,584,4581
49,2.0,19,11.0,66495,584,4582
49,2.0,19,11.0,86044,584,4583
158,7.0,92,6.0,28059,584,4584
45,0.0,0,6.0,2842,584,4585
19,0.0,0,6.0,584,584,4586
81,7.0,50,6.0,17697,584,4587
49,0.0,0,6.0,399,584,4588
6,0.0,0,0.0,117882,584,4589
49,2.0,19,8.0,138208,450,4590
60,7.0,28,8.0,126028,450,4591
81,7.0,99,8.0,108393,450,4592
158,7.0,57,8.0,10045,450,4593
81,0.0,0,8.0,11130,450,4594
56,7.0,26,8.0,28536,450,4595
81,0.0,0,8.0,1778,450,4596
60,7.0,28,8.0,16528,450,4597
56,7.0,26,8.0,529,450,4598
6,0.0,0,11.0,340,963,4599
158,7.0,57,6.0,13707,93,4600
178,7.0,104,6.0,886,93,4601
183,6.0,85,6.0,9755,93,4602
158,7.0,57,6.0,311,93,4603
158,7.0,57,6.0,629,93,4604
23,2.0,17,6.0,60,93,4605
74,0.0,0,6.0,203433,93,4606
165,3.0,78,6.0,280,93,4607
183,6.0,85,6.0,8919,93,4608
165,3.0,78,6.0,88,93,4609
54,6.0,24,6.0,79665,907,4610
158,7.0,57,6.0,4930,907,4611
81,7.0,99,6.0,1556,907,4612
158,7.0,57,6.0,4044,907,4613
118,3.0,101,6.0,67,907,4614
118,3.0,101,6.0,744,907,4615
158,7.0,57,6.0,203313,907,4616
158,7.0,57,6.0,200,907,4617
23,2.0,17,6.0,602,907,4618
118,3.0,101,6.0,1418,907,4619
81,0.0,0,11.0,8909,387,4620
74,3.0,34,11.0,5204,387,4621
60,7.0,28,11.0,7426,387,4622
49,2.0,19,11.0,266322,387,4623
60,7.0,28,11.0,4297,387,4624
56,7.0,26,11.0,796,387,4625
81,0.0,0,10.0,145,387,4626
158,7.0,57,10.0,641,387,4627
81,7.0,99,10.0,7665,387,4628
49,2.0,19,11.0,256526,387,4629
158,7.0,57,6.0,263,755,4630
104,0.0,0,6.0,331,755,4631
118,3.0,101,6.0,1837,755,4632
154,2.0,99,6.0,648,755,4633
133,7.0,50,6.0,1311,755,4634
81,7.0,99,6.0,1101,755,4635
118,0.0,0,6.0,23,755,4636
133,7.0,50,6.0,1521,755,4637
23,2.0,17,6.0,7408,755,4638
158,7.0,57,6.0,126503,755,4639
74,3.0,34,2.0,2636,59,4640
19,0.0,0,6.0,626,59,4641
88,0.0,0,6.0,16595,59,4642
158,7.0,57,6.0,3429,59,4643
74,0.0,0,6.0,2776,59,4644
81,0.0,0,6.0,794730,59,4645
6,0.0,0,0.0,76036,59,4646
74,0.0,0,6.0,6738,59,4647
78,0.0,0,6.0,505,59,4648
41,0.0,0,6.0,4699,59,4649
133,7.0,50,6.0,1520,39,4650
39,7.0,12,6.0,2807,39,4651
133,7.0,50,6.0,2424,39,4652
23,2.0,17,6.0,791,39,4653
165,3.0,78,6.0,110,39,4654
74,3.0,34,6.0,1067,39,4655
56,7.0,26,6.0,2303,39,4656
147,6.0,62,6.0,29343,39,4657
133,7.0,50,6.0,670,39,4658
158,7.0,92,6.0,32645,39,4659
23,2.0,17,8.0,3937,306,4660
127,0.0,0,8.0,146,306,4661
147,7.0,60,8.0,998,306,4662
132,0.0,0,8.0,12288,306,4663
81,7.0,50,8.0,17617,306,4664
23,2.0,17,8.0,6575,306,4665
23,2.0,17,8.0,10241,306,4666
116,1.0,60,8.0,0,306,4667
135,6.0,72,8.0,1294,306,4668
165,3.0,78,8.0,382,306,4669
158,7.0,57,6.0,47018,60,4670
159,3.0,93,6.0,859,60,4671
118,3.0,101,6.0,7,60,4672
78,0.0,0,6.0,11088,60,4673
165,3.0,78,6.0,42,60,4674
31,6.0,20,6.0,846,60,4675
81,7.0,99,6.0,7159,60,4676
31,6.0,20,6.0,275,60,4677
133,7.0,50,6.0,1215,60,4678
118,3.0,101,6.0,49,60,4679
158,7.0,56,6.0,520,518,4680
23,2.0,17,6.0,863,518,4681
10,0.0,0,6.0,75,518,4682
74,3.0,34,6.0,1486,518,4683
132,0.0,0,6.0,452,518,4684
49,2.0,19,6.0,12745,518,4685
103,7.0,2,6.0,1073,518,4686
81,3.0,96,6.0,1020,518,4687
49,2.0,19,6.0,1266,518,4688
49,2.0,19,6.0,11975,518,4689
118,3.0,101,8.0,0,761,4690
74,3.0,34,8.0,604,761,4691
154,2.0,99,8.0,1314,761,4692
118,3.0,101,8.0,6594,761,4693
154,2.0,99,8.0,12175,761,4694
165,3.0,78,8.0,1174,761,4695
165,3.0,78,8.0,43,761,4696
81,7.0,99,8.0,7259,761,4697
23,2.0,17,8.0,249,761,4698
131,7.0,50,8.0,204174,761,4699
154,2.0,99,8.0,27970,735,4700
80,0.0,0,8.0,5849,735,4701
154,2.0,99,8.0,8773,735,4702
154,2.0,99,8.0,19307,735,4703
154,2.0,99,8.0,1852,735,4704
154,2.0,99,8.0,18758,735,4705
147,7.0,60,8.0,2287,735,4706
147,7.0,60,8.0,554,735,4707
154,2.0,99,8.0,46552,735,4708
23,2.0,17,8.0,1430,735,4709
147,7.0,60,6.0,967,90,4710
44,0.0,0,6.0,2240,90,4711
49,0.0,0,6.0,9192,90,4712
154,2.0,99,6.0,2714,90,4713
49,6.0,54,6.0,2143,90,4714
123,0.0,0,6.0,29316,90,4715
154,2.0,99,6.0,4340,90,4716
118,3.0,101,6.0,2130,90,4717
122,0.0,0,6.0,65905,90,4718
165,3.0,78,6.0,58,90,4719
118,3.0,101,8.0,2305,811,4720
158,7.0,57,8.0,874,811,4721
158,7.0,57,8.0,20454,811,4722
23,2.0,17,8.0,48,811,4723
60,7.0,28,8.0,508,811,4724
165,3.0,78,8.0,32,811,4725
158,7.0,57,8.0,100578,811,4726
23,2.0,17,8.0,841,811,4727
158,7.0,57,8.0,532,811,4728
158,7.0,57,8.0,566,811,4729
178,7.0,104,6.0,955,942,4730
158,7.0,57,6.0,10402,942,4731
81,0.0,0,6.0,1434,942,4732
118,0.0,0,6.0,13093,942,4733
81,0.0,0,6.0,1986,942,4734
178,7.0,104,6.0,757,942,4735
165,7.0,104,6.0,1156,942,4736
88,0.0,0,6.0,10905,942,4737
178,7.0,104,6.0,483,942,4738
158,7.0,92,6.0,15873,942,4739
165,3.0,78,6.0,353,422,4740
158,7.0,57,6.0,40009,422,4741
81,7.0,99,6.0,950,422,4742
81,7.0,97,6.0,491,422,4743
81,7.0,97,6.0,17800,422,4744
118,3.0,101,6.0,3403,422,4745
81,7.0,99,6.0,1792,422,4746
118,3.0,101,6.0,6,422,4747
158,7.0,57,6.0,180,422,4748
118,3.0,101,6.0,6,422,4749
154,2.0,99,6.0,42498,304,4750
154,2.0,99,6.0,1149,304,4751
165,3.0,78,6.0,140,304,4752
165,3.0,78,6.0,55,304,4753
158,7.0,57,6.0,220235,304,4754
81,7.0,99,6.0,1373,304,4755
118,3.0,101,6.0,2487,304,4756
165,3.0,78,6.0,171,304,4757
118,3.0,101,6.0,1709,304,4758
23,2.0,17,6.0,686,304,4759
183,6.0,87,11.0,1906,188,4760
158,7.0,57,11.0,13942,188,4761
158,0.0,0,11.0,6974,188,4762
150,3.0,41,11.0,194,188,4763
153,2.0,99,11.0,4157,188,4764
158,7.0,57,11.0,11633,188,4765
166,3.0,95,11.0,16,188,4766
147,3.0,41,11.0,3349,188,4767
49,0.0,0,11.0,46,188,4768
160,7.0,73,8.0,9887,188,4769
118,3.0,101,8.0,107,837,4770
23,2.0,17,8.0,779,837,4771
183,6.0,85,8.0,7888,837,4772
88,0.0,0,8.0,8859,837,4773
56,7.0,26,8.0,437,837,4774
74,3.0,34,8.0,380,837,4775
183,6.0,85,8.0,7109,837,4776
118,3.0,101,8.0,32,837,4777
154,2.0,99,6.0,3346,129,4778
74,3.0,34,6.0,1155,129,4779
158,7.0,57,6.0,5473,129,4780
118,3.0,101,6.0,403,129,4781
118,3.0,101,6.0,2756,129,4782
118,3.0,101,6.0,3304,129,4783
23,2.0,17,6.0,911,129,4784
74,3.0,34,6.0,367,129,4785
81,7.0,99,6.0,37619,129,4786
154,2.0,99,6.0,6945,129,4787
165,3.0,78,8.0,90,283,4788
56,7.0,26,8.0,853,283,4789
158,7.0,92,8.0,21247,283,4790
118,3.0,101,8.0,38,283,4791
81,7.0,99,8.0,3441,283,4792
118,3.0,101,8.0,33,283,4793
101,0.0,0,8.0,14262,283,4794
165,3.0,78,8.0,1288,283,4795
118,3.0,101,8.0,81,283,4796
23,2.0,17,8.0,111929,283,4797
153,2.0,99,11.0,1942,900,4798
158,7.0,57,11.0,11837,900,4799
44,7.0,97,11.0,11297,900,4800
41,0.0,0,11.0,712,900,4801
158,7.0,57,11.0,361,900,4802
118,3.0,57,11.0,14,900,4803
153,2.0,99,11.0,21213,900,4804
153,2.0,99,11.0,13589,900,4805
108,3.0,62,11.0,911,900,4806
49,2.0,19,11.0,23105,900,4807
74,3.0,34,8.0,325,601,4808
49,2.0,19,8.0,196306,601,4809
74,3.0,34,8.0,343,601,4810
56,7.0,26,8.0,1302,601,4811
107,0.0,0,6.0,8,989,4812
158,7.0,57,6.0,27193,989,4813
81,7.0,99,6.0,5762,989,4814
154,2.0,99,6.0,835,989,4815
118,3.0,101,6.0,1715,989,4816
154,2.0,99,6.0,5037,989,4817
159,3.0,93,6.0,1044,989,4818
154,2.0,99,6.0,21397,989,4819
74,3.0,34,6.0,678,989,4820
154,2.0,99,6.0,4492,989,4821
158,0.0,0,11.0,4056,491,4822
153,2.0,99,11.0,11306,491,4823
158,7.0,57,11.0,93,491,4824
153,2.0,99,11.0,15596,491,4825
158,0.0,0,11.0,33567,491,4826
183,6.0,86,11.0,14326,491,4827
132,0.0,0,11.0,8177,491,4828
166,3.0,95,11.0,2957,491,4829
158,7.0,92,11.0,2009,491,4830
158,7.0,92,11.0,185,491,4831
49,2.0,19,11.0,450591,44,4832
33,6.0,43,11.0,60008,44,4833
56,7.0,26,11.0,1079,44,4834
56,7.0,26,11.0,1526,44,4835
33,6.0,44,8.0,21765,44,4836
33,6.0,42,11.0,115530,44,4837
147,7.0,60,8.0,1338,44,4838
56,7.0,26,8.0,2811,44,4839
54,6.0,24,11.0,32716,44,4840
56,7.0,26,11.0,1055,44,4841
147,7.0,60,6.0,615,507,4842
133,7.0,50,6.0,4114,507,4843
60,7.0,28,6.0,23086,507,4844
20,0.0,0,6.0,85,507,4845
56,7.0,26,6.0,672,507,4846
118,3.0,101,6.0,117475,507,4847
54,0.0,0,6.0,76965,507,4848
118,3.0,101,6.0,56,507,4849
183,6.0,85,6.0,8103,507,4850
118,3.0,101,6.0,1271,507,4851
81,7.0,99,8.0,6629,120,4852
81,7.0,99,8.0,24758,120,4853
158,7.0,57,8.0,17849,120,4854
74,3.0,34,8.0,641,120,4855
118,3.0,101,8.0,1081,120,4856
154,2.0,99,8.0,524,120,4857
154,2.0,99,8.0,1454,120,4858
154,2.0,99,8.0,778,120,4859
158,7.0,57,8.0,18483,120,4860
23,2.0,17,8.0,780,120,4861
56,7.0,26,8.0,712,25,4862
81,7.0,99,8.0,102193,25,4863
118,3.0,101,8.0,0,25,4864
165,3.0,78,8.0,32,25,4865
158,7.0,57,8.0,1048,25,4866
154,2.0,99,8.0,5843,25,4867
154,2.0,99,8.0,2715,25,4868
95,0.0,0,8.0,67,25,4869
178,7.0,104,8.0,11262,25,4870
147,7.0,60,8.0,1631,25,4871
183,6.0,85,6.0,8159,549,4872
23,2.0,17,6.0,77,549,4873
154,2.0,99,6.0,117,549,4874
23,2.0,17,6.0,1136,549,4875
118,3.0,101,6.0,1018,549,4876
118,3.0,101,6.0,941,549,4877
49,2.0,19,6.0,13786,549,4878
54,0.0,0,6.0,17614,549,4879
16,2.0,20,6.0,76581,549,4880
165,3.0,78,6.0,39,549,4881
118,3.0,101,6.0,1262,439,4882
154,2.0,99,6.0,12001,439,4883
158,7.0,57,6.0,330,439,4884
118,3.0,101,6.0,117342,439,4885
23,2.0,17,6.0,746,439,4886
158,7.0,57,6.0,6242,439,4887
23,2.0,17,6.0,0,439,4888
158,7.0,57,6.0,55887,439,4889
118,3.0,101,6.0,5,439,4890
118,3.0,101,6.0,125,439,4891
60,7.0,28,6.0,10612,405,4892
81,7.0,99,6.0,15101,405,4893
81,0.0,0,6.0,86958,405,4894
61,7.0,68,6.0,1663,405,4895
133,7.0,50,6.0,661,405,4896
158,7.0,57,6.0,9772,405,4897
165,3.0,78,6.0,879,405,4898
81,7.0,99,6.0,434,405,4899
23,2.0,17,6.0,736,405,4900
178,7.0,104,6.0,645,405,4901
49,6.0,20,11.0,1850,394,4902
74,3.0,34,11.0,1534,394,4903
49,2.0,19,11.0,132740,394,4904
34,6.0,34,11.0,11775,394,4905
88,0.0,0,8.0,67561,114,4906
118,3.0,101,8.0,75607,114,4907
19,0.0,0,8.0,82,114,4908
178,7.0,104,8.0,4858,114,4909
147,7.0,60,8.0,3764,114,4910
154,2.0,99,8.0,7460,114,4911
60,7.0,28,8.0,9345,114,4912
159,3.0,93,8.0,1620,114,4913
39,0.0,0,8.0,8234,114,4914
118,3.0,101,8.0,1158,114,4915
154,2.0,99,10.0,19699,328,4916
149,3.0,41,11.0,272,328,4917
158,7.0,57,10.0,462,328,4918
158,7.0,57,10.0,417,328,4919
183,6.0,85,10.0,46728,328,4920
158,7.0,57,10.0,21946,328,4921
154,2.0,99,10.0,371,328,4922
158,7.0,57,10.0,256,328,4923
165,3.0,78,10.0,53,328,4924
158,7.0,57,10.0,139,328,4925
81,7.0,99,6.0,3243,559,4926
81,7.0,99,6.0,18276,559,4927
154,2.0,99,6.0,13994,559,4928
23,2.0,17,6.0,478,559,4929
158,7.0,57,6.0,15828,559,4930
158,7.0,57,6.0,15747,559,4931
154,2.0,99,6.0,3378,559,4932
165,3.0,78,6.0,696,559,4933
165,3.0,78,6.0,187,559,4934
50,2.0,20,6.0,7606,559,4935
6,0.0,0,0.0,241,760,4936
158,0.0,0,0.0,177,760,4937
103,6.0,53,11.0,4122,760,4938
181,3.0,84,11.0,121,760,4939
6,0.0,0,11.0,245,760,4940
181,3.0,84,11.0,123,760,4941
54,0.0,0,11.0,411,760,4942
108,3.0,60,11.0,24792,760,4943
111,3.0,61,11.0,603,760,4944
181,3.0,84,11.0,229,760,4945
103,6.0,53,11.0,4574,578,4946
101,0.0,0,11.0,25347,578,4947
6,0.0,0,11.0,725,578,4948
181,3.0,84,11.0,327,578,4949
181,3.0,84,11.0,341,578,4950
90,7.0,90,11.0,1316,578,4951
6,0.0,0,11.0,545,578,4952
92,7.0,91,11.0,2460,578,4953
158,0.0,0,0.0,140,578,4954
158,0.0,0,0.0,215,684,4955
165,3.0,78,8.0,349,981,4956
54,0.0,0,8.0,17763,981,4957
23,2.0,17,8.0,104,981,4958
74,3.0,34,8.0,2224,981,4959
158,7.0,57,8.0,101572,981,4960
81,7.0,99,8.0,6963,981,4961
23,2.0,17,8.0,336,981,4962
158,7.0,57,8.0,4441,981,4963
169,2.0,42,8.0,172079,981,4964
81,7.0,99,8.0,9658,981,4965
165,3.0,78,8.0,99,24,4966
49,2.0,19,8.0,687434,24,4967
23,2.0,17,8.0,3099,24,4968
60,7.0,28,8.0,12416,24,4969
159,3.0,93,8.0,956,24,4970
158,7.0,92,8.0,11726,24,4971
23,2.0,17,8.0,130,24,4972
165,3.0,78,8.0,54201,24,4973
113,0.0,0,8.0,146,24,4974
60,7.0,28,8.0,3285,24,4975
153,2.0,99,11.0,9198,713,4976
158,7.0,92,11.0,394,713,4977
158,0.0,0,0.0,77,713,4978
6,0.0,0,11.0,17385,713,4979
6,0.0,0,11.0,14365,713,4980
158,0.0,0,0.0,59,713,4981
103,6.0,53,11.0,3638,713,4982
153,2.0,99,11.0,5875,713,4983
81,3.0,57,11.0,85,713,4984
181,3.0,84,1.0,31750,810,4985
158,7.0,57,1.0,4066,810,4986
81,0.0,0,1.0,51,810,4987
158,7.0,57,1.0,5007,810,4988
183,3.0,85,1.0,26903,810,4989
54,0.0,0,1.0,1179,810,4990
181,3.0,84,1.0,434,810,4991
180,3.0,84,1.0,463,810,4992
158,7.0,57,1.0,2619,810,4993
181,3.0,84,1.0,413,810,4994
60,7.0,28,8.0,76422,968,4995
61,0.0,0,8.0,26458,968,4996
165,3.0,78,8.0,438,968,4997
165,3.0,78,8.0,897,968,4998
81,7.0,50,8.0,47830,968,4999
159,3.0,93,8.0,1055,968,5000
158,7.0,57,8.0,334,968,5001
2,4.0,49,8.0,266693,968,5002
49,2.0,19,8.0,20990,968,5003
81,7.0,50,8.0,11136,968,5004
16,0.0,0,6.0,425627,560,5005
56,7.0,26,6.0,17764,560,5006
165,3.0,78,6.0,54,560,5007
56,7.0,26,6.0,4134,560,5008
36,6.0,47,6.0,16291,560,5009
183,6.0,88,6.0,40654,560,5010
158,7.0,57,6.0,145,560,5011
56,7.0,26,6.0,311,560,5012
56,7.0,26,6.0,475,560,5013
56,7.0,26,6.0,404,560,5014
31,6.0,20,8.0,365,154,5015
74,3.0,34,8.0,806,154,5016
118,3.0,101,8.0,669,154,5017
9,2.0,14,8.0,21,154,5018
74,3.0,34,8.0,6181,154,5019
23,2.0,17,8.0,17,154,5020
154,2.0,99,8.0,1571,154,5021
165,3.0,78,8.0,254,154,5022
49,2.0,19,8.0,167394,154,5023
23,2.0,17,8.0,82813,154,5024
49,2.0,19,10.0,31927,742,5025
74,3.0,34,10.0,3305,742,5026
118,3.0,101,10.0,51,742,5027
60,7.0,28,10.0,3428,742,5028
165,3.0,78,6.0,73,861,5029
116,1.0,62,6.0,6264,861,5030
60,7.0,28,6.0,1063,861,5031
37,5.0,55,6.0,867480,861,5032
158,7.0,57,6.0,15392,861,5033
118,3.0,101,6.0,1150,861,5034
158,7.0,57,6.0,12049,861,5035
54,6.0,24,6.0,8174,861,5036
81,7.0,99,6.0,9379,861,5037
183,6.0,85,6.0,12240,861,5038
23,2.0,17,8.0,64,309,5039
56,7.0,26,8.0,221,309,5040
81,7.0,99,8.0,0,309,5041
158,7.0,57,8.0,15692,309,5042
49,2.0,19,8.0,12947,309,5043
158,7.0,57,8.0,0,309,5044
165,3.0,78,8.0,1084,309,5045
118,3.0,101,8.0,131,309,5046
158,7.0,57,8.0,25757,309,5047
118,3.0,101,8.0,640,309,5048
158,7.0,57,6.0,12942,673,5049
10,0.0,0,6.0,14776,673,5050
78,0.0,0,6.0,2300,673,5051
161,7.0,76,6.0,19679,673,5052
158,7.0,57,6.0,170,673,5053
118,3.0,101,6.0,5407,673,5054
118,3.0,101,6.0,1337,673,5055
23,2.0,17,6.0,62,673,5056
147,7.0,60,6.0,894,673,5057
165,3.0,78,6.0,63,673,5058
183,6.0,85,6.0,50570,351,5059
106,0.0,0,6.0,71,351,5060
81,0.0,0,6.0,587,351,5061
183,6.0,85,6.0,26029,351,5062
158,7.0,57,6.0,11003,351,5063
183,6.0,85,6.0,57937,351,5064
