RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK,household_id,individual_id
2,0,5,5,7,0,3,1,0,0,1,0,0,0,0,313,813
2,1,12,5,0,0,3,2,2,4,2,0,0,0,0,313,814
0,0,43,0,0,3,4,1,6,0,1,1,2,28,2,313,815
2,1,14,5,0,0,3,2,2,4,2,0,0,0,0,313,816
1,1,35,0,0,3,3,1,7,0,1,1,2,31,2,313,817
2,0,8,5,0,0,2,2,1,3,2,0,0,0,0,314,818
0,0,53,3,0,0,2,1,7,0,1,1,2,10,1,314,819
0,0,48,5,0,3,5,1,2,0,1,1,1,3,1,315,820
0,1,50,0,0,2,4,1,6,0,1,3,2,6,2,315,821
1,1,51,0,0,3,4,1,4,0,1,3,0,3,1,315,822
4,1,35,1,0,3,2,1,0,0,1,1,2,4,1,315,823
2,0,15,5,6,0,3,2,3,5,2,3,0,0,1,315,824
5,1,11,5,0,3,3,2,2,4,2,0,0,0,0,315,825
1,0,57,0,0,2,4,1,0,0,1,3,0,3,1,315,826
0,0,50,0,6,2,4,1,2,0,1,3,2,12,1,315,827
1,1,55,0,0,0,2,1,6,0,1,3,0,0,1,316,828
0,0,54,0,0,0,3,1,7,0,1,1,2,37,1,316,829
0,1,43,5,1,0,2,1,7,0,1,1,2,16,1,317,830
2,1,22,5,0,0,3,2,7,5,2,1,2,3,1,317,831
2,0,9,5,1,0,2,2,1,3,2,0,0,0,0,317,832
0,1,49,0,0,0,2,1,1,0,1,3,2,7,2,317,833
0,1,60,4,0,0,2,1,10,0,1,3,2,44,1,318,834
7,1,41,5,5,0,2,1,7,0,1,1,2,9,1,319,835
0,0,47,3,5,2,5,1,8,0,1,1,2,9,1,319,836
2,1,13,5,5,0,3,2,2,4,3,0,0,0,0,319,837
7,1,50,3,5,3,3,1,8,0,1,1,2,18,1,319,838
2,1,12,5,0,0,2,2,2,4,2,0,0,0,0,320,839
6,0,43,5,0,2,2,1,6,0,1,1,2,16,1,320,840
7,0,41,0,6,0,3,1,6,0,1,1,2,20,1,320,841
0,0,39,3,1,0,2,1,8,0,1,1,2,10,1,321,842
0,0,56,0,0,0,2,1,9,0,1,1,2,9,1,322,843
1,1,43,0,0,0,2,1,6,0,1,3,2,0,1,322,844
1,1,29,0,3,3,1,2,7,6,2,1,2,3,2,323,845
0,0,29,0,3,2,4,2,7,6,2,1,2,9,2,323,846
2,0,41,5,0,0,3,1,7,0,1,1,2,8,1,324,847
2,1,40,0,0,0,2,1,6,0,1,1,2,11,1,324,848
0,0,75,0,0,2,4,1,2,0,1,3,0,5,1,324,849
0,0,76,0,0,2,4,1,2,0,1,3,0,5,1,324,850
2,0,40,0,0,0,3,1,4,0,1,1,2,8,1,324,851
1,1,47,0,0,2,2,2,9,7,3,1,2,25,1,325,852
0,0,47,0,0,0,2,1,6,0,1,1,2,27,1,325,853
2,1,12,5,6,0,2,2,2,4,2,0,0,0,0,326,854
1,1,40,0,0,0,2,1,6,0,1,1,1,12,1,326,855
1,1,40,0,6,0,2,1,6,0,1,3,0,0,2,326,856
0,1,85,4,0,0,2,1,3,0,1,3,0,5,1,327,857
0,0,44,3,0,0,2,1,6,0,1,1,2,12,2,328,858
0,0,74,0,7,2,5,1,6,0,1,3,0,3,1,329,859
1,1,68,0,7,2,1,1,0,0,1,3,0,3,1,329,860
2,0,32,5,7,3,3,2,10,7,3,1,2,10,1,329,861
2,0,12,5,6,0,3,2,2,4,2,0,0,0,0,330,862
0,1,49,3,3,3,2,1,6,0,1,3,0,4,1,330,863
2,1,8,5,6,0,3,2,1,3,2,0,0,0,0,330,864
2,0,29,5,6,3,3,2,5,5,2,2,2,3,1,330,865
1,1,53,0,0,0,3,1,9,0,1,1,2,11,1,331,866
0,0,52,0,0,0,2,1,7,0,1,1,2,35,1,331,867
1,1,41,0,0,0,2,1,6,0,1,3,2,6,1,332,868
2,0,14,5,0,0,2,2,2,5,2,0,0,0,0,332,869
2,0,16,5,0,0,2,2,4,5,2,3,0,0,1,332,870
1,1,39,0,7,0,2,1,6,0,1,1,2,8,1,332,871
7,1,42,3,0,0,2,1,6,0,1,3,2,15,1,333,872
0,0,58,3,0,0,2,1,8,0,1,1,2,15,1,334,873
2,0,15,5,0,0,2,2,4,5,2,0,0,0,0,334,874
2,1,31,5,0,0,2,1,6,0,1,3,0,0,1,335,875
2,0,9,5,0,0,3,2,1,3,2,0,0,0,0,335,876
2,0,20,5,0,0,3,2,3,5,2,3,2,0,1,335,877
2,0,8,5,0,0,2,2,1,3,2,0,0,0,0,335,878
0,0,42,0,4,0,2,1,6,0,1,1,1,15,1,335,879
2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,335,880
1,1,47,0,0,0,2,1,7,0,1,1,2,7,1,336,881
0,0,60,0,0,0,2,1,10,0,1,3,0,12,1,336,882
1,1,48,0,0,0,2,1,9,0,1,1,1,6,1,336,883
2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,336,884
0,0,42,0,0,0,2,1,6,0,1,1,2,21,1,337,885
2,0,14,5,0,0,2,2,4,5,2,0,2,0,1,337,886
2,0,9,5,0,0,2,2,1,3,2,0,0,0,0,337,887
0,0,43,0,0,0,2,1,6,0,1,1,2,22,1,337,888
0,0,40,5,0,0,2,1,10,0,1,1,2,54,1,338,889
1,1,65,0,0,0,2,1,6,0,1,3,0,2,1,339,890
0,0,67,0,0,0,3,1,10,0,1,1,1,6,2,339,891
7,1,33,5,0,0,2,1,6,0,1,1,2,9,1,340,892
0,0,25,5,7,0,2,1,6,0,1,1,2,8,1,340,893
1,0,58,0,0,2,5,1,6,0,1,1,2,29,2,341,894
0,0,53,0,0,3,5,1,7,0,1,1,1,44,2,341,895
0,1,66,4,0,0,2,1,6,0,1,3,2,17,1,342,896
2,0,20,5,7,0,2,1,6,0,1,1,2,15,1,343,897
0,1,50,3,7,0,2,1,7,0,1,1,2,20,2,343,898
5,0,7,5,8,0,2,2,1,3,3,0,0,0,0,343,899
0,0,37,5,0,3,3,1,10,0,1,1,2,30,1,344,900
0,0,37,2,1,0,2,1,6,0,1,1,2,13,1,345,901
0,0,68,2,0,0,2,1,7,0,1,3,2,15,1,346,902
0,1,29,5,0,0,2,1,9,0,1,1,2,13,1,347,903
0,1,30,2,7,0,2,1,6,0,1,1,2,9,1,348,904
2,0,9,5,7,0,2,2,1,3,2,0,0,0,0,348,905
2,1,15,5,1,0,2,2,3,5,2,0,0,0,0,349,906
2,1,20,5,1,0,2,1,6,0,1,1,2,3,1,349,907
2,0,9,5,1,0,2,2,1,3,2,0,0,0,0,349,908
0,1,41,2,1,0,2,2,7,6,2,1,2,21,1,349,909
1,1,62,0,0,2,2,1,6,0,1,3,0,0,1,350,910
2,0,36,5,0,0,3,1,10,0,1,1,2,15,2,350,911
0,0,72,0,0,2,2,1,9,0,1,3,0,10,1,350,912
1,1,42,0,0,0,4,1,6,0,1,1,2,6,2,351,913
2,1,14,5,0,0,2,2,2,5,2,0,0,0,0,351,914
0,0,46,3,0,0,2,1,7,0,1,1,1,17,2,351,915
2,0,20,5,0,0,2,1,6,5,2,3,0,0,1,351,916
2,1,15,5,0,0,2,2,6,5,2,0,0,0,1,351,917
2,0,9,5,0,0,2,2,1,3,2,0,0,0,0,351,918
0,0,56,0,0,0,2,1,7,0,1,1,2,17,1,352,919
1,1,57,0,0,0,2,1,7,0,1,3,2,19,1,352,920
7,0,35,1,0,0,2,1,6,0,1,3,2,3,1,353,921
0,0,44,0,0,0,2,1,7,0,1,1,1,14,1,354,922
2,1,8,5,0,0,2,2,1,3,2,0,0,0,0,354,923
2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,354,924
1,1,38,0,0,0,2,1,7,0,1,1,1,19,1,354,925
0,0,44,0,0,0,2,1,7,0,1,1,1,14,1,354,926
2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,354,927
2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,354,928
0,0,37,3,0,0,2,1,6,0,1,1,2,34,1,355,929
0,0,30,5,0,3,2,1,9,0,1,1,2,81,1,356,930
0,1,53,3,0,0,3,1,9,0,1,1,2,47,2,357,931
0,1,43,3,0,0,2,1,7,0,1,1,2,11,2,358,932
0,1,68,4,0,0,2,1,6,0,1,3,0,9,1,359,933
0,0,68,0,0,0,3,1,6,0,1,3,0,10,1,359,934
4,1,15,5,0,3,2,2,2,4,2,0,0,0,0,360,935
7,1,3,5,0,0,0,2,1,2,2,0,0,0,0,360,936
4,0,14,5,0,3,4,2,6,5,2,0,0,0,1,360,937
0,0,34,3,0,3,5,1,3,0,1,1,2,3,1,360,938
4,0,24,5,0,3,5,1,3,0,1,1,2,5,1,360,939
4,1,47,5,0,3,2,1,2,0,1,3,0,3,1,360,940
4,0,23,3,0,3,5,1,3,0,1,1,2,4,1,360,941
4,1,29,5,0,3,4,1,4,0,1,1,2,3,1,360,942
4,1,31,5,0,3,4,1,4,0,1,1,2,3,1,360,943
4,1,16,5,0,3,2,2,3,5,2,3,0,0,1,360,944
4,1,29,5,0,3,4,1,4,0,1,1,2,3,1,360,945
7,1,9,5,0,0,2,2,2,4,2,0,0,0,0,360,946
7,0,21,1,4,0,3,2,7,6,2,2,2,0,1,361,947
2,1,4,5,6,0,0,1,0,0,1,0,0,0,0,362,948
0,1,47,0,0,0,2,1,4,0,1,3,0,3,1,362,949
1,0,33,0,5,3,4,1,6,0,1,3,2,4,1,362,950
0,1,47,0,0,0,2,1,9,0,1,1,2,14,1,363,951
0,1,50,0,0,0,2,1,4,0,1,3,2,4,1,363,952
1,1,44,0,5,2,2,1,6,0,1,1,2,7,2,363,953
2,1,18,5,7,0,2,2,5,5,2,3,0,1,1,363,954
2,0,8,5,6,0,3,2,1,3,2,0,0,0,0,364,955
0,1,38,0,6,3,1,1,6,0,1,3,2,5,1,364,956
2,0,8,5,6,0,3,2,1,3,2,0,0,0,0,364,957
0,1,32,5,6,3,4,2,6,5,2,3,0,4,1,364,958
7,0,37,3,0,0,2,1,9,0,1,1,2,18,1,365,959
0,0,50,3,0,0,2,1,9,0,1,1,2,30,1,365,960
0,1,40,3,2,0,2,1,6,0,1,3,2,10,2,366,961
2,1,14,5,1,0,2,2,2,5,2,0,0,0,0,366,962
7,0,19,5,0,0,2,1,3,0,2,2,2,0,0,366,963
0,1,38,5,1,0,2,1,8,0,1,1,2,22,1,367,964
2,1,2,5,1,0,2,0,0,0,0,0,0,0,0,367,965
2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,368,966
2,1,5,5,0,0,0,1,0,0,1,3,0,0,0,368,967
2,0,12,5,6,0,3,2,2,5,2,0,0,0,0,368,968
1,1,34,0,6,3,5,1,6,0,1,3,2,0,2,368,969
2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,368,970
0,0,31,0,6,3,5,1,6,0,1,3,2,2,2,368,971
1,1,61,0,0,0,2,1,6,0,1,3,2,12,1,369,972
0,1,72,0,2,0,2,1,8,0,1,3,0,15,1,369,973
1,0,69,0,7,0,2,1,7,0,1,3,2,7,1,370,974
0,0,64,0,0,0,2,1,6,0,1,3,0,10,1,370,975
0,1,58,3,0,0,2,1,9,0,1,3,2,12,1,371,976
2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,372,977
2,1,5,5,0,0,2,2,1,1,2,0,0,0,0,372,978
0,0,44,0,0,0,2,1,10,0,1,1,2,34,1,372,979
7,1,40,2,0,0,2,1,6,0,1,1,2,7,1,372,980
0,0,70,0,1,0,2,1,6,0,1,1,2,48,1,373,981
1,1,59,0,1,0,2,1,4,0,1,3,0,0,1,373,982
7,0,40,2,1,0,2,1,6,0,1,3,2,2,1,374,983
0,0,41,0,0,0,2,1,5,0,1,1,1,5,1,375,984
1,1,38,0,0,0,2,1,6,0,1,1,2,10,1,375,985
2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,375,986
2,1,11,5,0,0,2,2,2,4,2,0,0,0,0,375,987
2,0,12,5,6,0,3,2,2,4,2,0,0,0,0,376,988
2,0,10,5,6,0,3,2,2,4,2,0,0,0,0,376,989
0,0,37,4,6,3,3,1,0,0,1,1,2,7,1,376,990
6,0,9,5,6,0,3,2,2,4,2,0,0,0,0,376,991
0,1,39,3,0,0,3,1,10,0,1,1,2,6,1,376,992
2,0,6,5,7,0,5,2,1,1,2,0,1,0,0,377,993
0,1,31,5,0,0,2,1,6,0,1,2,1,5,2,377,994
2,0,12,5,0,0,3,2,2,4,2,0,0,0,0,377,995
2,0,26,5,6,0,2,1,6,0,1,1,2,6,1,378,996
1,1,48,0,0,0,2,1,7,6,1,3,2,6,1,378,997
1,1,49,0,0,0,2,1,9,0,1,1,1,4,1,378,998
2,1,18,5,6,0,3,2,5,5,2,1,2,1,1,378,999
2,1,18,5,0,0,2,2,5,5,2,3,2,1,1,378,1000
7,1,20,5,3,0,3,2,7,6,3,3,2,2,1,379,1001
1,1,56,0,0,0,2,1,0,0,1,3,2,9,1,380,1002
0,1,65,0,0,0,2,1,9,0,1,3,0,0,1,380,1003
7,1,37,2,0,0,2,1,6,0,1,1,2,10,1,381,1004
2,0,13,5,0,0,2,2,2,4,2,0,0,0,0,381,1005
0,1,43,4,5,0,2,1,9,0,1,1,1,7,2,381,1006
6,1,12,5,1,0,2,2,2,4,2,0,0,0,0,382,1007
5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,382,1008
7,1,42,2,1,0,2,1,6,0,1,1,2,12,1,382,1009
7,0,38,3,0,0,4,1,10,0,1,1,2,12,1,382,1010
1,0,34,5,1,0,2,1,5,0,1,1,2,7,1,382,1011
5,0,9,5,6,0,2,2,0,3,2,0,0,0,0,382,1012
0,1,24,5,6,3,3,1,6,0,1,1,2,6,2,383,1013
0,0,50,0,0,0,2,1,9,0,1,1,1,37,1,384,1014
1,1,49,0,0,2,2,1,7,0,1,3,0,31,1,384,1015
0,0,50,0,6,2,5,1,6,0,1,3,2,5,1,385,1016
2,1,10,5,7,0,3,2,2,4,2,0,0,0,0,385,1017
1,1,44,0,0,2,5,2,6,6,2,2,2,6,1,385,1018
0,1,83,4,0,0,4,1,2,0,1,3,0,14,1,386,1019
0,1,41,5,0,0,2,2,10,7,3,1,1,6,2,387,1020
0,0,65,0,0,0,2,1,7,0,1,1,0,12,1,388,1021
1,1,64,0,0,0,2,1,6,0,1,3,2,11,1,388,1022
0,1,29,5,0,0,2,1,7,0,1,1,1,10,1,389,1023
2,1,4,5,0,0,0,2,0,1,2,0,0,0,0,390,1024
2,0,11,5,0,1,3,2,2,4,2,0,0,0,0,390,1025
2,0,11,5,0,0,3,2,2,4,3,0,0,0,0,390,1026
7,0,47,3,0,3,5,1,8,0,1,3,2,2,1,390,1027
1,1,40,0,0,3,5,1,6,0,1,1,2,6,2,390,1028
7,0,20,5,0,0,2,1,6,0,1,1,2,5,1,391,1029
2,1,20,5,5,0,2,2,7,6,2,1,2,2,1,392,1030
5,1,6,5,5,0,2,2,1,3,2,0,0,0,0,392,1031
2,1,21,5,5,0,2,2,7,6,2,1,2,2,1,392,1032
7,1,46,3,5,3,3,1,6,0,1,1,2,10,1,392,1033
0,0,53,3,5,2,3,1,6,0,1,1,2,7,1,392,1034
1,1,47,0,0,0,2,1,10,0,1,3,2,0,1,393,1035
0,0,50,0,3,0,2,1,10,0,1,1,1,99,1,393,1036
2,0,15,5,6,0,3,2,3,5,2,0,0,0,0,393,1037
1,1,45,0,0,0,2,1,10,0,1,1,2,19,2,394,1038
0,0,37,0,0,0,2,1,7,0,1,1,2,20,1,394,1039
2,1,4,5,0,0,0,1,0,0,1,0,0,0,0,394,1040
0,0,31,5,5,0,2,1,9,0,1,1,2,32,2,395,1041
1,0,85,0,2,0,3,1,0,0,1,3,1,6,1,396,1042
0,1,79,0,2,0,4,1,6,0,1,3,0,2,1,396,1043
0,0,49,5,2,0,2,1,6,0,1,2,2,6,1,397,1044
0,0,61,4,0,0,2,1,8,0,1,1,2,45,2,398,1045
5,1,18,5,0,0,2,2,4,5,2,0,0,0,1,398,1046
0,0,34,5,0,0,2,2,7,6,2,1,2,19,1,399,1047
2,1,7,5,1,0,2,2,1,3,2,0,0,0,0,400,1048
2,1,2,5,1,0,0,0,0,0,0,0,0,0,0,400,1049
7,0,24,5,1,0,2,1,6,0,1,1,2,3,1,400,1050
2,0,2,5,1,0,0,0,0,0,0,0,0,0,0,400,1051
7,0,26,5,0,0,2,1,6,0,1,1,2,4,1,400,1052
1,1,38,0,0,0,2,2,9,7,3,1,2,17,1,401,1053
0,0,40,0,0,0,2,1,6,0,1,1,2,22,1,401,1054
0,0,44,0,0,0,2,1,9,0,1,1,2,22,1,402,1055
1,1,46,0,0,0,2,1,9,0,1,1,2,23,1,402,1056
0,0,40,1,0,0,2,1,9,0,1,1,2,43,1,403,1057
1,1,57,0,0,0,2,1,9,0,1,1,2,5,1,403,1058
2,1,6,5,6,0,0,1,0,0,2,0,0,0,0,404,1059
4,1,37,0,6,2,2,2,6,0,1,3,2,5,1,404,1060
0,0,35,5,0,0,2,1,6,0,1,1,2,9,1,404,1061
7,1,36,3,0,0,2,1,6,0,1,1,1,37,1,405,1062
2,1,18,5,0,0,2,2,6,5,2,3,0,0,1,405,1063
0,1,39,3,0,0,2,1,7,0,1,1,2,17,1,405,1064
2,0,13,5,8,0,2,2,2,5,2,0,0,0,0,405,1065
2,0,19,5,0,0,2,2,6,5,2,1,2,2,1,405,1066
2,0,14,5,0,0,2,2,2,5,2,0,0,0,0,405,1067
0,1,63,0,0,2,4,1,6,0,1,3,0,5,1,406,1068
2,0,31,5,0,3,2,1,6,0,1,1,2,5,1,406,1069
2,0,31,5,0,3,4,1,6,0,1,1,2,5,1,406,1070
0,1,56,0,0,2,4,1,6,0,1,3,2,5,1,406,1071
2,1,15,5,0,3,3,2,6,5,2,0,2,0,1,406,1072
0,1,32,5,0,0,2,1,9,0,1,1,2,10,1,407,1073
1,1,37,0,1,0,2,1,6,0,1,3,0,0,1,408,1074
0,0,38,0,1,0,2,1,7,0,1,1,2,18,1,408,1075
2,0,12,5,1,0,2,2,2,5,2,0,0,0,0,408,1076
0,1,49,0,0,0,2,2,9,7,2,1,2,8,1,409,1077
0,1,49,0,0,0,2,1,6,0,1,1,2,16,1,409,1078
0,0,85,4,0,0,2,1,9,0,1,3,0,13,1,410,1079
2,1,49,3,0,0,2,1,10,0,1,1,2,15,2,410,1080
5,0,30,5,0,0,2,1,10,0,1,3,0,0,2,410,1081
2,1,19,5,6,3,1,1,2,0,1,3,0,0,1,411,1082
0,0,43,0,6,3,5,1,2,0,1,1,2,6,1,411,1083
2,1,1,5,6,0,0,0,0,0,0,0,0,0,0,411,1084
2,0,11,5,6,0,5,2,1,4,2,0,0,0,0,411,1085
2,0,27,5,6,3,4,1,2,0,1,1,2,5,1,411,1086
1,1,26,5,6,3,1,1,2,0,1,3,0,0,1,411,1087
0,1,63,2,3,0,2,1,6,0,1,3,0,9,1,412,1088
7,0,76,4,4,0,2,1,6,0,1,3,1,8,1,412,1089
2,0,32,5,0,0,2,1,7,0,1,1,2,1,1,413,1090
0,0,61,0,0,0,2,1,8,0,1,3,2,89,1,413,1091
1,1,59,0,0,0,2,1,7,0,1,3,0,0,1,413,1092
3,1,85,4,0,0,2,1,3,0,1,3,0,13,2,413,1093
7,0,24,5,0,0,2,2,7,6,2,1,2,7,1,414,1094
0,0,30,3,0,0,2,2,9,7,2,1,1,5,1,414,1095
0,0,41,0,0,0,2,1,8,0,1,1,2,25,1,415,1096
1,1,39,0,0,0,2,1,6,0,1,1,2,15,1,415,1097
2,0,22,5,0,0,2,2,6,6,2,1,2,5,1,415,1098
0,0,37,0,0,0,2,1,8,0,1,2,2,21,1,416,1099
2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,416,1100
2,1,3,5,0,0,0,1,0,0,1,0,0,0,0,416,1101
1,1,35,0,0,2,2,1,6,0,1,3,2,16,1,416,1102
7,0,20,5,0,0,3,1,6,0,1,1,2,6,1,417,1103
1,0,37,0,7,0,2,1,6,0,1,1,2,8,1,418,1104
2,0,18,5,0,0,2,2,2,5,2,3,0,0,1,418,1105
0,0,42,0,7,2,2,1,6,0,1,1,2,15,1,418,1106
2,0,15,5,0,0,2,2,2,5,2,0,0,0,0,418,1107
7,0,40,2,1,0,2,1,6,0,1,3,2,2,1,419,1108
1,1,31,0,5,2,3,1,6,0,1,1,2,9,1,420,1109
2,0,20,5,5,2,3,2,7,6,2,0,2,3,1,420,1110
3,1,61,4,5,2,2,1,0,0,1,3,2,5,1,420,1111
7,0,40,0,5,2,4,1,8,0,1,1,2,20,1,420,1112
2,0,30,5,0,0,2,1,6,0,1,2,2,5,1,421,1113
1,1,52,0,0,0,2,1,7,0,1,1,1,23,1,421,1114
1,1,53,0,5,2,2,1,9,0,1,1,2,41,1,421,1115
2,1,18,5,0,0,2,2,6,5,2,3,0,0,1,422,1116
2,0,13,5,4,0,2,2,2,5,2,0,0,0,0,422,1117
2,0,7,5,0,0,2,2,1,3,2,0,0,0,0,422,1118
0,0,39,0,0,0,2,1,4,0,1,2,2,11,1,422,1119
2,0,8,5,0,0,2,1,0,3,2,0,0,0,0,422,1120
2,1,18,5,0,0,2,2,5,5,2,3,0,0,1,422,1121
0,1,43,2,0,0,2,1,6,0,1,1,2,8,1,423,1122
0,0,36,5,0,0,2,1,6,0,1,3,2,7,1,423,1123
0,0,61,0,0,0,2,1,4,0,1,1,1,10,1,424,1124
1,1,45,0,0,0,2,1,7,0,1,1,2,24,1,424,1125
0,0,24,0,0,0,2,2,7,6,2,1,2,15,1,425,1126
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,425,1127
1,1,21,0,0,0,2,1,6,0,1,3,2,11,1,425,1128
2,0,8,5,7,0,2,2,1,3,2,0,0,0,0,426,1129
2,0,22,5,0,0,3,2,6,5,2,3,2,0,1,426,1130
0,0,42,0,0,0,3,1,6,0,1,1,2,16,1,426,1131
2,0,14,5,0,0,2,2,3,5,2,0,0,0,0,426,1132
2,1,3,5,0,0,0,1,0,0,1,0,0,0,0,426,1133
1,0,46,0,0,3,3,1,6,0,1,1,2,6,1,426,1134
0,0,51,0,0,0,2,1,10,0,1,1,2,32,1,427,1135
2,0,13,5,0,0,2,2,2,4,2,0,0,0,0,427,1136
2,1,6,5,0,0,2,2,1,2,2,0,0,0,0,427,1137
2,1,11,5,0,0,2,2,2,4,3,0,0,0,0,427,1138
1,1,45,0,0,0,2,1,10,0,1,1,1,24,1,427,1139
2,1,11,5,0,0,2,2,2,3,2,0,0,0,0,428,1140
0,0,40,0,0,0,3,1,9,0,1,1,1,15,1,428,1141
2,0,5,5,0,0,2,2,0,2,2,0,0,0,0,428,1142
1,1,31,0,0,0,2,1,6,0,1,3,0,0,1,428,1143
7,0,34,5,6,0,2,1,6,0,1,1,2,12,1,429,1144
0,0,24,5,0,0,2,1,6,0,1,1,2,10,1,429,1145
4,0,38,0,5,2,4,1,10,0,1,1,2,11,1,430,1146
2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,430,1147
0,1,25,0,0,3,5,1,3,0,1,1,2,12,2,430,1148
0,0,36,5,7,0,2,2,8,6,2,1,2,13,1,431,1149
1,1,50,0,6,3,5,1,0,0,1,3,0,3,2,432,1150
2,1,15,5,6,0,3,2,3,5,2,0,0,0,0,432,1151
1,1,50,0,6,3,5,1,0,0,1,3,0,3,2,432,1152
2,0,20,5,6,3,3,2,7,6,2,3,2,3,1,432,1153
5,0,8,5,6,0,2,2,1,3,2,0,0,0,0,432,1154
0,0,47,1,6,3,4,1,2,0,1,1,2,5,1,432,1155
0,1,52,0,6,3,5,1,2,0,1,3,0,4,1,432,1156
0,1,85,4,0,0,2,1,7,0,1,3,0,16,1,433,1157
1,1,39,0,6,0,2,1,6,0,1,3,0,0,2,434,1158
0,0,40,0,0,0,2,1,6,0,1,1,1,12,1,434,1159
2,1,12,5,6,0,2,2,2,4,2,0,0,0,0,434,1160
0,1,46,3,0,0,2,2,8,6,2,3,0,6,2,435,1161
7,1,51,4,0,0,2,1,8,0,1,3,2,4,2,435,1162
2,1,12,5,1,0,2,1,1,4,3,0,0,0,0,436,1163
2,1,9,5,1,0,2,2,1,3,2,0,0,0,0,436,1164
0,0,36,0,1,0,2,1,6,0,1,1,2,15,1,436,1165
1,1,37,0,1,0,2,1,6,0,1,3,2,5,1,436,1166
2,1,18,5,4,3,3,2,4,5,3,3,2,0,1,437,1167
2,1,14,5,4,3,3,2,3,5,3,0,0,0,0,437,1168
0,1,52,0,4,3,4,1,6,0,1,1,2,16,1,437,1169
2,1,17,5,4,3,3,2,4,5,3,3,0,0,1,437,1170
0,0,40,5,5,2,2,1,10,0,1,1,2,99,1,438,1171
0,0,50,0,0,0,2,1,7,0,1,1,0,88,0,439,1172
1,1,41,0,0,0,2,1,9,0,1,3,2,0,1,439,1173
2,1,12,5,0,0,3,2,2,4,3,0,0,0,0,439,1174
2,0,4,5,0,0,2,2,0,1,3,0,0,0,0,439,1175
7,1,43,2,0,0,2,1,2,0,1,1,2,17,1,440,1176
5,0,1,5,7,0,0,0,0,0,0,0,0,0,0,440,1177
0,1,26,3,7,0,2,1,6,0,1,1,2,4,1,440,1178
5,0,2,5,6,0,0,0,0,0,0,0,0,0,0,440,1179
5,1,3,5,6,0,0,1,0,0,1,0,0,0,0,440,1180
2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,440,1181
7,0,43,5,0,0,2,1,0,0,1,3,0,1,2,441,1182
0,0,55,3,0,0,2,1,6,0,1,1,2,31,1,442,1183
0,1,56,4,0,0,2,1,7,0,1,1,1,15,1,443,1184
1,1,48,0,0,0,2,1,9,0,1,1,2,22,1,444,1185
2,0,12,5,0,0,2,2,2,4,3,0,0,0,0,444,1186
0,1,47,0,0,0,2,1,9,0,1,1,2,19,1,444,1187
1,1,71,0,0,0,2,1,6,0,1,3,0,21,1,445,1188
0,0,82,0,0,0,2,1,6,0,1,3,0,14,1,445,1189
2,0,31,2,0,0,2,2,6,6,2,2,2,2,1,445,1190
0,0,52,3,1,0,2,1,7,0,1,3,0,3,2,446,1191
7,0,56,3,0,0,2,1,4,0,1,3,0,3,2,446,1192
2,1,12,5,1,0,2,2,2,4,2,0,0,0,0,447,1193
2,0,9,5,1,0,2,2,0,3,2,0,0,0,0,447,1194
0,1,34,3,1,0,2,1,7,0,1,1,2,23,1,447,1195
0,0,46,5,0,0,2,1,6,0,1,2,2,6,1,448,1196
2,0,31,5,6,3,1,2,2,0,1,3,2,4,1,449,1197
1,0,41,0,6,3,5,1,0,0,1,1,2,7,2,449,1198
2,0,10,5,6,3,5,2,1,4,2,0,0,0,0,449,1199
2,0,1,5,6,0,0,0,0,0,0,0,0,0,0,449,1200
2,1,10,5,6,3,4,2,1,4,2,0,0,0,0,449,1201
2,0,4,5,6,3,0,1,0,0,1,0,0,0,0,449,1202
2,0,20,5,6,3,4,1,4,0,1,3,2,3,1,449,1203
6,1,23,5,6,3,4,2,6,5,2,3,2,3,1,449,1204
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,450,1205
7,0,31,5,0,0,2,1,5,0,1,1,1,17,1,450,1206
0,1,39,3,0,0,2,1,6,0,1,3,0,3,1,450,1207
0,0,43,0,7,0,3,1,6,0,1,1,2,15,1,451,1208
2,0,15,5,0,0,2,2,2,5,2,0,0,0,0,451,1209
1,1,37,0,0,0,2,1,6,0,1,1,2,7,1,451,1210
2,0,18,5,0,0,2,2,2,0,2,3,0,0,1,451,1211
2,1,14,5,3,0,3,2,2,4,2,0,0,0,0,452,1212
2,1,11,5,3,0,3,2,2,4,2,0,0,0,0,452,1213
2,1,10,5,3,0,3,2,2,4,2,0,0,0,0,452,1214
