province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,loyalty_history_id,country
9,13,10,1,1,54776,2,2,4103.81,2,2016,10,0.0,0.0,678,1
7,16,14,1,2,0,3,3,2363.65,2,2018,8,0.0,0.0,679,1
7,21,33,1,1,38511,2,3,16548.81,1,2018,4,0.0,0.0,680,1
2,24,52,1,2,0,3,3,2471.95,2,2018,9,0.0,0.0,681,1
7,21,34,1,2,0,3,2,17138.49,2,2016,9,0.0,0.0,682,1
3,29,36,2,1,79101,2,3,2397.77,2,2016,7,0.0,0.0,683,1
10,18,38,2,1,54894,2,2,8523.12,2,2017,2,0.0,0.0,684,1
9,21,21,2,1,60200,2,1,5598.35,2,2014,8,0.0,0.0,685,1
7,21,30,1,1,75922,3,3,6825.51,2,2013,9,0.0,0.0,686,1
7,21,29,1,1,91128,2,2,15401.01,2,2016,9,0.0,0.0,687,1
7,21,30,2,1,82111,2,3,2569.13,1,2018,2,0.0,0.0,688,1
7,21,20,2,1,72045,2,3,6553.87,2,2013,6,0.0,0.0,689,1
7,10,29,2,2,0,2,2,9082.31,2,2018,10,0.0,0.0,690,1
9,15,9,2,1,73309,2,2,8434.75,2,2013,6,0.0,0.0,691,1
3,29,38,1,1,64362,2,1,15224.28,2,2015,5,0.0,0.0,692,1
7,21,30,1,2,0,3,3,15223.84,2,2013,9,0.0,0.0,693,1
7,21,24,2,2,0,2,3,6089.71,2,2017,5,0.0,0.0,694,1
9,12,6,1,2,0,1,2,2513.03,2,2012,12,0.0,0.0,695,1
7,21,30,1,1,64096,2,3,8485.46,2,2014,9,0.0,0.0,696,1
9,13,15,1,2,0,2,3,10657.28,2,2013,9,0.0,0.0,697,1
3,29,38,2,1,77193,1,2,45971.48,2,2015,6,0.0,0.0,698,1
7,21,21,2,2,0,3,3,3660.9,2,2015,12,0.0,0.0,699,1
7,21,31,2,1,76364,3,3,2443.72,2,2013,6,0.0,0.0,700,1
7,19,19,1,1,70946,2,2,3170.06,2,2018,8,0.0,0.0,701,1
2,24,50,2,1,87648,3,3,1998.98,2,2017,1,0.0,0.0,702,1
7,20,20,2,1,65625,2,1,9035.38,2,2014,10,0.0,0.0,703,1
2,24,47,1,4,75223,1,3,12259.6,2,2014,4,0.0,0.0,704,1
2,24,50,2,1,87416,2,3,2526.09,2,2018,11,0.0,0.0,705,1
7,21,31,1,1,84492,3,3,10851.42,2,2017,2,0.0,9.0,706,1
6,7,4,2,1,58028,2,3,2426.61,2,2018,9,0.0,0.0,707,1
4,6,7,2,1,87742,1,1,11035.7,2,2015,12,0.0,0.0,708,1
2,24,46,1,3,98389,1,3,2600.16,2,2015,1,0.0,0.0,709,1
9,13,13,2,2,0,3,3,8613.62,2,2015,10,0.0,0.0,710,1
7,21,23,1,2,0,3,2,2790.22,2,2017,8,0.0,0.0,711,1
2,24,51,2,1,76817,2,2,7341.53,2,2014,9,0.0,0.0,712,1
7,21,22,2,1,65118,1,1,8956.61,2,2012,10,0.0,0.0,713,1
7,21,32,2,2,0,3,3,6836.31,2,2014,8,0.0,0.0,714,1
2,24,51,1,1,100884,2,3,4764.25,2,2012,8,0.0,0.0,715,1
4,7,8,2,1,77835,2,2,3912.6,2,2013,9,0.0,0.0,716,1
7,21,32,2,1,67267,3,3,7918.9,2,2012,5,0.0,0.0,717,1
4,10,4,2,2,0,3,1,22895.9,2,2013,6,0.0,0.0,718,1
7,21,32,1,1,57545,3,3,12969.03,1,2018,3,0.0,0.0,719,1
7,21,34,2,1,59904,2,3,5365.02,2,2018,5,0.0,0.0,720,1
9,13,14,2,1,79699,2,1,14119.4,2,2018,5,0.0,0.0,721,1
2,24,51,2,2,0,3,2,7596.5,2,2013,6,0.0,0.0,722,1
7,21,31,2,1,74759,2,3,7228.01,2,2014,6,0.0,0.0,723,1
7,21,24,1,2,0,3,3,4211.07,2,2015,5,0.0,0.0,724,1
1,6,43,2,1,64970,3,1,9472.76,2,2018,7,0.0,0.0,725,1
9,13,11,1,1,84882,3,2,8608.69,2,2012,8,0.0,0.0,726,1
6,12,9,1,1,73436,3,3,3631.57,2,2017,8,0.0,0.0,727,1
6,5,4,2,1,68476,2,1,5347.52,2,2012,6,0.0,0.0,728,1
2,24,50,2,2,0,3,1,3510.63,2,2014,11,0.0,0.0,729,1
7,23,17,2,1,93962,2,1,8900.07,2,2016,6,0.0,0.0,730,1
7,17,19,2,1,70840,2,3,7719.26,2,2012,8,0.0,0.0,731,1
2,24,50,1,1,59607,2,2,9289.97,2,2014,7,0.0,0.0,732,1
7,21,23,1,2,0,3,3,4808.09,2,2014,2,0.0,0.0,733,1
7,13,31,2,1,58417,2,3,5014.23,2,2013,1,0.0,0.0,734,1
7,21,34,1,1,71913,2,1,8373.16,2,2016,4,0.0,0.0,735,1
2,24,51,2,1,71940,2,2,6198.39,2,2012,9,0.0,0.0,736,1
5,17,1,1,1,70460,3,2,3552.62,2,2018,1,0.0,0.0,737,1
2,24,51,2,1,67276,2,3,7384.95,2,2012,11,0.0,0.0,738,1
1,2,41,1,1,70962,1,3,2774.4,2,2012,6,0.0,0.0,739,1
9,13,10,1,1,57730,2,2,5475.94,2,2016,12,0.0,0.0,740,1
2,24,39,2,2,0,1,2,6716.71,2,2018,6,0.0,0.0,741,1
3,29,38,1,1,62503,2,3,4678.67,1,2018,3,0.0,0.0,742,1
7,21,29,2,1,65763,2,2,6959.02,2,2012,7,0.0,0.0,743,1
7,21,33,1,1,69097,2,3,20216.53,2,2016,2,0.0,0.0,744,1
10,19,41,2,2,0,3,2,5866.83,2,2015,9,0.0,0.0,745,1
7,16,21,2,2,0,3,3,2612.9,2,2016,10,0.0,0.0,746,1
10,18,33,2,1,69906,2,3,3710.43,2,2012,6,0.0,0.0,747,1
6,10,3,1,1,66359,2,3,5724.78,2,2017,2,2018.0,4.0,748,1
10,19,38,2,1,66723,2,1,8848.34,2,2015,5,0.0,0.0,749,1
7,21,31,2,1,83953,3,3,4175.14,2,2012,10,0.0,0.0,750,1
2,24,48,2,1,90432,2,2,6061.05,2,2012,8,0.0,0.0,751,1
7,21,20,1,1,70265,2,3,4974.81,2,2017,6,0.0,0.0,752,1
7,17,18,2,2,0,2,1,8753.82,2,2018,10,2018.0,9.0,753,1
7,13,28,1,4,70376,3,3,2442.78,2,2017,7,2018.0,2.0,754,1
7,29,37,2,1,53946,1,3,11259.1,2,2012,7,0.0,0.0,755,1
10,16,33,1,4,75561,2,2,9013.73,1,2018,2,0.0,0.0,756,1
1,5,44,2,1,63980,2,1,6733.51,2,2016,8,0.0,0.0,757,1
2,28,53,2,1,52413,2,1,9028.05,2,2018,6,0.0,0.0,758,1
2,25,52,2,1,84151,2,3,2982.88,2,2014,7,0.0,0.0,759,1
9,13,10,2,1,80981,2,3,2546.58,1,2018,3,0.0,0.0,760,1
5,14,1,2,5,102304,2,3,2295.38,2,2018,10,0.0,0.0,761,1
9,13,10,2,1,60345,1,3,2707.58,1,2018,3,0.0,0.0,762,1
2,24,50,1,1,84044,1,3,2401.13,2,2015,3,0.0,0.0,763,1
7,21,30,1,1,80078,2,2,4293.85,2,2016,4,0.0,0.0,764,1
9,13,10,2,1,71498,2,2,12935.4,2,2014,6,0.0,0.0,765,1
7,21,31,2,1,94774,2,1,4945.42,2,2012,4,0.0,0.0,766,1
2,24,47,2,1,69904,3,2,5047.82,2,2017,5,0.0,0.0,767,1
6,9,3,2,1,67649,2,3,4610.12,1,2018,4,0.0,0.0,768,1
4,6,6,2,1,58803,3,3,5293.58,2,2018,10,0.0,0.0,769,1
7,21,26,1,1,70912,2,2,10108.31,2,2014,12,0.0,0.0,770,1
7,20,28,1,1,50899,2,2,13616.68,2,2017,10,0.0,0.0,771,1
2,6,35,1,1,61372,2,3,2408.79,1,2018,3,0.0,0.0,772,1
7,21,20,2,1,77724,2,1,2155.57,2,2018,7,0.0,0.0,773,1
10,20,41,2,1,75277,2,2,2823.94,2,2012,9,0.0,0.0,774,1
7,20,19,2,1,64769,3,1,7842.89,1,2018,3,0.0,0.0,775,1
7,13,20,1,1,52171,2,3,6955.83,2,2016,4,0.0,0.0,776,1
3,29,36,2,4,54039,2,2,5349.9,2,2018,10,0.0,0.0,777,1
7,21,33,1,1,61078,2,3,2333.44,2,2013,11,2018.0,1.0,778,1
9,13,10,1,1,91372,3,3,5440.68,2,2012,5,0.0,0.0,779,1
4,13,7,2,1,75046,2,2,8714.45,2,2016,10,0.0,0.0,780,1
7,19,29,1,1,77294,2,1,6133.98,2,2015,2,0.0,0.0,781,1
7,21,32,2,1,67965,3,3,3092.64,2,2012,7,0.0,0.0,782,1
7,21,31,2,2,0,3,3,2586.44,2,2014,4,0.0,0.0,783,1
9,13,9,1,1,77371,2,3,3089.98,2,2014,2,0.0,0.0,784,1
9,13,10,1,1,79666,2,1,16230.28,2,2012,5,0.0,0.0,785,1
7,13,29,1,2,0,3,2,4846.78,2,2016,10,0.0,0.0,786,1
7,21,32,1,1,70365,1,3,12423.67,2,2013,12,0.0,0.0,787,1
2,24,50,2,1,64803,2,1,15778.88,2,2014,3,0.0,0.0,788,1
2,24,45,2,1,89748,1,3,7145.15,2,2016,8,0.0,0.0,789,1
7,17,19,1,1,90931,1,3,3510.77,2,2014,10,0.0,0.0,790,1
7,24,52,1,4,51627,2,3,8974.16,2,2013,1,0.0,0.0,791,1
6,7,3,2,1,94017,2,2,6087.69,2,2016,10,0.0,0.0,792,1
2,8,34,2,2,0,3,3,2643.94,2,2016,9,0.0,0.0,793,1
7,15,20,1,2,0,2,1,2461.62,2,2017,10,0.0,0.0,794,1
2,24,50,1,1,78563,2,1,57515.84,2,2016,11,0.0,0.0,795,1
9,13,12,2,3,72788,2,2,2436.52,2,2014,10,0.0,0.0,796,1
7,21,23,1,1,71536,1,3,4974.35,2,2018,1,2018.0,0.0,797,1
7,21,31,2,1,79946,3,3,16337.64,2,2014,9,0.0,0.0,798,1
9,14,16,1,1,67507,3,2,3471.35,2,2015,6,0.0,0.0,799,1
2,24,53,1,1,56783,2,2,11025.03,2,2016,8,0.0,0.0,800,1
9,13,10,1,1,99216,2,3,4588.2,2,2014,2,0.0,0.0,801,1
2,28,53,2,3,224407,2,2,8160.08,2,2013,1,0.0,0.0,802,1
9,13,7,2,3,123435,2,2,2521.99,2,2016,7,0.0,0.0,803,1
4,12,8,2,1,87315,2,1,7882.27,2,2016,4,0.0,0.0,804,1
7,21,21,2,2,0,2,3,3712.0,2,2013,11,0.0,0.0,805,1
7,21,33,2,2,0,2,2,2404.34,2,2014,10,0.0,0.0,806,1
2,24,52,1,1,94062,2,2,5623.13,2,2015,9,0.0,0.0,807,1
7,14,28,2,2,0,3,1,7915.87,2,2015,6,0.0,0.0,808,1
9,12,10,1,1,75966,2,3,10830.49,2,2015,9,0.0,0.0,809,1
5,21,1,1,5,180781,3,3,5262.31,2,2016,10,0.0,0.0,810,1
1,1,39,2,1,85599,2,2,10123.47,2,2017,5,0.0,0.0,811,1
7,13,9,1,1,84855,3,2,2448.05,2,2018,8,0.0,0.0,812,1
9,13,16,1,1,76551,2,2,7856.85,2,2014,4,0.0,0.0,813,1
9,21,16,1,1,50563,2,3,2507.19,1,2018,4,0.0,0.0,814,1
9,12,5,1,1,77957,2,1,5968.48,1,2018,3,0.0,0.0,815,1
1,19,42,1,1,80463,2,1,2793.86,2,2016,4,0.0,0.0,816,1
6,8,4,1,3,116105,1,2,4990.34,2,2017,8,0.0,0.0,817,1
7,13,22,2,2,0,3,1,9254.9,2,2015,3,0.0,0.0,818,1
7,21,24,2,2,0,2,3,9359.0,2,2017,5,0.0,0.0,819,1
9,20,13,2,1,60081,2,1,2006.86,2,2017,8,0.0,0.0,820,1
3,29,33,2,1,69959,1,1,14437.55,2,2016,1,2016.0,9.0,821,1
2,24,51,2,1,94677,2,3,2538.01,2,2012,5,0.0,0.0,822,1
7,21,19,1,1,61416,2,1,42714.12,2,2014,1,0.0,0.0,823,1
7,20,20,2,1,85802,2,3,7572.21,2,2014,4,0.0,0.0,824,1
3,29,28,2,2,0,3,3,5534.56,2,2015,6,2017.0,11.0,825,1
9,13,12,1,1,53136,2,3,7770.96,2,2015,2,0.0,0.0,826,1
7,20,35,1,1,79120,1,2,6177.43,2,2018,11,0.0,0.0,827,1
9,21,20,2,2,0,3,3,2436.47,2,2013,11,2016.0,8.0,828,1
6,8,4,1,1,65332,3,3,10782.22,2,2017,4,0.0,0.0,829,1
7,21,33,1,1,65318,2,2,5754.53,2,2015,5,0.0,0.0,830,1
9,14,15,1,1,82848,3,2,10438.4,2,2013,4,2017.0,7.0,831,1
7,20,31,1,2,0,2,1,11584.63,2,2017,11,0.0,0.0,832,1
2,26,54,2,1,57563,2,3,2815.82,2,2018,8,0.0,0.0,833,1
7,21,32,1,1,78425,2,1,8194.51,2,2014,3,0.0,0.0,834,1
7,13,13,1,2,0,2,3,11525.63,2,2017,4,0.0,0.0,835,1
1,13,34,1,1,76981,2,3,5101.26,2,2012,10,0.0,0.0,836,1
9,13,11,2,1,79044,3,2,30695.4,2,2018,9,2017.0,5.0,837,1
9,13,15,2,2,0,3,3,6046.29,2,2014,2,0.0,0.0,838,1
9,9,20,1,1,63973,1,2,3596.5,2,2013,10,2014.0,1.0,839,1
6,14,10,2,1,65070,2,2,16626.23,2,2015,3,0.0,0.0,840,1
9,13,10,1,1,80057,2,2,54028.28,2,2016,11,0.0,0.0,841,1
3,29,35,1,2,0,2,1,8199.88,2,2016,10,0.0,0.0,842,1
4,6,5,2,1,89613,2,2,3747.41,2,2013,12,0.0,0.0,843,1
7,20,24,2,2,0,2,3,2866.6,2,2017,2,0.0,0.0,844,1
9,13,16,1,1,86564,2,2,5559.36,2,2015,11,0.0,0.0,845,1
6,7,3,1,1,89336,3,3,4171.79,2,2016,8,0.0,0.0,846,1
2,24,52,1,2,0,2,2,7336.38,2,2014,10,0.0,0.0,847,1
7,21,33,1,1,55697,2,2,12828.46,1,2018,3,0.0,0.0,848,1
7,21,33,1,4,0,2,3,2785.08,2,2013,1,0.0,0.0,849,1
7,21,31,1,1,82195,2,2,5771.14,2,2017,6,0.0,0.0,850,1
7,21,30,1,1,73693,2,3,12077.46,2,2015,4,2018.0,0.0,851,1
2,24,51,2,1,57030,2,3,3765.9,2,2013,2,0.0,0.0,852,1
9,13,9,1,1,59483,2,2,4245.4,2,2016,2,0.0,0.0,853,1
2,4,47,2,1,89127,2,3,5338.89,2,2013,12,2018.0,8.0,854,1
2,24,49,2,1,68941,2,2,17804.4,2,2015,1,0.0,0.0,855,1
2,24,51,2,1,64353,1,3,8350.41,2,2014,7,0.0,0.0,856,1
1,1,44,1,1,71741,2,3,2473.38,2,2012,6,0.0,0.0,857,1
7,21,29,1,4,56699,2,3,2656.5,2,2013,1,0.0,0.0,858,1
1,1,43,2,2,0,2,3,5178.27,2,2013,4,0.0,0.0,859,1
7,8,30,2,1,86393,2,2,13966.43,2,2018,12,0.0,0.0,860,1
2,24,51,2,3,177147,1,3,2402.56,2,2016,1,0.0,0.0,861,1
7,16,20,2,1,69639,2,1,4037.38,2,2017,1,0.0,0.0,862,1
7,21,31,2,1,76678,2,2,5158.93,2,2016,10,0.0,0.0,863,1
7,21,19,1,1,76958,2,1,9558.35,2,2018,8,0.0,0.0,864,1
7,21,30,2,1,65995,1,3,20008.99,2,2016,2,0.0,0.0,865,1
2,26,52,2,1,72240,3,1,2829.48,2,2012,5,0.0,0.0,866,1
7,24,17,2,2,0,3,3,17192.22,2,2014,4,0.0,0.0,867,1
7,21,34,1,1,81196,2,3,3365.33,2,2012,11,0.0,0.0,868,1
2,24,50,2,1,47820,3,2,9961.75,2,2015,10,2018.0,4.0,869,1
7,21,26,1,1,69738,2,3,7923.76,2,2016,2,2016.0,9.0,870,1
7,21,22,1,1,78085,2,1,4719.88,2,2015,2,0.0,0.0,871,1
2,24,51,2,1,58114,2,2,2784.4,2,2015,12,2018.0,10.0,872,1
9,19,20,1,1,67569,2,1,6982.89,2,2015,10,0.0,0.0,873,1
2,24,51,2,2,0,1,3,2365.25,2,2016,3,0.0,12.0,874,1
2,24,51,2,1,59625,2,3,18016.44,2,2015,6,0.0,0.0,875,1
7,18,19,1,2,0,3,3,7562.23,2,2018,2,0.0,0.0,876,1
2,25,52,2,1,83750,3,2,2804.49,2,2013,9,0.0,0.0,877,1
9,13,8,2,1,87821,2,2,4899.78,2,2013,10,0.0,0.0,878,1
7,14,16,1,1,100927,2,2,10073.24,2,2017,7,0.0,0.0,879,1
9,9,19,1,1,54231,1,3,2429.86,1,2018,3,0.0,0.0,880,1
3,29,36,2,4,56172,2,2,3312.82,1,2018,3,0.0,0.0,881,1
7,12,26,1,1,67660,2,3,2348.32,2,2015,5,0.0,0.0,882,1
7,19,23,1,4,72671,1,1,23281.8,2,2014,4,0.0,0.0,883,1
7,17,11,2,1,80108,2,2,4820.89,2,2014,4,0.0,0.0,884,1
2,4,45,1,1,76695,1,1,3091.81,2,2015,5,0.0,0.0,885,1
7,21,31,1,2,0,3,2,5634.57,2,2013,12,0.0,0.0,886,1
2,24,50,2,2,0,2,3,3273.95,2,2014,10,2014.0,12.0,887,1
2,21,44,2,3,64509,3,3,4898.59,2,2016,6,0.0,0.0,888,1
4,7,6,2,1,66110,2,2,3850.17,2,2013,6,0.0,0.0,889,1
9,21,16,1,2,0,2,3,6409.94,2,2016,6,0.0,0.0,890,1
4,12,5,2,1,89450,1,2,8509.17,2,2013,8,0.0,0.0,891,1
10,20,36,2,1,65872,3,2,2421.27,2,2012,2,0.0,0.0,892,1
1,5,44,2,4,65188,2,2,2880.99,2,2016,7,2017.0,3.0,893,1
3,29,34,1,1,69557,2,2,11645.93,2,2013,3,0.0,0.0,894,1
7,21,18,2,1,93641,2,3,2670.84,2,2015,4,0.0,0.0,895,1
9,13,8,1,1,64796,2,3,2676.67,2,2017,8,2018.0,5.0,896,1
1,4,32,2,2,0,3,2,7181.73,2,2013,6,0.0,0.0,897,1
7,16,29,1,4,68925,2,3,2635.42,2,2014,2,2014.0,0.0,898,1
2,25,52,2,1,79491,2,2,5670.64,2,2016,4,0.0,0.0,899,1
10,20,37,2,1,61326,2,2,7106.18,2,2018,9,0.0,0.0,900,1
7,21,35,1,2,0,2,1,7261.15,2,2018,6,2018.0,0.0,901,1
7,21,24,1,4,63926,2,2,2779.18,2,2014,3,0.0,0.0,902,1
9,13,11,1,2,0,2,3,5523.57,2,2017,1,0.0,0.0,903,1
7,21,32,1,2,0,3,2,3788.99,2,2016,9,0.0,0.0,904,1
7,14,16,2,1,61160,2,1,14263.82,2,2013,1,0.0,0.0,905,1
7,13,13,2,1,64664,2,3,7394.03,2,2015,8,0.0,0.0,906,1
3,29,39,1,1,81218,2,3,5869.59,2,2016,8,0.0,0.0,907,1
7,21,30,2,1,78960,3,3,5026.2,2,2016,4,0.0,0.0,908,1
1,4,45,1,1,82438,3,2,5529.46,2,2012,12,0.0,0.0,909,1
9,21,23,1,2,0,3,3,2655.62,2,2014,11,0.0,0.0,910,1
2,24,51,2,1,74486,2,3,11530.38,2,2018,6,0.0,0.0,911,1
3,29,34,2,1,62526,2,2,11521.41,2,2016,8,0.0,0.0,912,1
7,21,21,2,1,90009,2,3,14358.01,2,2012,5,0.0,0.0,913,1
6,7,5,2,1,69766,2,2,43768.72,1,2018,4,0.0,0.0,914,1
10,18,39,1,1,69814,3,3,2934.56,2,2012,9,0.0,0.0,915,1
1,1,40,2,2,0,3,3,19587.56,2,2013,6,0.0,0.0,916,1
9,19,15,2,1,81930,3,2,2905.03,2,2012,11,0.0,0.0,917,1
9,13,11,1,2,0,3,2,8432.2,2,2012,6,0.0,0.0,918,1
7,21,23,1,4,66136,2,2,5285.01,2,2016,7,0.0,0.0,919,1
9,14,18,2,2,0,2,2,5580.47,2,2014,3,0.0,0.0,920,1
3,29,37,2,1,61345,2,3,2409.56,2,2014,4,0.0,0.0,921,1
7,21,30,2,1,67739,2,2,4892.91,2,2016,10,0.0,0.0,922,1
9,13,10,2,2,0,3,2,3783.55,2,2015,12,0.0,0.0,923,1
1,11,42,2,1,85912,2,2,5515.07,2,2016,7,0.0,0.0,924,1
9,21,13,2,1,87812,2,2,16830.41,2,2013,1,0.0,0.0,925,1
9,13,16,1,2,0,1,2,2751.09,2,2017,2,0.0,0.0,926,1
7,21,36,1,5,79653,3,3,2142.11,2,2018,12,0.0,0.0,927,1
7,21,23,2,1,88914,3,3,5012.25,2,2017,2,0.0,11.0,928,1
6,7,5,1,1,52741,2,3,8791.23,2,2015,12,0.0,0.0,929,1
7,18,10,1,2,0,3,3,2528.23,2,2015,9,0.0,0.0,930,1
7,21,21,1,1,65201,2,2,12742.02,2,2013,3,2018.0,11.0,931,1
1,1,42,2,2,0,3,3,5628.04,2,2014,4,0.0,0.0,932,1
7,21,22,2,2,0,3,3,5591.02,2,2013,2,0.0,0.0,933,1
2,21,35,2,1,63422,1,3,7964.76,2,2012,4,0.0,0.0,934,1
7,13,27,1,1,93392,2,3,10116.75,2,2017,11,0.0,0.0,935,1
9,13,12,1,1,67809,2,3,6213.4,2,2016,9,0.0,0.0,936,1
7,21,30,2,1,89575,2,3,7910.47,2,2012,4,0.0,0.0,937,1
7,21,33,2,1,77671,2,2,7250.14,2,2012,11,0.0,0.0,938,1
7,21,20,1,2,0,3,2,2719.31,2,2012,9,0.0,0.0,939,1
9,10,15,1,2,0,2,2,8598.23,2,2016,9,0.0,0.0,940,1
9,13,15,2,1,72709,2,3,15032.9,2,2014,9,0.0,0.0,941,1
7,17,28,1,2,0,3,3,18958.31,2,2014,2,0.0,0.0,942,1
7,18,20,2,1,78716,2,1,9714.34,2,2015,8,0.0,0.0,943,1
3,29,36,1,1,62870,2,1,29974.1,2,2018,10,0.0,0.0,944,1
2,24,45,1,1,58709,1,3,2810.68,2,2017,3,0.0,0.0,945,1
7,21,31,1,1,53264,2,2,14234.28,2,2015,4,2015.0,9.0,946,1
7,21,22,1,1,74622,2,3,4755.12,2,2014,2,2018.0,11.0,947,1
7,19,20,2,1,63257,2,3,5042.34,2,2014,8,0.0,0.0,948,1
2,24,39,1,3,122896,2,2,8539.37,2,2017,10,0.0,0.0,949,1
2,24,50,2,1,54592,2,3,5737.5,2,2017,9,0.0,0.0,950,1
2,24,50,1,1,70452,2,3,8705.38,2,2014,2,0.0,0.0,951,1
9,13,8,2,1,91249,3,3,8431.34,2,2017,2,2017.0,10.0,952,1
7,21,23,2,2,0,3,3,4155.7,2,2015,5,0.0,0.0,953,1
2,24,52,2,1,77360,1,3,17881.65,2,2012,6,0.0,0.0,954,1
2,24,51,1,1,58892,2,1,9142.13,2,2018,11,0.0,0.0,955,1
3,24,5,1,1,58593,3,1,15141.64,2,2016,12,0.0,0.0,956,1
9,13,10,2,3,120465,2,2,4941.16,2,2015,10,0.0,0.0,957,1
7,21,24,2,2,0,3,2,9076.15,2,2013,12,0.0,0.0,958,1
7,21,20,1,1,86028,2,1,4040.58,2,2012,6,0.0,0.0,959,1
7,13,17,1,5,103109,2,3,19474.65,2,2015,1,0.0,0.0,960,1
7,14,13,2,1,86308,2,2,3638.37,2,2017,8,0.0,0.0,961,1
7,21,29,1,1,66915,3,3,9791.34,2,2017,6,0.0,5.0,962,1
7,21,34,1,1,70134,2,2,16304.07,1,2018,2,0.0,0.0,963,1
7,21,30,2,1,70563,2,2,5172.77,2,2012,3,0.0,0.0,964,1
2,24,51,2,1,85048,1,3,3054.6,2,2013,11,0.0,0.0,965,1
2,24,52,2,1,88313,3,2,12728.25,2,2016,9,0.0,0.0,966,1
2,24,51,2,1,91905,1,3,2545.44,2,2012,5,0.0,0.0,967,1
2,24,49,1,3,83173,1,2,2778.97,2,2014,1,0.0,0.0,968,1
7,21,31,2,1,79830,2,3,38267.69,2,2016,4,0.0,0.0,969,1
7,21,24,2,5,96689,2,2,2731.82,2,2013,10,0.0,0.0,970,1
7,19,19,2,2,0,2,3,23465.57,2,2015,6,0.0,0.0,971,1
9,13,20,1,1,86509,1,3,5505.3,2,2015,2,2014.0,8.0,972,1
6,12,4,2,1,69313,2,3,2810.0,1,2018,4,0.0,12.0,973,1
9,21,20,2,1,58219,2,1,11291.89,2,2017,7,0.0,0.0,974,1
6,8,4,2,1,85347,2,3,6283.28,2,2012,7,0.0,0.0,975,1
7,21,24,1,2,0,3,2,18167.92,2,2013,4,0.0,0.0,976,1
1,20,44,1,1,75907,2,3,4830.17,2,2016,4,0.0,0.0,977,1
2,24,50,2,1,68102,2,2,5528.81,2,2014,4,0.0,0.0,978,1
7,14,27,2,2,0,3,2,2537.5,2,2015,6,0.0,0.0,979,1
2,24,51,1,1,74388,2,1,22428.93,2,2018,11,0.0,0.0,980,1
7,21,33,1,4,69142,2,1,3787.4,2,2016,8,0.0,0.0,981,1
2,24,50,2,1,68812,1,3,5368.0,2,2016,2,0.0,0.0,982,1
7,21,30,1,1,78232,2,2,3595.02,2,2016,4,0.0,0.0,983,1
9,14,16,2,2,0,2,2,2483.5,2,2016,3,0.0,0.0,984,1
2,24,46,1,4,57197,2,2,5089.98,1,2018,2,0.0,0.0,985,1
7,21,25,2,1,80171,1,3,2619.22,2,2015,4,0.0,0.0,986,1
2,25,52,1,1,82420,2,3,4465.59,2,2013,8,0.0,0.0,987,1
2,24,52,2,1,65794,2,1,5054.5,2,2015,12,0.0,0.0,988,1
2,24,50,2,1,99297,2,3,5558.74,2,2013,7,0.0,0.0,989,1
2,27,53,2,2,0,3,3,2406.1,2,2014,3,0.0,0.0,990,1
2,26,52,2,2,0,3,3,2804.68,2,2013,5,0.0,0.0,991,1
5,17,1,1,1,68979,2,2,5861.15,2,2018,12,0.0,0.0,992,1
7,21,27,2,1,68529,2,2,7716.7,2,2015,6,0.0,0.0,993,1
6,8,3,2,1,79157,2,3,19108.09,2,2015,4,2018.0,0.0,994,1
7,19,31,1,1,68377,2,1,12891.26,2,2012,10,0.0,0.0,995,1
6,7,4,2,1,68879,2,3,4770.0,2,2012,7,0.0,0.0,996,1
7,18,36,2,1,67303,2,3,6308.87,2,2013,8,0.0,0.0,997,1
7,16,31,1,1,89923,2,3,9269.23,2,2014,2,2015.0,10.0,998,1
2,25,51,2,3,101741,2,3,3777.23,2,2014,10,0.0,0.0,999,1
