year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,loyalty_history_id,activity_id
2018,5,4,7166,7124.9,0,0,316,9864
2017,7,0,0,0.0,0,0,626,9865
2018,2,1,1927,1915.5,0,0,651,9866
2017,4,0,0,0.0,0,0,950,9867
2018,4,0,0,0.0,0,0,950,9868
2017,2,0,0,0.0,0,0,877,9869
2017,2,4,5293,5308.9,0,0,96,9870
2018,8,4,3516,3491.3,0,0,555,9871
2018,11,3,4458,4447.2,0,0,359,9872
2017,5,0,0,0.0,0,0,759,9873
2018,10,0,0,0.0,0,0,633,9874
2018,6,0,0,0.0,0,0,414,9875
2017,3,0,0,0.0,0,0,140,9876
2018,11,2,2213,2213.0,0,0,103,9877
2017,7,4,2463,2462.0,0,0,487,9878
2018,3,1,1382,1368.7,0,0,456,9879
2017,5,0,0,0.0,0,0,125,9880
2017,7,1,2172,2166.5,0,0,565,9881
2018,5,2,2851,2842.9,0,0,276,9882
2017,10,0,0,0.0,0,0,81,9883
2018,1,2,3353,3351.5,0,0,380,9884
2017,4,0,0,0.0,0,0,0,9885
2017,3,0,0,0.0,0,0,666,9886
2018,4,0,0,0.0,0,0,183,9887
2018,11,1,1251,1258.7,0,0,804,9888
2018,11,1,757,754.1,0,0,689,9889
2018,12,3,4575,4568.5,0,0,320,9890
2017,8,0,0,0.0,0,0,842,9891
2018,1,3,2006,2012.5,0,0,85,9892
2017,9,2,4541,4527.0,0,0,857,9893
2018,1,2,4216,4228.6,0,0,614,9894
2017,11,0,0,0.0,0,0,186,9895
2018,6,0,0,0.0,0,0,6,9896
2017,10,0,0,0.0,0,0,331,9897
2017,6,0,0,0.0,0,0,897,9898
2018,7,3,6143,6156.3,0,0,85,9899
2018,6,0,0,0.0,0,0,510,9900
2018,4,3,5002,4994.5,0,0,200,9901
2017,10,3,4065,4052.0,0,0,344,9902
2018,3,0,0,0.0,0,0,636,9903
2017,7,0,0,0.0,0,0,519,9904
2017,3,3,1763,1768.6,0,0,320,9905
2018,10,2,4843,4861.8,0,0,734,9906
2018,4,0,0,0.0,0,0,920,9907
2017,5,0,0,0.0,0,0,176,9908
2018,11,1,347,544.3,0,0,452,9909
2017,9,0,0,0.0,0,0,939,9910
2018,10,1,2005,2004.1,0,0,431,9911
2017,3,1,800,765.1,0,0,569,9912
2018,2,3,2443,2448.8,0,0,446,9913
2018,5,5,3042,3038.8,0,0,508,9914
2017,4,1,2031,2024.2,0,0,702,9915
2017,6,0,0,0.0,0,0,123,9916
2017,5,0,0,0.0,0,0,210,9917
2018,5,0,0,0.0,0,0,351,9918
2018,3,1,1237,1250.5,425,76,868,9919
2017,9,1,2036,2045.2,0,0,725,9920
2017,7,6,14794,14914.2,0,0,22,9921
2018,5,0,0,0.0,0,0,383,9922
2017,12,0,0,0.0,0,0,252,9923
2017,5,5,2752,2748.1,0,0,664,9924
2017,6,6,4944,4958.4,0,0,375,9925
2018,9,0,0,0.0,0,0,411,9926
2017,6,0,0,0.0,0,0,642,9927
2017,6,6,11921,11856.1,0,0,565,9928
2018,5,6,8225,8191.6,0,0,588,9929
2018,1,1,739,752.6,386,69,823,9930
2017,5,1,2431,2429.3,0,0,664,9931
2017,7,5,6003,6099.9,0,0,300,9932
2018,7,0,0,0.0,625,112,899,9933
2017,10,1,3883,3855.4,0,0,466,9934
2017,2,0,0,0.0,0,0,647,9935
2018,4,3,4778,4782.6,0,0,747,9936
2017,9,3,2250,2247.8,0,0,63,9937
2018,6,5,7367,7352.8,0,0,634,9938
2018,3,3,2477,2461.8,0,0,109,9939
2018,1,1,2014,2010.5,0,0,601,9940
2017,2,3,7760,7703.3,445,81,940,9941
2017,2,0,0,0.0,0,0,87,9942
2017,10,3,4455,4443.7,0,0,61,9943
2018,8,0,0,0.0,0,0,280,9944
2017,10,0,0,0.0,0,0,371,9945
2018,7,6,13744,13572.1,676,122,332,9946
2017,9,1,2538,2524.0,0,0,903,9947
2018,10,2,3170,3150.3,0,0,810,9948
2017,12,2,2319,2314.3,0,0,440,9949
2017,1,0,0,0.0,0,0,430,9950
2018,11,0,0,0.0,0,0,273,9951
2018,6,5,7750,7750.8,0,0,643,9952
2017,3,0,0,0.0,0,0,777,9953
2017,4,0,0,0.0,0,0,563,9954
2018,9,0,0,0.0,0,0,66,9955
2017,4,0,0,0.0,0,0,750,9956
2017,1,3,2155,2165.4,0,0,665,9957
2018,7,5,12838,12752.5,455,82,428,9958
2018,10,3,1769,1767.1,0,0,891,9959
2018,4,5,8397,8385.4,0,0,14,9960
2017,4,4,5966,5958.2,0,0,925,9961
2018,6,3,2865,2857.2,0,0,459,9962
2018,9,2,2228,2223.0,0,0,49,9963
2017,11,3,3550,3550.6,0,0,824,9964
2018,6,6,16786,17552.1,0,0,970,9965
2018,8,1,1090,1085.3,0,0,262,9966
2018,1,2,4390,4394.8,0,0,42,9967
2018,9,0,0,0.0,0,0,446,9968
2018,4,0,0,0.0,0,0,10,9969
2017,2,0,0,0.0,0,0,655,9970
2017,9,0,0,0.0,0,0,695,9971
2017,6,3,2275,2279.5,0,0,75,9972
2018,8,2,4219,4215.0,0,0,805,9973
2017,6,0,0,0.0,0,0,429,9974
2018,12,0,0,0.0,0,0,909,9975
2017,10,0,0,0.0,0,0,0,9976
2017,6,3,7144,7157.5,0,0,144,9977
2017,1,2,2843,2827.8,0,0,991,9978
2017,3,4,1972,1975.7,0,0,538,9979
2018,9,0,0,0.0,0,0,139,9980
2018,8,1,1628,1625.8,0,0,98,9981
2018,12,2,2828,2812.2,0,0,214,9982
2017,3,0,0,0.0,0,0,68,9983
2017,7,6,4537,4536.1,0,0,133,9984
2017,6,0,0,0.0,0,0,182,9985
2017,6,0,0,0.0,0,0,553,9986
2017,6,0,0,0.0,0,0,523,9987
2017,2,1,1991,1981.8,0,0,239,9988
2017,3,0,0,0.0,0,0,726,9989
2018,11,0,0,0.0,0,0,81,9990
2017,3,0,0,0.0,0,0,354,9991
2018,11,3,7079,7067.6,0,0,822,9992
2017,4,4,4442,4442.8,0,0,90,9993
2018,11,2,5220,5214.2,0,0,804,9994
2017,1,3,7884,7901.4,414,74,146,9995
2018,7,2,4049,4042.2,0,0,200,9996
2018,3,3,3339,3317.4,0,0,328,9997
2017,3,0,0,0.0,0,0,107,9998
2018,5,1,1472,1465.9,0,0,409,9999
2017,10,0,0,0.0,0,0,820,10000
2017,11,0,0,0.0,0,0,279,10001
2018,12,0,0,0.0,0,0,21,10002
2017,4,2,4692,4687.5,0,0,629,10003
2017,10,0,0,0.0,0,0,730,10004
2018,2,0,0,0.0,0,0,770,10005
2017,2,0,0,0.0,0,0,520,10006
2017,9,2,2927,2895.1,0,0,803,10007
2018,6,5,8441,8430.8,0,0,176,10008
2017,3,1,1026,1022.0,0,0,959,10009
2017,10,1,1637,1621.2,0,0,175,10010
2017,3,0,0,0.0,0,0,852,10011
2018,4,2,3872,3880.7,0,0,890,10012
2017,8,0,0,0.0,0,0,385,10013
2018,8,5,6809,6809.3,0,0,149,10014
2017,11,2,3588,3585.0,0,0,210,10015
2018,4,0,0,0.0,0,0,582,10016
2018,7,0,0,0.0,0,0,546,10017
2018,4,3,6800,6807.7,407,73,62,10018
2018,11,0,0,0.0,0,0,681,10019
2017,12,0,0,0.0,0,0,454,10020
2017,10,0,0,0.0,0,0,509,10021
2017,5,0,0,0.0,0,0,437,10022
2017,4,4,9247,9232.1,0,0,819,10023
2018,12,2,1446,1410.6,0,0,514,10024
2018,2,3,6780,6787.3,0,0,514,10025
2018,12,3,2648,2646.3,0,0,514,10026
2018,7,0,0,0.0,0,0,514,10027
2017,12,5,11192,11166.7,435,78,678,10028
2017,1,0,0,0.0,0,0,514,10029
2017,7,0,0,0.0,0,0,514,10030
2018,2,3,6277,6258.6,0,0,993,10031
2017,7,2,2616,2612.5,0,0,64,10032
2017,12,3,5213,5203.9,0,0,396,10033
2017,9,3,7815,7843.0,0,0,87,10034
2018,9,3,4784,4794.3,564,101,427,10035
2017,6,0,0,0.0,0,0,998,10036
2018,12,0,0,0.0,0,0,531,10037
2017,5,3,1330,1301.9,0,0,197,10038
2017,8,0,0,0.0,0,0,947,10039
2017,12,0,0,0.0,0,0,858,10040
2017,10,2,2064,2055.8,0,0,722,10041
2017,7,0,0,0.0,0,0,716,10042
2018,5,4,4194,4197.3,0,0,500,10043
2018,3,0,0,0.0,0,0,447,10044
2017,10,0,0,0.0,0,0,47,10045
2017,4,3,6558,6556.6,0,0,12,10046
2017,7,0,0,0.0,0,0,616,10047
2018,8,0,0,0.0,0,0,455,10048
2017,1,0,0,0.0,0,0,919,10049
2017,5,5,7325,7310.7,0,0,755,10050
2018,12,3,3371,3377.1,0,0,34,10051
2018,3,0,0,0.0,0,0,995,10052
2018,2,0,0,0.0,0,0,915,10053
2017,2,0,0,0.0,0,0,654,10054
2018,3,0,0,0.0,0,0,201,10055
2017,10,2,4210,4233.6,528,95,79,10056
2018,3,0,0,0.0,0,0,333,10057
2018,5,0,0,0.0,0,0,102,10058
2017,9,0,0,0.0,0,0,745,10059
2017,2,0,0,0.0,0,0,415,10060
2017,3,2,2016,2021.1,0,0,187,10061
2017,4,4,6068,6081.5,0,0,115,10062
2017,1,0,0,0.0,0,0,398,10063
2018,1,0,0,0.0,0,0,744,10064
2017,10,0,0,0.0,0,0,482,10065
2018,6,0,0,0.0,0,0,190,10066
2018,12,0,0,0.0,0,0,393,10067
2017,6,0,0,0.0,0,0,526,10068
2018,9,0,0,0.0,0,0,262,10069
2017,9,3,7285,7269.1,359,65,145,10070
2018,1,2,2474,2475.4,0,0,738,10071
2018,10,0,0,0.0,0,0,394,10072
2018,10,0,0,0.0,0,0,394,10073
2017,5,0,0,0.0,0,0,955,10074
2017,4,3,5104,5140.4,0,0,592,10075
2018,9,0,0,0.0,0,0,897,10076
2017,10,1,1631,1631.1,0,0,101,10077
2017,11,3,3751,3722.1,0,0,592,10078
2018,12,5,5740,5751.2,0,0,805,10079
2018,11,1,2051,2061.9,493,89,76,10080
2018,1,2,2935,2934.8,0,0,357,10081
2018,8,0,0,0.0,0,0,416,10082
2018,9,1,1490,1496.5,561,101,950,10083
2018,11,1,1701,1712.7,0,0,485,10084
2017,7,1,578,519.4,0,0,89,10085
2018,3,0,0,0.0,0,0,144,10086
2018,5,0,0,0.0,0,0,2,10087
2018,5,2,3462,3452.6,0,0,95,10088
2017,3,0,0,0.0,0,0,77,10089
2018,7,3,2349,2351.7,0,0,359,10090
2018,10,0,0,0.0,0,0,854,10091
2017,7,0,0,0.0,0,0,547,10092
2018,9,2,3010,3021.6,0,0,277,10093
2018,1,0,0,0.0,0,0,989,10094
2018,6,4,9752,9751.7,0,0,202,10095
2017,2,3,4018,4023.3,0,0,238,10096
2018,7,0,0,0.0,0,0,309,10097
2017,6,0,0,0.0,0,0,487,10098
2018,3,2,4371,4353.1,0,0,161,10099
2017,1,0,0,0.0,0,0,312,10100
2018,2,2,2799,2807.9,0,0,824,10101
2017,7,2,3637,3633.8,0,0,326,10102
2018,3,0,0,0.0,0,0,523,10103
2017,2,2,2189,2199.3,0,0,109,10104
2018,1,0,0,0.0,0,0,639,10105
2017,11,0,0,0.0,0,0,389,10106
2018,11,3,3224,3215.2,0,0,879,10107
2017,3,0,0,0.0,0,0,318,10108
2018,5,0,0,0.0,0,0,43,10109
2018,9,0,0,0.0,0,0,558,10110
2017,8,1,1837,1846.5,0,0,578,10111
2018,9,0,0,0.0,0,0,804,10112
2017,1,1,992,993.8,0,0,364,10113
2018,11,3,2540,2549.1,0,0,842,10114
2017,10,0,0,0.0,0,0,701,10115
2018,5,1,893,904.3,0,0,892,10116
2018,10,0,0,0.0,0,0,857,10117
2018,10,1,1280,1270.1,0,0,419,10118
2018,7,6,13677,13656.7,0,0,969,10119
2017,2,3,7442,7450.2,0,0,419,10120
2017,4,0,0,0.0,0,0,827,10121
2018,8,0,0,0.0,0,0,352,10122
2017,3,2,1185,1182.3,0,0,218,10123
2018,10,2,1600,1604.6,0,0,148,10124
2018,2,0,0,0.0,0,0,730,10125
2018,10,1,970,978.7,0,0,792,10126
2017,2,3,6010,6008.3,0,0,361,10127
2017,4,0,0,0.0,0,0,974,10128
2017,7,3,4558,4552.9,0,0,48,10129
2017,1,2,1992,1994.8,0,0,803,10130
2017,9,0,0,0.0,0,0,970,10131
2018,8,0,0,0.0,0,0,186,10132
2018,7,3,3185,3164.7,0,0,901,10133
2018,7,3,7240,7247.8,0,0,203,10134
2017,3,0,0,0.0,0,0,181,10135
2017,2,1,2232,2219.6,0,0,683,10136
2018,9,0,0,0.0,0,0,231,10137
2018,2,2,3092,3161.3,351,62,733,10138
2018,8,5,9667,9651.3,0,0,849,10139
2017,8,0,0,0.0,0,0,776,10140
2018,4,0,0,0.0,0,0,129,10141
2018,10,3,4015,4056.2,500,90,763,10142
2017,2,3,5243,5246.3,0,0,159,10143
2017,10,0,0,0.0,0,0,222,10144
2017,5,0,0,0.0,0,0,404,10145
2017,10,2,6112,6118.5,0,0,443,10146
2017,8,6,14305,14500.2,0,0,929,10147
2017,1,1,678,705.4,371,69,599,10148
2017,7,6,7071,7069.9,0,0,823,10149
2017,1,0,0,0.0,0,0,899,10150
2017,1,0,0,0.0,0,0,503,10151
2017,1,0,0,0.0,0,0,418,10152
2017,8,0,0,0.0,0,0,417,10153
2018,12,0,0,0.0,0,0,986,10154
2017,7,2,3611,3604.7,0,0,942,10155
2018,4,2,2033,2029.6,0,0,696,10156
2017,1,0,0,0.0,0,0,753,10157
2018,2,0,0,0.0,0,0,227,10158
2017,11,0,0,0.0,0,0,551,10159
2017,3,5,2491,2486.9,628,113,634,10160
2018,8,0,0,0.0,0,0,292,10161
2018,9,2,5601,5580.0,0,0,983,10162
2017,10,0,0,0.0,0,0,437,10163
2017,7,0,0,0.0,0,0,953,10164
2018,9,4,4966,4977.4,0,0,276,10165
2018,8,5,10568,10663.6,0,0,396,10166
2018,8,4,3525,3526.1,0,0,511,10167
2017,6,0,0,0.0,0,0,73,10168
2017,6,5,5823,5814.8,0,0,61,10169
2018,2,0,0,0.0,0,0,280,10170
2018,10,2,4086,4122.9,535,97,531,10171
2018,1,0,0,0.0,0,0,348,10172
2017,3,3,6854,6858.7,333,59,966,10173
2017,1,1,1527,1530.0,0,0,226,10174
2018,11,2,4700,4695.8,0,0,858,10175
2017,6,5,6326,6215.8,767,137,362,10176
2018,5,0,0,0.0,0,0,589,10177
2018,2,1,2485,2492.8,0,0,975,10178
2017,8,4,4624,4622.7,0,0,46,10179
2017,1,0,0,0.0,0,0,402,10180
2018,3,0,0,0.0,0,0,616,10181
2018,8,4,3973,3981.2,466,85,871,10182
2017,7,1,1648,1665.4,521,93,455,10183
2018,7,5,5294,5300.4,0,0,883,10184
2018,6,0,0,0.0,0,0,837,10185
2018,7,0,0,0.0,0,0,618,10186
2018,10,0,0,0.0,0,0,273,10187
2018,9,0,0,0.0,0,0,694,10188
2017,8,2,4826,4818.4,0,0,999,10189
2018,2,4,6158,6164.6,0,0,654,10190
2017,12,3,4407,4408.0,0,0,829,10191
2018,11,0,0,0.0,0,0,735,10192
2018,10,3,1905,1904.1,0,0,643,10193
2018,4,2,1827,1824.2,0,0,33,10194
2018,6,0,0,0.0,0,0,468,10195
2018,7,0,0,0.0,0,0,468,10196
2017,9,0,0,0.0,0,0,898,10197
2017,10,2,1515,1490.5,0,0,66,10198
2018,5,3,3880,3876.3,0,0,108,10199
2017,12,4,6420,6412.2,0,0,750,10200
2017,10,3,6907,6906.8,0,0,609,10201
2018,4,3,4765,4781.9,0,0,926,10202
2017,11,1,1509,1512.9,583,105,621,10203
2018,7,0,0,0.0,0,0,595,10204
2018,9,3,2253,2258.2,0,0,811,10205
2017,4,0,0,0.0,0,0,224,10206
2018,11,1,2027,2031.0,0,0,457,10207
2017,7,0,0,0.0,0,0,831,10208
2017,2,0,0,0.0,0,0,193,10209
2018,2,0,0,0.0,0,0,409,10210
2018,10,1,1955,1954.2,0,0,172,10211
2017,2,4,3669,3676.1,0,0,38,10212
2017,9,1,2065,2070.0,422,76,630,10213
2017,10,0,0,0.0,0,0,58,10214
2017,1,0,0,0.0,0,0,527,10215
2017,7,0,0,0.0,0,0,393,10216
2018,8,0,0,0.0,0,0,259,10217
2017,2,3,8314,8303.7,0,0,49,10218
2018,10,0,0,0.0,0,0,493,10219
2018,9,0,0,0.0,0,0,741,10220
2018,5,0,0,0.0,0,0,52,10221
2018,7,6,9224,9239.9,0,0,151,10222
2018,9,1,1087,1082.4,338,61,446,10223
2017,3,0,0,0.0,0,0,532,10224
2018,7,0,0,0.0,0,0,394,10225
2018,3,0,0,0.0,0,0,703,10226
2018,5,2,2872,2875.3,0,0,445,10227
2018,8,0,0,0.0,0,0,39,10228
2018,4,0,0,0.0,0,0,202,10229
2017,11,0,0,0.0,0,0,707,10230
2018,6,0,0,0.0,0,0,461,10231
2017,6,0,0,0.0,0,0,0,10232
2017,6,5,9791,9774.1,0,0,386,10233
2017,3,0,0,0.0,0,0,82,10234
2017,12,0,0,0.0,0,0,627,10235
2017,10,0,0,0.0,0,0,570,10236
2017,12,1,2125,2136.9,0,0,485,10237
2018,1,0,0,0.0,0,0,828,10238
2018,8,0,0,0.0,0,0,825,10239
2017,10,0,0,0.0,0,0,398,10240
2017,4,2,4407,4411.1,0,0,330,10241
2017,3,4,6757,6745.9,0,0,1,10242
2018,12,0,0,0.0,0,0,965,10243
2017,10,1,2088,2092.1,0,0,208,10244
2017,10,0,0,0.0,0,0,685,10245
2017,4,0,0,0.0,0,0,550,10246
2017,2,0,0,0.0,0,0,308,10247
2018,6,3,4653,4643.3,622,112,843,10248
2017,8,5,4779,4753.8,0,0,774,10249
2017,7,1,750,734.8,0,0,377,10250
2017,8,0,0,0.0,0,0,709,10251
2017,1,3,6802,6778.4,0,0,304,10252
2018,3,2,3780,3781.0,0,0,68,10253
2018,9,2,2407,2412.9,0,0,133,10254
2017,6,0,0,0.0,0,0,547,10255
2017,1,2,4980,4971.6,0,0,255,10256
2018,11,0,0,0.0,0,0,182,10257
2018,10,1,585,615.6,0,0,286,10258
2017,12,0,0,0.0,0,0,140,10259
2017,10,0,0,0.0,0,0,238,10260
2017,11,0,0,0.0,0,0,109,10261
2018,12,5,9307,9271.9,0,0,872,10262
2017,9,4,6838,6839.8,0,0,91,10263
2017,10,2,1950,1957.6,0,0,379,10264
2018,11,0,0,0.0,0,0,249,10265
2018,1,2,4023,4025.8,0,0,441,10266
2017,5,1,1706,1702.3,0,0,280,10267
2018,1,0,0,0.0,0,0,558,10268
2017,4,1,1424,1432.7,0,0,578,10269
2018,1,0,0,0.0,0,0,689,10270
2017,12,5,5668,5651.0,0,0,328,10271
2018,7,6,4374,4382.0,0,0,331,10272
2018,3,0,0,0.0,0,0,956,10273
2017,5,0,0,0.0,0,0,629,10274
2018,4,0,0,0.0,0,0,792,10275
2017,10,2,1968,1966.2,0,0,636,10276
2017,11,0,0,0.0,0,0,405,10277
2017,12,0,0,0.0,0,0,303,10278
2018,4,1,1827,1813.8,0,0,198,10279
2018,4,0,0,0.0,0,0,646,10280
2018,6,4,7556,7535.9,0,0,970,10281
2018,11,0,0,0.0,0,0,50,10282
2018,4,1,925,903.4,0,0,228,10283
2018,2,0,0,0.0,0,0,569,10284
2017,8,5,8561,8541.4,0,0,743,10285
2017,10,3,3338,3328.0,0,0,841,10286
2018,12,4,4810,4813.6,0,0,203,10287
2018,2,1,2260,2262.2,0,0,385,10288
2017,3,1,1849,1868.1,567,103,149,10289
2017,12,4,6424,6421.3,0,0,702,10290
2017,5,0,0,0.0,0,0,821,10291
2018,9,0,0,0.0,0,0,67,10292
2018,7,2,2567,2557.9,0,0,72,10293
2018,10,0,0,0.0,0,0,174,10294
2018,2,1,2203,2209.2,0,0,128,10295
2017,11,0,0,0.0,0,0,395,10296
2017,10,0,0,0.0,0,0,870,10297
2017,9,3,4561,4554.2,0,0,977,10298
2017,9,0,0,0.0,0,0,681,10299
2018,10,1,2222,2228.8,0,0,407,10300
2017,4,0,0,0.0,0,0,350,10301
2017,3,4,3889,3918.3,396,71,569,10302
2017,12,0,0,0.0,0,0,938,10303
2018,2,0,0,0.0,0,0,341,10304
2018,12,1,1637,1633.3,0,0,473,10305
2017,6,2,1074,1081.0,0,0,268,10306
2017,11,2,3581,3578.8,364,65,551,10307
2018,3,2,2415,2414.3,0,0,178,10308
2018,6,4,9898,9901.9,0,0,873,10309
2018,10,4,6747,6753.0,0,0,452,10310
2017,9,0,0,0.0,0,0,705,10311
2018,9,0,0,0.0,0,0,939,10312
2018,6,0,0,0.0,0,0,359,10313
2018,11,0,0,0.0,0,0,777,10314
2017,7,6,5515,5533.4,0,0,918,10315
2017,7,5,4947,4955.2,0,0,981,10316
2018,1,0,0,0.0,0,0,981,10317
2018,6,3,7048,7043.0,0,0,260,10318
2017,8,0,0,0.0,0,0,240,10319
2017,12,0,0,0.0,0,0,284,10320
2017,7,0,0,0.0,0,0,439,10321
2017,10,3,4121,4115.4,0,0,750,10322
2017,4,4,8240,8226.2,394,72,764,10323
2017,12,3,4142,4138.3,0,0,926,10324
2017,8,0,0,0.0,0,0,332,10325
2017,12,3,1497,1457.9,759,137,907,10326
2018,3,0,0,0.0,0,0,5,10327
2017,1,0,0,0.0,0,0,559,10328
2018,7,0,0,0.0,0,0,322,10329
2018,1,0,0,0.0,0,0,662,10330
2018,5,2,5307,5320.0,0,0,409,10331
2018,4,0,0,0.0,0,0,925,10332
2018,5,4,4863,4882.3,0,0,861,10333
2018,2,1,1609,1620.7,0,0,167,10334
2018,9,0,0,0.0,0,0,305,10335
2018,1,0,0,0.0,0,0,557,10336
2017,4,1,1674,1739.8,0,0,671,10337
2018,6,1,1506,1500.1,463,84,855,10338
2018,5,4,3510,3516.9,0,0,459,10339
2018,7,3,1334,1330.3,0,0,119,10340
2017,3,4,8541,8530.9,0,0,429,10341
2017,9,4,2479,2472.5,0,0,28,10342
2017,7,5,10325,10372.9,0,0,897,10343
2018,6,4,6169,6180.1,0,0,170,10344
2017,5,1,746,764.5,519,93,921,10345
2017,2,0,0,0.0,0,0,771,10346
2018,6,0,0,0.0,0,0,912,10347
2017,4,0,0,0.0,0,0,51,10348
2017,1,0,0,0.0,0,0,416,10349
2017,12,0,0,0.0,0,0,5,10350
2018,10,0,0,0.0,0,0,594,10351
2018,3,0,0,0.0,0,0,627,10352
2017,7,0,0,0.0,0,0,490,10353
2018,11,0,0,0.0,0,0,579,10354
2017,7,0,0,0.0,0,0,816,10355
2017,8,3,4027,4038.6,669,120,516,10356
2017,10,1,1524,1534.9,0,0,229,10357
2017,8,5,2884,2874.8,0,0,131,10358
2018,6,4,9936,9933.7,0,0,659,10359
2017,4,0,0,0.0,0,0,438,10360
2017,9,0,0,0.0,0,0,806,10361
2018,12,0,0,0.0,0,0,709,10362
2017,8,4,6199,6204.9,0,0,204,10363
2018,3,0,0,0.0,0,0,580,10364
2017,3,1,1876,1874.0,608,110,403,10365
2017,9,0,0,0.0,0,0,697,10366
2018,6,1,1750,1752.5,0,0,359,10367
2017,8,0,0,0.0,0,0,184,10368
2018,12,4,6994,6997.2,0,0,24,10369
2017,9,1,2625,2608.1,0,0,989,10370
2018,11,3,2580,2655.2,0,0,255,10371
2017,11,0,0,0.0,0,0,286,10372
2018,9,3,3893,3916.0,677,122,672,10373
2018,2,0,0,0.0,0,0,657,10374
2018,11,4,8337,12574.0,0,0,657,10375
2018,6,15,29202,43192.4,0,0,657,10376
2018,4,0,0,0.0,0,0,657,10377
2018,7,0,0,0.0,0,0,657,10378
2018,9,6,4470,6516.5,0,0,657,10379
2018,12,0,0,0.0,0,0,657,10380
2018,8,0,0,0.0,0,0,657,10381
2018,5,0,0,0.0,0,0,657,10382
2018,4,0,0,0.0,0,0,657,10383
2018,12,0,0,0.0,0,0,657,10384
2017,2,0,0,0.0,0,0,943,10385
2018,8,0,0,0.0,0,0,238,10386
2018,2,0,0,0.0,0,0,309,10387
2017,8,0,0,0.0,0,0,851,10388
2017,7,0,0,0.0,0,0,729,10389
2018,4,4,9362,9361.4,0,0,183,10390
2018,4,0,0,0.0,0,0,312,10391
2018,12,1,2006,2031.8,375,69,824,10392
2017,10,0,0,0.0,0,0,456,10393
2018,10,0,0,0.0,0,0,125,10394
2018,12,3,6162,6169.6,0,0,363,10395
2017,8,5,9467,9455.1,0,0,576,10396
2017,10,3,7849,7896.3,0,0,660,10397
2017,2,0,0,0.0,0,0,539,10398
2017,10,1,89,166.4,0,0,294,10399
2018,9,1,2132,2130.3,0,0,960,10400
2017,7,1,1177,1166.0,0,0,560,10401
2017,3,3,6235,6236.3,0,0,560,10402
2018,9,0,0,0.0,406,76,602,10403
2017,2,0,0,0.0,0,0,872,10404
2017,6,2,4889,4894.0,0,0,91,10405
2017,9,0,0,0.0,0,0,639,10406
2017,10,0,0,0.0,0,0,389,10407
2017,8,6,12871,12545.2,0,0,472,10408
2017,9,0,0,0.0,0,0,525,10409
2018,12,0,0,0.0,0,0,379,10410
2017,6,0,0,0.0,0,0,687,10411
2018,6,3,6869,6853.3,0,0,441,10412
2017,6,0,0,0.0,0,0,726,10413
2017,4,2,2810,2853.0,0,0,99,10414
2017,9,0,0,0.0,0,0,922,10415
2018,12,2,5134,5133.2,0,0,9,10416
2017,5,3,5206,5206.1,490,89,9,10417
2017,7,5,6031,6011.3,766,138,913,10418
2018,10,3,5350,5398.6,0,0,81,10419
2017,8,0,0,0.0,0,0,43,10420
2017,12,0,0,0.0,0,0,600,10421
2017,9,1,2301,2298.1,0,0,354,10422
2017,8,2,1604,1617.0,0,0,822,10423
2017,1,0,0,0.0,0,0,864,10424
2017,8,0,0,0.0,0,0,817,10425
2018,10,0,0,0.0,0,0,752,10426
2018,7,2,1827,1819.6,0,0,590,10427
2018,7,0,0,0.0,0,0,558,10428
2018,7,3,6276,6282.8,0,0,423,10429
2018,3,1,0,0.0,0,0,150,10430
2017,6,1,1450,1453.0,0,0,117,10431
2018,10,0,0,0.0,0,0,370,10432
2017,8,5,6945,6958.8,647,116,954,10433
2018,4,0,0,0.0,0,0,153,10434
2017,8,3,4644,4637.4,0,0,269,10435
2017,7,0,0,0.0,0,0,676,10436
2018,2,0,0,0.0,0,0,216,10437
2017,6,2,4059,4037.2,0,0,206,10438
2018,11,0,0,0.0,0,0,57,10439
2018,5,3,1638,1632.6,0,0,346,10440
2017,11,4,6659,6683.6,0,0,369,10441
2017,10,0,0,0.0,0,0,223,10442
2018,11,5,8827,8843.2,0,0,517,10443
2017,8,0,0,0.0,0,0,809,10444
2017,1,2,3640,3643.1,0,0,90,10445
2017,7,4,4084,4072.6,0,0,804,10446
2017,3,0,0,0.0,0,0,530,10447
2018,4,0,0,0.0,0,0,673,10448
2017,1,0,0,0.0,0,0,910,10449
2018,4,0,0,0.0,0,0,194,10450
2018,8,3,2455,2420.5,0,0,689,10451
2018,8,3,3758,3795.0,480,86,464,10452
2018,4,1,1570,1576.1,0,0,364,10453
2017,6,0,0,0.0,0,0,420,10454
2018,2,3,4039,4036.6,0,0,737,10455
2017,6,0,0,0.0,0,0,701,10456
2018,3,4,8646,8616.4,0,0,892,10457
2017,10,0,0,0.0,421,77,345,10458
2017,11,0,0,0.0,0,0,3,10459
2018,9,0,0,0.0,0,0,707,10460
2018,7,2,3787,3786.1,0,0,85,10461
2018,11,1,2042,2044.1,0,0,146,10462
2018,3,0,0,0.0,0,0,465,10463
2017,10,2,2785,2798.6,420,76,328,10464
2018,1,2,4675,4681.3,0,0,623,10465
2018,6,0,0,0.0,0,0,581,10466
2018,7,4,5330,5328.3,0,0,969,10467
2017,2,0,0,0.0,0,0,107,10468
2018,2,3,3506,3486.0,0,0,849,10469
2018,9,0,0,0.0,0,0,353,10470
